datetime,closePriceUsd,highPriceUsd,lowPriceUsd,openPriceUsd
2022-03-23 01:00:00+00:00,2957.8539347177107,2973.986217475712,2941.2690334590316,2973.986217475712
2022-03-23 02:00:00+00:00,2979.2057326957042,2986.6222076367008,2957.405014334365,2957.4139284208627
2022-03-23 03:00:00+00:00,2955.4130654345886,2979.0518184878592,2955.4130654345886,2979.0518184878592
2022-03-23 04:00:00+00:00,2938.4340461660313,2957.710297989192,2934.290973801518,2953.9877169003157
2022-03-23 05:00:00+00:00,2950.4015709630808,2950.4015709630808,2933.7140168780707,2938.7459281130473
2022-03-23 06:00:00+00:00,2957.614612421791,2959.2106841462537,2947.6928195043565,2950.422035579199
2022-03-23 07:00:00+00:00,2951.6613941127785,2956.0982495393346,2946.3944480519604,2956.0952134775125
2022-03-23 08:00:00+00:00,2957.416586316524,2957.9848742267322,2943.1983539148714,2951.1398154606436
2022-03-23 09:00:00+00:00,2954.38321283592,2959.0975660367594,2948.0970688093134,2956.8441003806156
2022-03-23 10:00:00+00:00,2963.3148446484306,2966.9623895923773,2953.5345044554183,2954.963790988852
2022-03-23 11:00:00+00:00,2950.2615432813454,2962.9460736386463,2947.6037734391125,2962.9460736386463
2022-03-23 12:00:00+00:00,2962.59677338195,2962.59677338195,2945.1474329016837,2950.2547547874233
2022-03-23 13:00:00+00:00,2954.852668900305,2966.7625417984245,2953.0114507960134,2966.7625417984245
2022-03-23 14:00:00+00:00,2994.6758307269915,2994.8167154820153,2954.348268465308,2954.348268465308
2022-03-23 15:00:00+00:00,3032.048800053878,3032.048800053878,3001.4038442743777,3002.022578160471
2022-03-23 16:00:00+00:00,3012.056087500478,3036.752160672597,3010.1873502775716,3033.793372183073
2022-03-23 17:00:00+00:00,2972.592426553639,3014.357111836893,2972.592426553639,3014.357111836893
2022-03-23 18:00:00+00:00,2961.9228178609574,2972.9769724889184,2961.9228178609574,2965.8850629178614
2022-03-23 19:00:00+00:00,2967.7245636279968,2972.033935361328,2959.7692540121116,2959.7692540121116
2022-03-23 20:00:00+00:00,2980.5221576384347,2983.535293173401,2965.208877610955,2965.845444603067
2022-03-23 21:00:00+00:00,2997.6267153483714,2997.6267153483714,2976.0599615215783,2980.7194531311115
2022-03-23 22:00:00+00:00,3007.0092376616917,3012.0593256996267,2997.575621687769,2997.575621687769
2022-03-23 23:00:00+00:00,3031.0670246895493,3031.0670246895493,2997.43122795209,3004.7077936638784
2022-03-24 00:00:00+00:00,3055.9457818298656,3067.9923297055307,3033.0941150424155,3033.0941150424155
2022-03-24 01:00:00+00:00,3028.9688328913094,3049.61356610633,3019.9316556410568,3049.61356610633
2022-03-24 02:00:00+00:00,3030.4351820524007,3031.1039621652203,3015.5096853142513,3026.5233077198377
2022-03-24 03:00:00+00:00,3021.0998493187763,3036.500546400794,3021.0998493187763,3031.4646833253273
2022-03-24 04:00:00+00:00,3027.0469756528323,3027.0469756528323,3020.0955048333403,3020.5160801913403
2022-03-24 05:00:00+00:00,3045.475356619165,3045.475356619165,3022.2843375628613,3027.1522522031605
2022-03-24 06:00:00+00:00,3053.5909396230145,3057.1691699744056,3045.574864015314,3045.8581746126847
2022-03-24 07:00:00+00:00,3040.5833950044844,3055.415196659001,3039.713078544894,3054.2782895355917
2022-03-24 08:00:00+00:00,3051.7911580634436,3051.7911580634436,3035.667933391315,3037.8565005479854
2022-03-24 09:00:00+00:00,3049.7864822356514,3056.792053239711,3042.8872725294536,3048.8647390708147
2022-03-24 10:00:00+00:00,3055.6752602265356,3057.5186300868572,3042.186687900716,3045.275324549702
2022-03-24 11:00:00+00:00,3048.2385620797286,3057.0035471414662,3048.2385620797286,3054.6099814116033
2022-03-24 12:00:00+00:00,3017.3038659740896,3051.4807060850676,3017.3038659740896,3048.4960190370675
2022-03-24 13:00:00+00:00,3029.146529219538,3029.146529219538,3013.567005000187,3017.6675968533455
2022-03-24 14:00:00+00:00,3065.6979069742597,3065.6979069742597,3026.6457421747627,3030.030716241483
2022-03-24 15:00:00+00:00,3108.165765045934,3115.6574329432337,3073.8257069553747,3073.8257069553747
2022-03-24 16:00:00+00:00,3105.0235559514053,3113.233943473718,3099.8814784916085,3113.233943473718
2022-03-24 17:00:00+00:00,3107.1738532348786,3118.1942055991663,3107.1738532348786,3108.444469152182
2022-03-24 18:00:00+00:00,3105.100034699667,3105.100034699667,3090.845578057574,3100.8476136970608
2022-03-24 19:00:00+00:00,3109.105674469618,3118.066497586061,3103.459052357086,3103.459052357086
2022-03-24 20:00:00+00:00,3103.51862930396,3108.3715632848994,3102.5332506724417,3107.4733250112345
2022-03-24 21:00:00+00:00,3105.1261151912504,3105.7966588057316,3096.9837412068027,3105.341130042432
2022-03-24 22:00:00+00:00,3111.1206965179176,3114.843962392428,3104.0567687024036,3105.6673962406753
2022-03-24 23:00:00+00:00,3108.061909624908,3110.718486782423,3105.4502641145123,3110.688023318338
2022-03-25 00:00:00+00:00,3104.9022771844293,3109.523452001508,3097.1906905795845,3109.07905771276
2022-03-25 01:00:00+00:00,3125.858292378402,3127.0794089919923,3101.8835958105756,3104.41689283031
2022-03-25 02:00:00+00:00,3121.145450750459,3126.2161198417207,3113.8464404911133,3123.828827136417
2022-03-25 03:00:00+00:00,3128.329903291218,3128.329903291218,3118.8027001460555,3120.809984279071
2022-03-25 04:00:00+00:00,3139.0856087386765,3139.0856087386765,3130.8551541189686,3130.8551541189686
2022-03-25 05:00:00+00:00,3129.457685085276,3141.710539479711,3129.457685085276,3141.34748776667
2022-03-25 06:00:00+00:00,3139.538997177866,3141.0420628977986,3129.010608739554,3129.010608739554
2022-03-25 07:00:00+00:00,3129.9694351583594,3143.9910873092463,3129.1009677074403,3141.0150684765645
2022-03-25 08:00:00+00:00,3124.352965485701,3130.326311540181,3107.1972796359514,3130.326311540181
2022-03-25 09:00:00+00:00,3137.1950674492873,3137.1950674492873,3119.3196440541387,3124.7223475601536
2022-03-25 10:00:00+00:00,3143.829368350583,3143.829368350583,3134.2182938243855,3139.740348994179
2022-03-25 11:00:00+00:00,3169.304522219674,3170.9900090322344,3144.0584105188045,3144.2432255145563
2022-03-25 12:00:00+00:00,3182.82675718081,3183.9107410379233,3161.731736427295,3170.1062163229767
2022-03-25 13:00:00+00:00,3177.0761770608997,3182.762019945852,3176.3808080041517,3182.762019945852
2022-03-25 14:00:00+00:00,3174.473886328474,3180.4146864597296,3166.2340731019985,3178.33350802106
2022-03-25 15:00:00+00:00,3118.920403337856,3172.3996307707534,3118.920403337856,3172.3996307707534
2022-03-25 16:00:00+00:00,3105.0116440886427,3134.3630679554644,3105.0116440886427,3120.241209502385
2022-03-25 17:00:00+00:00,3099.236929103161,3104.040972269445,3087.4908302393314,3101.579521089956
2022-03-25 18:00:00+00:00,3123.924122277613,3126.125861071517,3100.423867714663,3100.423867714663
2022-03-25 19:00:00+00:00,3109.2966874547,3122.7556604804913,3091.6748074578645,3122.7556604804913
2022-03-25 20:00:00+00:00,3122.7866221592903,3122.7866221592903,3109.420175892202,3109.420175892202
2022-03-25 21:00:00+00:00,3120.4743011340793,3123.450111571974,3110.2032122116616,3123.450111571974
2022-03-25 22:00:00+00:00,3106.7005981680654,3120.490111186966,3105.916426274735,3120.490111186966
