datetime,btc_adjusted,bitcoin_adjusted,eth_adjusted,ethereum_adjusted,doge_adjusted,dogecoin_adjusted
2021-04-15,38.722374770640236,35.12788514620609,53.78497936493171,45.63848645863956,9.527190863683485,25.059665871121716
2021-04-16,40.47025974292608,38.20877343361924,49.48637477631144,44.775807751189674,37.57352801295397,100.0
2021-04-17,36.167773657299385,32.04699685879293,45.187770187691164,38.124833200205,18.30505210887501,52.74463007159904
2021-04-18,67.3607977780929,56.63651646113719,48.85731069017189,42.93913695468345,12.41746224929533,33.49244232299125
2021-04-19,50.15085343558614,45.29193715982146,44.558706101551614,34.841088442815085,16.37820451846712,39.22036595067622
2021-04-20,48.71389030933191,40.18508930087541,46.256180619705965,34.319693471332144,20.817510241465698,46.97295147175815
2021-04-21,40.285387293934306,33.15951227163419,43.11585276112042,33.27071945161037,10.1631765062691,26.479713603818617
2021-04-22,47.57104244283732,38.64067366082669,53.21582614413879,41.09241703344886,8.576360843580243,23.138424821002385
2021-04-23,70.99942370597641,59.86881804659433,47.18979160469086,42.4150364496198,8.916392771299284,24.669848846459825
2021-04-24,49.42817022589103,41.48724366405374,37.59906057711879,31.674454638990273,6.158356024244844,16.873508353221954
2021-04-25,44.222855333966436,37.384169277058646,38.338674474314615,30.300414927734938,5.265523652631691,13.823958964129234
2021-04-26,47.82104041363301,39.33310701188161,39.57540590896993,32.93402830205773,4.899641344442782,12.683598712879515
2021-04-27,40.39252928141816,35.688340338965936,43.28560021293585,34.84686327919745,4.517851109810877,12.008691625405193
2021-04-28,36.79434420175161,32.119506305069336,48.95395262177269,38.64481098743138,6.79268459115931,17.39631199610539
2021-04-29,33.54437058140762,29.183444262998385,44.72845355336705,39.143811416250436,5.5836821814916116,14.149776178772012
2021-04-30,34.84224965706447,29.175727531390756,41.59914825658771,38.318666916307805,5.514747833571962,12.508158674225713
2021-05-01,34.15637860082305,29.568972174115565,51.15570934256055,46.60924920426886,7.858515662840046,16.479727304363077
2021-05-02,30.384087791495197,26.46838941416994,51.15570934256055,47.266429507582856,7.513843923241799,16.571027732642097
2021-05-03,34.84224965706447,29.357225058802207,89.94410433856802,81.5914622729826,9.375071317072335,19.857843150686808
2021-05-04,34.43072702331962,30.325211871663278,84.88474846952356,86.24227672720465,21.438582203011002,48.343576773740985
2021-05-05,34.9915274751876,30.33988517922764,68.09049773755656,80.49054484178993,26.293529849352034,64.96596099729003
2021-05-06,32.78867102396514,29.676200190932033,63.31221719457014,75.88466579292268,16.248810581060248,41.950644701953784
2021-05-07,31.094166061486323,27.723070082519254,57.73755656108598,63.752106347126016,17.43054225968281,41.1137241093961
2021-05-08,32.195594287097556,27.85580708017838,70.67873303167421,70.49241715034637,24.81636525107383,57.74752088648003
2021-05-09,31.51779230210603,28.898740633214327,83.02262443438914,79.31099045122636,41.80375813127318,97.3966339589002
2021-05-10,34.97942386831276,30.408542246982357,98.55203619909503,91.27504212694252,19.727294957650855,50.0729590527261
