datetime,BTCUSD_close,BTCUSD_high,BTCUSD_low,BTCUSD_open,ETHUSD_close,ETHUSD_high,ETHUSD_low,ETHUSD_open,DOGEUSD_close,DOGEUSD_high,DOGEUSD_low,DOGEUSD_open
2021-01-01 11:00:00,29338.77249425,29383.51774269,29277.09266175721,29277.09266175721,739.3750506981307,740.9080771621697,737.6089346251489,737.6089346251489,0.0049078520979,0.0049078520979,0.00486138,0.00487261272703
2021-01-01 12:00:00,29286.80898598,29594.35158927,29271.58634366,29328.88194228,734.92021299,742.37779376,734.92021299,739.1914577344947,0.00493749,0.00499864346928,0.00489232229323,0.00489232229323
2021-01-01 13:00:00,29501.97713477,29504.34467423,29365.62648022,29365.62648022,741.6192207,742.5471393349726,734.9526731769345,734.9526731769345,0.00494333,0.00497267,0.00491612,0.00492363876281
2021-01-01 14:00:00,29372.04977029,29526.77810033,29372.04977029,29465.50903646,739.10659612,743.5058768198959,739.0953499013114,741.6157951756395,0.00495087,0.00496269,0.00493574,0.00494144622023
2021-01-01 15:00:00,29239.9764024,29422.90164449,29193.27582292262,29332.853119429987,737.21620032,740.4807493797298,736.30468111,738.05709682,0.00493608,0.00497664,0.00492377,0.00494651
2021-01-01 16:00:00,29362.41794563,29384.16310286,29228.48111204,29228.48111204,737.70542899,738.3122338132636,735.5802582522174,737.0388185226452,0.00497355,0.00497850630204,0.0049193,0.0049380042668
2021-01-01 17:00:00,29172.77925657,29386.98613207,29119.95668807,29343.058233326054,730.55507038,737.20181292,729.9917051180533,736.7372184736805,0.00500267,0.00506526,0.00496011,0.00497984
2021-01-01 18:00:00,29115.62366984,29289.4968814,28872.08424686,29129.950686743603,726.1303204,732.163170906459,719.79225795,729.2745467427522,0.00503474,0.005050743923,0.00495238,0.00499256752367
2021-01-01 19:00:00,29114.79402955,29150.39928673,29061.56208736665,29061.56208736665,727.95533634,728.22633414,724.2553212739425,724.32678429,0.00525104,0.00525104,0.00503676,0.00503676
2021-01-01 20:00:00,29279.53301872,29290.64222355,29076.58158387,29076.58158387095,731.00421504,731.1513739986101,726.58641151,726.58641151,0.0052334,0.00542641,0.00523261,0.00524946078011
2021-01-01 21:00:00,29256.33531653,29317.82547100849,29236.81153301,29261.5977595,730.35974251,731.60076699,728.9979858,730.42100523,0.00536798,0.00536899,0.00517518,0.00517518
2021-01-01 22:00:00,29327.2595054,29358.655615513064,29221.19868417,29222.69214350118,730.32490873,732.55840587,728.3141096,729.5610195440296,0.00542884,0.005471,0.00528126,0.00534676511911
2021-01-01 23:00:00,29374.15188907,29376.35957981054,29318.0192142194,29330.644661784914,730.36756913,731.6243240026887,730.02379085,730.6628647152633,0.00568496,0.00568496,0.00539695,0.00542068
2021-01-02 00:00:00,29241.91878148,29381.08297376489,29115.168570081747,29376.45583414012,721.62302061,730.4026732932081,719.8457799885816,730.4026732932081,0.0057785,0.00586133,0.00561174,0.00569382401218
2021-01-02 01:00:00,29436.91766049,29436.91766049,29211.27834214,29252.9265208183,731.39545396,732.19255187,719.60124785,721.1717740400992,0.00568905,0.005822,0.00559888284238,0.0058000198822
2021-01-02 02:00:00,29420.17186133,29502.34405222112,29418.56508447627,29427.80059773209,731.60790274,733.9123658324834,731.5993481153038,731.5993481153038,0.00632125,0.00632125,0.0056941,0.0056941
2021-01-02 03:00:00,29402.03112619,29414.24002541284,29339.61107512,29395.85821813027,731.43067478,732.5973188019019,730.40978371,731.3542856398598,0.0066402,0.00671173,0.00613352,0.00652294
2021-01-02 04:00:00,29404.75053753,29427.57019612,29313.00956031,29403.82607519209,730.35804138,731.5011750377377,727.93555154,731.5011750377377,0.00755665,0.00761222525529,0.006689729383,0.006689729383
2021-01-02 05:00:00,29618.00397172,29618.00397172,29416.39067968589,29416.39067968589,732.73555086,734.14290227,731.0622305685388,731.0622305685388,0.00708502,0.00762673,0.00708502,0.00758798
2021-01-02 06:00:00,29755.40461869,29766.12799973041,29557.67080702,29635.8582103728,737.22780617,740.61062343,732.4126729446078,733.6327890660419,0.00679982,0.00728343,0.00678345,0.00721696898407
2021-01-02 07:00:00,29833.94481804,29833.94481804,29725.54265096222,29767.40463485606,736.68195244,739.10355214,735.93185691,739.0285084593274,0.00693392,0.00702925,0.0065937,0.00678807954963
2021-01-02 08:00:00,29854.34306899,29871.8033906,29758.23696257,29822.67623195441,734.79739103,738.85202707,731.59596563,737.098255893864,0.00673572,0.00712813,0.00673572,0.00701679
2021-01-02 09:00:00,29756.98739287,29870.02653219,29714.61975465,29840.11720426,728.02173195,734.9928527338049,728.02173195,734.43528504,0.00682441,0.00697173185768,0.00670766235386,0.00673637756853
2021-01-02 10:00:00,29758.27164798,29817.827237857506,29622.57620773,29742.57500840663,730.70810146,733.5446928681915,725.83440774,727.8466527651614,0.00712046,0.00712046,0.00676001,0.00677801866037
2021-01-02 11:00:00,29793.97256257,29803.29713202,29719.04296717064,29738.9461449925,731.53515766,731.7314732127443,729.4796398164185,729.9177999119834,0.00728557,0.00735679123235,0.00709337383547,0.00709337383547
2021-01-02 12:00:00,30640.72625629,30724.038064966004,29817.56964303637,29817.56964303637,752.8642766,753.82325659,730.58933623,731.35354877,0.00697348,0.00725123,0.0068460046527,0.00725123
2021-01-02 13:00:00,31252.14687849,31252.14687849,30607.35704138,30607.35704138161,766.07350345,769.8673718839422,751.42042347,751.42042347,0.00721863,0.00724118752158,0.0069706389377,0.0069706389377
2021-01-02 14:00:00,31319.41892735,31433.05442361,31168.77464635737,31425.3392721233,762.09893928,767.9857064327823,756.146138882596,767.9857064327823,0.00769723,0.00769723,0.00720661,0.00723663
2021-01-02 15:00:00,31688.02727823,31761.9759222,31323.84927698564,31326.268995516224,767.28605789,767.52170078,762.5852978493118,762.5852978493118,0.00875565,0.00966909,0.00762369759586,0.00762369759586
2021-01-02 16:00:00,32568.99784518,32862.80668278,31891.57441815,31891.57441815,779.5601441,779.5601441,767.6704349539431,771.95609679,0.00880167,0.0091054,0.00829618,0.00829618
2021-01-02 17:00:00,32926.23455592,32926.2345559201,32507.49372844851,32541.49099176044,779.89836644,782.42692426,777.0796948940915,782.0669581452034,0.00995635,0.00995635,0.00889173,0.00889173136541
2021-01-02 18:00:00,33065.24602274,33065.24602274,32584.89135918,32707.5697015,781.71560324,781.9598741642225,774.49003928,777.50316006,0.01146157,0.01146157,0.00976069455779,0.00996957843867
2021-01-02 19:00:00,33097.31240844,33155.118819421725,32908.93006558,32945.45138437988,786.7521405743627,786.7521405743627,779.7418998808707,779.7418998808707,0.01189031,0.01328770120827,0.01081966,0.01188067
2021-01-02 20:00:00,31278.41380386,33042.4397189704,31278.41380386,33042.4397189704,760.30112752,785.2186595360802,760.30112752,785.2186595360802,0.00900658,0.01193850780031,0.00900658,0.01193850780031
2021-01-02 21:00:00,31695.78881698,31741.34187359453,31262.25773333,31262.25773333,769.01061863,769.5669701929415,762.1338410434688,762.34097538,0.01055916,0.01082383,0.00899215,0.00904226086178
2021-01-02 22:00:00,32201.51509024,32227.839468781614,31538.39560749,31562.14357874023,772.61166195,774.09683764,767.18573043,767.2331153,0.01118875,0.01158707973453,0.01009257,0.01059293198407
2021-01-02 23:00:00,32127.26793922,32143.17225851328,31839.7410552,32143.17225851328,774.53496804,776.7349467452092,768.32907623,772.6940107645898,0.01061451,0.01094462042957,0.01022594,0.01089071275996
2021-01-03 00:00:00,32441.11928767,32441.11928767,32055.917694279156,32129.407355601244,776.98676617,778.25752461,771.81479835,774.511864974735,0.0094149,0.01054810356237,0.0094149,0.01052443072046
2021-01-03 01:00:00,32651.18051138,32721.82738737,32332.93657719,32421.684655207453,778.17477833,778.4205467201884,774.78067205,776.1701377685922,0.0098944,0.01019109387059,0.00952084483517,0.00952084483517
2021-01-03 02:00:00,32741.49361559,32815.678753656684,32600.84316306,32632.59378924,779.55961559,781.29315782,776.66872787,778.64153686,0.00995073,0.010087,0.00972189,0.00972189
2021-01-03 03:00:00,32564.18155012,32712.07532253963,32512.19051968,32712.07532253963,773.78175013,779.3825435619066,773.78175013,779.3825435619066,0.01097572,0.0112086343426,0.00997399,0.01000608985745
2021-01-03 04:00:00,33008.38523572,33008.38523572,32468.76412094807,32597.67611924369,777.91089645,777.91089645,771.5616454797407,774.0974066205835,0.01070854,0.01106597676937,0.01050698834326,0.01101086968887
2021-01-03 05:00:00,33710.1358599,33994.38556493,33357.35988156019,33380.57832718,785.38369295,787.49711065,778.7944410419288,779.16769166,0.01213345,0.01239768,0.01072683518826,0.01072683518826
2021-01-03 06:00:00,33851.75589854,33930.30481469,33623.722476672134,33623.722476672134,798.74356348,799.35838957,783.21214028,784.1369363778896,0.01243575,0.01278683583441,0.01169788,0.01195820596197
2021-01-03 07:00:00,34239.58450726,34596.0547606818,33759.49591866,33796.55759680012,799.18829537,803.72133933,796.65052253,798.4726290421277,0.01241487,0.01252563404146,0.01198687,0.01249617195338
2021-01-03 08:00:00,34306.898351,34427.82205156541,33920.87347106742,34303.118275084125,816.2174693,816.2174693005597,794.00910257,799.9646278246221,0.01179521,0.0121457201991,0.01148613,0.0121457201991
2021-01-03 09:00:00,34074.62925851,34389.12486764,33910.93032058,34356.21788238,817.9738514,820.9098545,814.7383249,820.2522884,0.01173623,0.01182464052803,0.0112094,0.01182464052803
2021-01-03 10:00:00,33766.66268828,34170.46954427,33581.11731370536,34085.72842000786,825.2111563,826.68503592,818.5173593961224,818.5173593961224,0.01173741,0.01191133,0.01140723,0.01184865702801
2021-01-03 11:00:00,34194.31731498,34225.37862049714,33778.134314768,33778.134314768,829.21005004,829.8633869136185,824.8367677252525,825.6420391083519,0.01308085,0.01320783,0.01168552009633,0.01168552009633
2021-01-03 12:00:00,33989.64066566,34550.7171433,33939.16469977,34314.6723025262,833.11826798,835.24684113,829.1719775781736,830.6452342007909,0.01303251,0.01375015,0.01249933,0.01322003552434
2021-01-03 13:00:00,33813.25981956,34327.155058051096,33777.575331946435,34013.72602681153,877.99417201,883.9331562948446,833.994394737569,833.994394737569,0.01275973,0.01329368,0.01271757175935,0.01321823025784
2021-01-03 14:00:00,33568.59170318,34011.3264677983,33516.64016239,33708.980584293706,907.75349856,919.4039901218056,870.07993951,873.2871017911904,0.01228366,0.01302478,0.01185614,0.01278743588154
2021-01-03 15:00:00,33476.12782214,33605.48089978,33043.45011315,33605.48089978,913.37117864,913.37117864,896.76102882,907.10992644,0.01241296,0.01252494911266,0.01173060025041,0.01235159
2021-01-03 16:00:00,32762.26754802,33644.88856044,32762.267548018823,33644.88856044,946.43290736,969.12592491,912.8458145482324,912.8458145482324,0.01120423,0.01256839,0.01120423,0.01247293727482
2021-01-03 17:00:00,32925.74236484,33042.627052152035,32501.31610696,32828.40845751,938.69297101,948.4764859024788,922.7815397619378,944.6697355696896,0.01110651,0.01126274364726,0.01057163,0.01095986381442
2021-01-03 18:00:00,32635.95970025,32826.52795353,32323.532556718197,32796.461790188034,917.1693027,935.6129825295,898.68948472,935.6129825295,0.01066021,0.01106546,0.01031190228009,0.01104475
2021-01-03 19:00:00,32606.33188896,32751.666639424024,32431.085564901776,32680.55869045,916.57270481,918.87170048,903.42112953,917.47633367,0.00986913,0.01078534238211,0.00986913,0.01066681487172
2021-01-03 20:00:00,33557.69746619,33557.697466190046,32699.69000497,32699.690004971468,950.02137947,958.34633755,935.3391028958074,935.3391028958074,0.01070152,0.01070852340127,0.009560788014,0.00959192
2021-01-03 21:00:00,33384.56007432,33591.38040254,33384.56007431701,33591.380402539704,951.58186738,955.2045982620184,939.6266283,950.27024415,0.01041367,0.01088335,0.01041171924945,0.01072280928912
2021-01-03 22:00:00,32984.43292782,33399.5861114,32981.80114986,33238.95404307,989.30110712,990.80298301,947.21894975,951.1873376034736,0.01002465,0.01044062,0.00995762,0.01041922612754
2021-01-03 23:00:00,32782.02446581,33360.062618153475,32782.02446581,32986.29354567,975.50767291,1006.5284339814968,975.50767291,990.1150892703166,0.00977052,0.01039771,0.00977052,0.01014421499335
2021-01-04 00:00:00,32750.61483106,32921.30422885049,32502.46547367,32895.56311756893,980.16920305,991.99856613,961.05034439,982.001164161216,0.01009257,0.01009257,0.00974731332474,0.00984037466214
2021-01-04 01:00:00,33040.98179774,33133.56830365,32600.85901664072,32767.834849533105,967.22360423,977.180531633936,960.64739212,977.180531633936,0.01032334,0.01062401723681,0.01016340744599,0.01018786270652
2021-01-04 02:00:00,33339.97297849,33339.97297849,32947.35423021,33044.84949108406,977.658422,977.658422,967.2488960032016,967.2488960032016,0.01104737,0.01104737,0.0103881756756,0.0103881756756
2021-01-04 03:00:00,33270.95975828,33432.592143811155,33124.6335750216,33333.95159052216,1019.63915779,1019.6391577924516,977.699934096291,977.699934096291,0.01107421,0.01133864434033,0.01083708,0.01110844693459
2021-01-04 04:00:00,33177.82973542,33407.51888211,33117.54031249,33371.97473322,1027.42273099,1031.09497399,1018.44428633,1026.08954169,0.01076358,0.01114972665915,0.01061717,0.01105700819965
2021-01-04 05:00:00,32846.24502184,33183.54541313904,32846.24502184,33183.54541313904,1091.02306747,1091.02306747,1021.295228686068,1027.8369865811294,0.01018438,0.01071929931351,0.01018438,0.01071929931351
2021-01-04 06:00:00,32963.48073314,33169.89819151,32830.588354366,32934.95318369,1106.55958577,1152.82766392,1085.054087132433,1090.65242399,0.01003968,0.01034159,0.00994022,0.01029373
2021-01-04 07:00:00,31992.52040617,33033.94393105,31992.52040617,32969.648547146964,1038.91395232,1114.97112876,1035.8393858953198,1109.150207377156,0.00947029,0.01006165274366,0.00947029,0.01001657904271
2021-01-04 08:00:00,31963.0498776,32463.067587057994,31743.476360019573,32003.950208291557,1021.85635071,1073.047931588979,1000.8445260397608,1039.470827018799,0.00959964,0.00991065,0.00955209033009,0.00955209033009
2021-01-04 09:00:00,30979.75839408,32073.1747132,30732.92739794,32073.174713199696,966.97951673,1027.07738574,938.18354465,1027.077385737892,0.00853846,0.00954912,0.00828477,0.00951299
2021-01-04 10:00:00,30347.63358787,31088.14805061,28722.75527058,30945.770100261238,965.76784865,980.40375124,912.30533777,967.9396021017156,0.00879294,0.00879294,0.00791094,0.00857424128319
2021-01-04 11:00:00,30786.81139441,30786.81139441,29839.74698587,30326.46379462064,974.50372384,974.50372384,946.26745978,966.7028063132246,0.00878541,0.00889858,0.00831641,0.00879623607453
2021-01-04 12:00:00,31271.34776422,31372.33297027,30658.73403015368,30777.37276095334,1020.62728381,1021.07609464,964.0754811061042,976.8454648128396,0.00924501,0.00935351,0.00866307,0.00882303258929
2021-01-04 13:00:00,31268.61985955,31268.61985955492,30773.8853636,31051.490830264444,1006.12951319,1006.73731781,987.02540668,1002.49535977,0.00880222,0.00904909560302,0.00871883,0.00904167
2021-01-04 14:00:00,32032.31532429,32032.31532429,31611.42825418,31611.42825418,1041.9999716,1041.999971601907,1008.86527241,1017.58259655,0.00899999,0.00913256383167,0.00880770650329,0.00880770650329
2021-01-04 15:00:00,31672.71051435,32113.46257439,31672.71051435,32113.46257439,1037.10081998,1050.5713874,1036.42610182,1041.61751385,0.01031356,0.01031356,0.00900928907686,0.00900928907686
2021-01-04 16:00:00,31399.10263793,31808.15742041,30897.06087281,31768.063528209557,1013.99234282,1039.8163376264722,990.77421052,1039.8163376264722,0.01002155,0.01004373,0.00966941373431,0.01004372887169
2021-01-04 17:00:00,31053.67562513,31468.82154445,30766.71619111,31468.82154444733,1000.50187541,1023.5123467927824,990.95863083,1022.56586599,0.00929034,0.01001236342392,0.00912727426627,0.01001236342392
2021-01-04 18:00:00,31221.05288701,31388.37409629252,31105.0547806364,31105.0547806364,1015.40093699,1020.8230676979732,1001.91523053266,1001.91523053266,0.00957348,0.00984756,0.00929488781493,0.00929488781493
2021-01-04 19:00:00,31692.23328638,31773.60689948,31189.87675587,31327.56446924604,1042.05179624,1042.08812096,1015.019557914258,1015.5483470469032,0.00975004,0.00975004,0.0094311,0.00956387836106
2021-01-04 20:00:00,31301.09720226,31723.44416401,31301.09720226,31720.485735157235,1023.82937575,1046.85400621,1023.82937575,1044.925310291129,0.00955332,0.00982756,0.00955332,0.00974790112479
2021-01-04 21:00:00,31038.36538155,31508.81002079331,30943.315426001787,31318.12802962372,1009.20247196,1033.94671728,1001.04385172,1023.3322571882406,0.00957432,0.0096193,0.00939703,0.00949666789568
2021-01-04 22:00:00,31348.95256744,31432.122172525025,31003.98842017,31026.073445771228,1014.78019596,1021.8971678204232,1008.61334732,1008.845369194122,0.00963662,0.00968207,0.00953655,0.00954007
2021-01-04 23:00:00,31971.91352155,31971.91352155,31254.797409474795,31357.82842783341,1040.23304833,1042.8033945123016,1004.970912481953,1014.7764532321632,0.00976719,0.00977876,0.00956552,0.00965247403149
2021-01-05 00:00:00,32519.34998318,32817.86080986336,32177.46713110628,32177.46713110628,1099.6998679,1123.10028972,1060.279090269242,1060.279090269242,0.00985085,0.01020328,0.00976688488604,0.00976688488604
2021-01-05 01:00:00,32693.8854142,32693.8854142,32326.92363715,32527.812007597844,1108.09126084,1110.85468617,1073.49563106,1099.826051131193,0.00992666,0.00995682,0.00968356627064,0.00982704267836
2021-01-05 02:00:00,32363.47405218,32763.29486299503,32334.21277994116,32763.29486299503,1084.06553726,1111.2705327034896,1077.56904245,1111.2705327034896,0.0096452,0.00992650407411,0.00960885078425,0.00992650407411
2021-01-05 03:00:00,31515.66120847,32569.12256043,31353.19141555,32428.91767465,1017.31943768,1086.72190346,1007.6767617172566,1077.15809494,0.00927349,0.00976513,0.00927349,0.00964245665286
2021-01-05 04:00:00,31102.92684364,31491.29758648,30870.003064427376,31489.50910847,1010.85531987,1027.6210831648975,999.04086696,1019.77297328,0.00910154,0.0093592,0.00910154,0.00924988429764
2021-01-05 05:00:00,30352.73508378,31345.04737231,30352.73508378,31184.33558164,988.6376359,1021.5869557,988.6376359,1017.51872226,0.00905196,0.009217224209,0.00905196,0.00910026720175
2021-01-05 06:00:00,31220.05705197,31272.52656761,30261.62619549,30337.713826839376,1019.34197012,1021.90964644,988.1479711359711,988.1479711359711,0.00917686,0.00920944,0.00897584,0.00905663207925
2021-01-05 07:00:00,30924.69180186,31273.07636951,30924.2555824886,31273.07636951,1009.11326387,1021.83180809,1007.78273681,1021.83180809,0.00909237,0.00917787131734,0.00907673,0.00917787131734
2021-01-05 08:00:00,31193.70006484,31497.01349182,30995.35955716,30995.359557164236,1024.51276463,1042.57507009,1014.8466851150616,1014.8466851150616,0.00913428,0.00930077,0.00913428,0.00913772
2021-01-05 09:00:00,31608.20351065,31800.24488714608,31304.88216731971,31398.277034887487,1039.0108478,1048.463005573335,1028.8003118199294,1035.8017346716183,0.00938841,0.00950341728526,0.0091412577195,0.0091412577195
2021-01-05 10:00:00,31427.67060011,31678.24185456,31300.94302895,31605.39066933508,1029.51751003,1042.17023403,1023.95895732,1038.86997382937,0.00946582,0.00953035,0.0093304,0.00943825888586
2021-01-05 11:00:00,31731.7696079,31737.26681669,31389.96511589,31408.564715124845,1040.90900905,1042.13370767,1028.74526988,1029.678149030735,0.0098521,0.0098521,0.00951642,0.00953296165823
2021-01-05 12:00:00,31711.3938292,32030.711874933622,31711.3938292,31890.16765723399,1035.83711305,1052.96314698,1035.04446128,1048.9101385521185,0.00954066,0.00989770739279,0.00953522,0.00989770739279
2021-01-05 13:00:00,31719.32116621,31863.01680816013,31696.80243773,31719.41525467205,1034.18579201,1041.2340628677484,1034.18579201,1035.160193400092,0.00951192,0.00955049903152,0.0094954172839,0.0094954172839
2021-01-05 14:00:00,32179.14718889,32179.14718889,31298.01017057,31543.69917843736,1042.1032409,1044.09848626,1010.78125180651,1026.8559888413947,0.00960867,0.00960867,0.00920729024979,0.00939283500322
2021-01-05 15:00:00,32155.05336472,32349.26136326721,32056.24322585893,32349.26136326721,1054.56247357,1061.7876442685763,1043.660833775192,1048.00784748433,0.00938033,0.00961707979724,0.0093623931605,0.00961707979724
2021-01-05 16:00:00,32492.30191506,32618.47804474,31951.0310912,32135.84690512485,1066.31727908,1077.48817139,1045.39949661,1052.8283157100784,0.00955655,0.00962548,0.00935425724424,0.00936326318962
2021-01-05 17:00:00,32789.90779796,32789.90779796,32392.71235221947,32579.61086517721,1082.6409962,1082.6409962,1066.3427842981537,1069.259141099582,0.00970432,0.00970432,0.00953450610585,0.00958021
2021-01-05 18:00:00,33450.54484573,33456.12615371,32792.39372106702,32792.39372106702,1081.18428094,1094.36761411,1077.13525198,1088.4649422126693,0.00970839,0.00975848,0.00953610345133,0.00960662
2021-01-05 19:00:00,33826.27988111,34156.75486747,33428.93757688,33483.30385457273,1096.21201371,1105.274487292288,1060.95931624,1079.5246660965304,0.00957838,0.00967373,0.00952958215703,0.00964622336156
2021-01-05 20:00:00,33929.72939345,34011.35007999,33579.61364666,33682.51143527872,1100.012086,1100.0120860008444,1085.48001666,1097.3565485636188,0.00953798,0.0096091583376,0.00946538,0.0096091583376
2021-01-05 21:00:00,33791.26888867,34013.71871172061,33682.39587311954,33869.2410006774,1087.74881833,1102.6846366585094,1084.23744948,1096.79282938,0.00958514,0.00970513,0.00953889159757,0.00953889159757
2021-01-05 22:00:00,34314.57337597,34437.590591803695,33987.46137685,33987.46137685,1111.77211517,1118.28730192,1086.9974367634306,1086.9974367634306,0.00991168,0.00991168,0.00957374,0.00959441647262
2021-01-05 23:00:00,33992.42934365,34316.269388339264,33873.22309876,34316.269388339264,1100.00609944,1116.1404473,1093.63433554,1113.8790912337536,0.0099204,0.01008728,0.00978109,0.01000547536821
2021-01-06 00:00:00,34023.4821579,34083.23723974,33570.45123566861,34071.476024177195,1085.48093467,1107.76484154,1074.55441334,1105.078540580315,0.00988292,0.01012432,0.00976986,0.01003225253047
2021-01-06 01:00:00,33871.85882988,34000.51931448434,33663.501338747614,34000.51931448434,1074.0949296,1084.797823176752,1064.233350833936,1084.797823176752,0.00972784,0.00987802,0.00972784,0.00983837685859
2021-01-06 02:00:00,33944.25078866,34144.67813903,33904.03471735792,33904.03471735792,1080.47655034,1086.687604,1075.506927630425,1075.506927630425,0.00978007,0.00987397419108,0.00976279,0.00976728
2021-01-06 03:00:00,34104.0825522,34104.0825522,33840.09297733,33979.78744187256,1074.08765334,1082.05779108,1068.4523885297276,1081.0199612798858,0.01004267,0.01005404570007,0.00976687,0.00989913
2021-01-06 04:00:00,35483.20683479,35483.20683479,34187.62559889783,34187.62559889783,1122.6460698,1127.48078363,1077.17952003,1077.1795200322686,0.01073591,0.01073591,0.00996099,0.01002759
2021-01-06 05:00:00,34977.16495149,35520.67214543,34787.96672563392,35471.80226805006,1101.16541983,1123.68377412,1094.0271246544037,1122.4362262224683,0.01039795,0.01079124592082,0.01028809236094,0.0105679722442
2021-01-06 06:00:00,36195.04399503,36228.64985153,34983.60031315,34983.600313151146,1148.90201264,1149.3085669852885,1103.85110159,1103.851101592381,0.01063452,0.01066741914307,0.01041283,0.01041283
2021-01-06 07:00:00,36069.41916665,36352.24379126,36018.79202506,36240.1706711669,1143.90489982,1156.2826465476633,1142.5502393,1148.7283288955966,0.0102865,0.01065060514145,0.01018596,0.01064542399554
2021-01-06 08:00:00,34626.66251583,36053.84395118,34420.49640355,36052.248112741465,1110.7019715,1143.51814874,1103.0300312497336,1143.4029757966855,0.0104791,0.0104791,0.01024915,0.01032334484472
2021-01-06 09:00:00,34068.83028348,34608.83738745682,33853.75289948567,34608.83738745682,1102.11850955,1110.891829469458,1097.7951240229668,1110.891829469458,0.01016815,0.01046531588996,0.01004969,0.01046531588996
2021-01-06 10:00:00,34537.55900161,34586.53862447,34241.24927959149,34248.96314727,1117.34670652,1119.21598973,1106.3287903559187,1107.43708399,0.01011091,0.01022273388469,0.01011091,0.01017145500722
2021-01-06 11:00:00,35015.27551214,35193.85226595,34500.44833068789,34500.44833068789,1152.91049522,1158.16057614,1116.1074980037197,1116.1074980037197,0.01029498,0.0103983,0.01011623231984,0.01011623231984
2021-01-06 12:00:00,34914.63926315,35052.48858166128,34678.15542537432,34895.492906952066,1141.78061058,1149.0412595050636,1134.007542378191,1148.2904731078197,0.01005275,0.0101938583867,0.01002081,0.01018338
2021-01-06 13:00:00,34614.24023387,35048.11008328479,34477.53079119363,35048.11008328479,1136.75754939,1146.6030908214886,1126.537629500281,1146.0664398,0.01013127,0.01014633,0.01005626,0.01005750952762
2021-01-06 14:00:00,34342.08472215,34613.822746723155,34268.0468630512,34613.4015071653,1135.74792941,1147.2271489102093,1130.99520727,1136.3563669880498,0.00991084,0.01022837,0.00991084,0.01014738502618
2021-01-06 15:00:00,34659.20346809,34841.96356895476,34315.00130196701,34315.00130196701,1147.25161547,1154.22835621,1136.210387088787,1136.210387088787,0.01004663,0.01013429,0.00997063474984,0.00997063474984
2021-01-06 16:00:00,34654.48281659,35020.524101523784,34649.46389236,34711.55239501124,1173.10970132,1190.24217285,1150.5489570113816,1150.5489570113816,0.0101349,0.01027356617373,0.01006217,0.01008610031036
2021-01-06 17:00:00,34971.88093194,35081.16936924,34803.83948698329,34805.79113083,1193.54189689,1205.96854118,1173.7500370260157,1173.7500370260157,0.01040705,0.01040705,0.01013573522762,0.01013573522762
2021-01-06 18:00:00,35256.82583704,35285.5605633,35132.71186191,35175.29476097,1192.69793438,1206.61772678,1191.557247598678,1200.57276227,0.01029943,0.01051011,0.01027527995943,0.01051011
2021-01-06 19:00:00,35260.77855744,35750.76612916374,35260.77855744,35294.42087612,1173.67447728,1203.8755881157151,1173.674477278023,1194.79690785,0.01015509,0.01047577,0.01015509,0.01037467
