,date,transactions,block_size,sent_addresses,difficulty,hashrate,mining_profitability,send_usd,av_transaction_size,median_transaction_size,confirmation_time,market_cap,av_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top_100_percent,fee_reward,full_name,coin
0,2009/01/03,null,204,,1,null,,,,,,,,,,,null,null,,bitcoin,btc
1,2009/01/04,null,null,,null,null,,,,,,,,,,,null,null,,bitcoin,btc
2,2009/01/05,null,null,,null,null,,,,,,,,,,,null,null,,bitcoin,btc
3,2009/01/06,null,null,,null,null,,,,,,,,,,,null,null,,bitcoin,btc
4,2009/01/07,null,null,,null,null,,,,,,,,,,,null,null,,bitcoin,btc
5,2009/01/08,null,null,,null,null,,,,,,,,,,,null,null,,bitcoin,btc
6,2009/01/09,null,134,1,1,12576322,,,,,102.857,,,,,,14,100,,bitcoin,btc
7,2009/01/10,null,134.23,null,1,9378233,,,,,23.607,,,,,,61,100,,bitcoin,btc
8,2009/01/11,null,134.409,1,1,4857511,,,,,15.484,,,,,,93,59.524,,bitcoin,btc
9,2009/01/12,7,153.372,7,1,4567766,,,,,15.319,,,,,,102,38.168,,bitcoin,btc
10,2009/01/13,null,134.667,10,1,5654593,,,,,11.707,,,,,,123,25.974,,bitcoin,btc
11,2009/01/14,1,138.194,20,1,6206668,,,,,11.163,,,,,,133,19.498,,bitcoin,btc
12,2009/01/15,8,157.579,18,1,6365454,,,,,11.429,,,,,,140,16.284,,bitcoin,btc
13,2009/01/16,2,139.87,16,1,6070043,,,,,13.333,,,,,,114,14.201,,bitcoin,btc
14,2009/01/17,null,134.853,18,1,5240736,,,,,13.211,,,,,,109,12.394,,bitcoin,btc
15,2009/01/18,1,138.944,16,1,5190081,,,,,13.458,,,,,,111,11.226,,bitcoin,btc
16,2009/01/19,2,151.896,22,1,5762472,,,,,12.522,,,,,,133,11.373,,bitcoin,btc
17,2009/01/20,1,143.728,21,1,5793593,,,,,12.632,,,,,,123,10.873,,bitcoin,btc
18,2009/01/21,1,137.99,22,1,5559411,,,,,14.118,,,,,,105,10.094,,bitcoin,btc
19,2009/01/22,1,147.747,12,1,4120719,,,,,15.824,,,,,,102,10.153,,bitcoin,btc
20,2009/01/23,2,148.238,18,1,3518417,,,,,17.143,,,,,,95,10.117,,bitcoin,btc
21,2009/01/24,1,141.06,22,1,8393223,,,,,7.164,,,,,,212,9.439,,bitcoin,btc
22,2009/01/25,1,136,14,1,9962644,,,,,7.539,,,,,,193,8.47,,bitcoin,btc
23,2009/01/26,1,158.948,17,1,7689965,,,,,15,,,,,,117,9.077,,bitcoin,btc
24,2009/01/27,1,139.309,8,1,4617016,,,,,14.845,,,,,,101,8.745,,bitcoin,btc
25,2009/01/28,null,134.652,23,1,4962996,,,,,12.857,,,,,,112,8.293,,bitcoin,btc
26,2009/01/29,1,146.256,24,1,5795924,,,,,11.901,,,,,,134,8.379,,bitcoin,btc
27,2009/01/30,null,134.872,23,1,6240808,,,,,12.308,,,,,,117,7.972,,bitcoin,btc
28,2009/01/31,1,151.464,36,1,6051994,,,,,10.435,,,,,,159,8.286,,bitcoin,btc
29,2009/02/01,1,137.204,31,1,6190608,,,,,12.743,,,,,,116,7.971,,bitcoin,btc
30,2009/02/02,1,136.094,37,1,6153545,,,,,11.25,,,,,,130,7.605,,bitcoin,btc
31,2009/02/03,16,167.496,50,1,6704449,,,,,10.36,,,,,,154,7.258,,bitcoin,btc
32,2009/02/04,null,134.739,26,1,6346531,,,,,12.101,,,,,,119,6.974,,bitcoin,btc
33,2009/02/05,null,134.722,34,1,6048969,,,,,11.429,,,,,,126,6.696,,bitcoin,btc
34,2009/02/06,null,134.836,19,1,6295545,,,,,11.803,,,,,,122,6.448,,bitcoin,btc
35,2009/02/07,4,159.31,32,1,6330966,,,,,11.163,,,,,,156,6.789,,bitcoin,btc
36,2009/02/08,1,136.576,46,1,6434968,,,,,10.909,,,,,,134,6.536,,bitcoin,btc
37,2009/02/09,1,172.604,34,1,6421922,,,,,10.746,,,,,,179,7.493,,bitcoin,btc
38,2009/02/10,null,134.667,18,1,6511267,,,,,12,,,,,,120,7.256,,bitcoin,btc
39,2009/02/11,2,148.128,27,1,6460281,,,,,10.827,,,,,,147,7.24,,bitcoin,btc
40,2009/02/12,null,134.874,22,1,6046361,,,,,12.101,,,,,,119,7.027,,bitcoin,btc
41,2009/02/13,null,134.903,27,1,6055061,,,,,11.613,,,,,,124,6.819,,bitcoin,btc
42,2009/02/14,null,134.787,29,1,6655610,,,,,10.588,,,,,,136,6.604,,bitcoin,btc
43,2009/02/15,3,148.383,32,1,6358856,,,,,11.25,,,,,,142,6.639,,bitcoin,btc
44,2009/02/16,1,163.172,26,1,6230951,,,,,11.803,,,,,,153,7.118,,bitcoin,btc
45,2009/02/17,null,134.897,27,1,5876537,,,,,12.308,,,,,,117,6.941,,bitcoin,btc
46,2009/02/18,null,134.941,23,1,5957088,,,,,12.203,,,,,,118,6.77,,bitcoin,btc
47,2009/02/19,1,150.048,37,1,5943972,,,,,11.613,,,,,,141,6.925,,bitcoin,btc
48,2009/02/20,null,134.852,29,1,6302263,,,,,11.803,,,,,,122,6.757,,bitcoin,btc
49,2009/02/21,null,134.965,22,1,5624662,,,,,12.632,,,,,,114,6.608,,bitcoin,btc
50,2009/02/22,4,147.545,28,1,6022206,,,,,11.901,,,,,,133,6.589,,bitcoin,btc
51,2009/02/23,null,134.991,22,1,5531524,,,,,13.333,,,,,,108,6.457,,bitcoin,btc
52,2009/02/24,null,134.934,16,1,5457302,,,,,13.585,,,,,,106,6.333,,bitcoin,btc
53,2009/02/25,null,134.867,16,1,5346698,,,,,13.714,,,,,,105,6.214,,bitcoin,btc
54,2009/02/26,null,134.963,14,1,5036662,,,,,13.458,,,,,,107,6.097,,bitcoin,btc
55,2009/02/27,1,170.8,26,1,5729494,,,,,12.522,,,,,,152,6.595,,bitcoin,btc
56,2009/02/28,1,143.525,8,1,5316849,,,,,14.545,,,,,,107,6.603,,bitcoin,btc
57,2009/03/01,null,134.952,16,1,5054096,,,,,13.714,,,,,,105,6.488,,bitcoin,btc
58,2009/03/02,null,134.963,15,1,5331702,,,,,13.333,,,,,,108,6.374,,bitcoin,btc
59,2009/03/03,2,144.429,17,1,5226712,,,,,13.714,,,,,,114,6.395,,bitcoin,btc
60,2009/03/04,2,163.712,22,1,5294369,,,,,13.846,,,,,,130,6.668,,bitcoin,btc
61,2009/03/05,1,143.411,23,1,5166785,,,,,12.857,,,,,,121,6.677,,bitcoin,btc
62,2009/03/06,null,134.923,31,1,5859262,,,,,12.308,,,,,,117,6.558,,bitcoin,btc
63,2009/03/07,null,134.972,25,1,5644853,,,,,13.211,,,,,,109,6.451,,bitcoin,btc
64,2009/03/08,3,162.591,19,1,5561590,,,,,12.522,,,,,,142,6.695,,bitcoin,btc
65,2009/03/09,null,134.713,21,1,5735349,,,,,13.333,,,,,,108,6.59,,bitcoin,btc
66,2009/03/10,null,134.972,21,1,5209928,,,,,13.458,,,,,,107,6.489,,bitcoin,btc
67,2009/03/11,null,134.886,25,1,5454076,,,,,12.632,,,,,,114,6.386,,bitcoin,btc
68,2009/03/12,1,138.534,30,1,5725069,,,,,12.203,,,,,,122,6.309,,bitcoin,btc
69,2009/03/13,1,148.389,14,1,5657424,,,,,12.743,,,,,,127,6.389,,bitcoin,btc
70,2009/03/14,null,134.791,24,1,5678662,,,,,13.091,,,,,,110,6.295,,bitcoin,btc
71,2009/03/15,null,134.967,28,1,5783981,,,,,11.707,,,,,,123,6.193,,bitcoin,btc
72,2009/03/16,1,180.512,28,1,6164511,,,,,11.901,,,,,,170,6.718,,bitcoin,btc
73,2009/03/17,null,134.965,24,1,5863375,,,,,12.632,,,,,,114,6.62,,bitcoin,btc
74,2009/03/18,2,149.711,16,1,5612209,,,,,12.632,,,,,,129,6.702,,bitcoin,btc
75,2009/03/19,null,134.787,26,1,5959575,,,,,11.803,,,,,,122,6.6,,bitcoin,btc
76,2009/03/20,1,146.856,27,1,6034212,,,,,12.203,,,,,,131,6.652,,bitcoin,btc
77,2009/03/21,null,134.88,26,1,5293010,,,,,28.8,,,,,,50,6.611,,bitcoin,btc
78,2009/03/22,2,146.126,33,1,3769984,,,,,12.101,,,,,,131,6.649,,bitcoin,btc
79,2009/03/23,null,134.923,30,1,6360511,,,,,11.077,,,,,,130,6.547,,bitcoin,btc
80,2009/03/24,null,134.981,17,1,5685246,,,,,13.714,,,,,,105,6.467,,bitcoin,btc
81,2009/03/25,null,134.786,29,1,5682962,,,,,12.308,,,,,,117,6.38,,bitcoin,btc
82,2009/03/26,1,162.607,25,1,5763023,,,,,12.308,,,,,,146,6.613,,bitcoin,btc
83,2009/03/27,null,134.953,22,1,5567742,,,,,13.585,,,,,,106,6.534,,bitcoin,btc
84,2009/03/28,3,155.235,28,1,5605066,,,,,12.101,,,,,,140,6.669,,bitcoin,btc
85,2009/03/29,null,134.966,25,1,5563060,,,,,12.414,,,,,,116,6.585,,bitcoin,btc
86,2009/03/30,null,134.85,33,1,6174270,,,,,12,,,,,,120,6.5,,bitcoin,btc
87,2009/03/31,1,168.518,18,1,5736621,,,,,13.091,,,,,,143,6.764,,bitcoin,btc
88,2009/04/01,null,134.86,23,1,5430648,,,,,12.632,,,,,,114,6.683,,bitcoin,btc
89,2009/04/02,null,134.887,26,1,5955989,,,,,12.522,,,,,,115,6.603,,bitcoin,btc
90,2009/04/03,null,134.948,31,1,5594588,,,,,12.414,,,,,,116,6.525,,bitcoin,btc
91,2009/04/04,null,134.743,27,1,5601954,,,,,12.743,,,,,,113,6.45,,bitcoin,btc
92,2009/04/05,2,150.554,37,1,6248209,,,,,11.077,,,,,,148,6.536,,bitcoin,btc
93,2009/04/06,null,134.982,22,1,6073474,,,,,13.211,,,,,,109,6.465,,bitcoin,btc
94,2009/04/07,null,134.99,9,1,5094113,,,,,14.4,,,,,,100,6.402,,bitcoin,btc
95,2009/04/08,null,135,18,1,5105377,,,,,13.714,,,,,,105,6.337,,bitcoin,btc
96,2009/04/09,null,134.737,18,1,4926977,,,,,14.545,,,,,,99,6.276,,bitcoin,btc
97,2009/04/10,null,134.944,22,1,5064620,,,,,13.333,,,,,,108,6.212,,bitcoin,btc
98,2009/04/11,1,142.333,32,1,5914151,,,,,12,,,,,,128,6.198,,bitcoin,btc
99,2009/04/12,2,143.712,24,1,5859512,,,,,12.203,,,,,,127,6.195,,bitcoin,btc
100,2009/04/13,1,136.965,27,1,5825783,,,,,12.522,,,,,,117,6.129,,bitcoin,btc
101,2009/04/14,null,134.952,35,1,6041215,,,,,11.613,,,,,,124,6.06,,bitcoin,btc
102,2009/04/15,null,134.743,22,1,5699780,,,,,12.743,,,,,,113,5.998,,bitcoin,btc
103,2009/04/16,null,134.894,28,1,6045975,,,,,11.707,,,,,,123,5.933,,bitcoin,btc
104,2009/04/17,null,134.857,16,1,5826039,,,,,12.857,,,,,,112,5.874,,bitcoin,btc
105,2009/04/18,4,141.04,29,1,5872722,,,,,11.429,,,,,,131,5.815,,bitcoin,btc
106,2009/04/19,1,143,22,1,6050241,,,,,12.101,,,,,,128,5.824,,bitcoin,btc
107,2009/04/20,2,246.034,26,1,5962870,,,,,12.101,,,,,,236,6.74,,bitcoin,btc
108,2009/04/21,1,136.74,26,1,5974516,,,,,11.707,,,,,,125,6.67,,bitcoin,btc
109,2009/04/22,null,134.967,21,1,6015670,,,,,11.901,,,,,,121,6.603,,bitcoin,btc
110,2009/04/23,null,134.68,15,1,4910702,,,,,19.2,,,,,,75,6.561,,bitcoin,btc
111,2009/04/24,null,134.904,24,1,4815481,,,,,12.522,,,,,,115,6.499,,bitcoin,btc
112,2009/04/25,null,134.864,29,1,5862788,,,,,12.203,,,,,,118,6.436,,bitcoin,btc
113,2009/04/26,2,151.054,23,1,5785290,,,,,12.857,,,,,,128,6.5,,bitcoin,btc
114,2009/04/27,null,134.894,16,1,5197535,,,,,13.846,,,,,,104,6.445,,bitcoin,btc
115,2009/04/28,null,134.632,28,1,5639535,,,,,12.308,,,,,,117,6.385,,bitcoin,btc
116,2009/04/29,1,153.094,24,1,5983533,,,,,11.25,,,,,,149,6.478,,bitcoin,btc
117,2009/04/30,null,134.954,22,1,6626342,,,,,10.992,,,,,,131,6.412,,bitcoin,btc
118,2009/05/01,null,134.876,32,1,6087167,,,,,11.901,,,,,,121,6.352,,bitcoin,btc
119,2009/05/02,2,150.373,42,1,6370022,,,,,11.429,,,,,,142,6.39,,bitcoin,btc
120,2009/05/03,3,142.726,35,1,5432058,,,,,13.585,,,,,,110,6.339,,bitcoin,btc
121,2009/05/04,1,161.93,33,1,6028806,,,,,11.25,,,,,,159,6.503,,bitcoin,btc
122,2009/05/05,1,143.667,36,1,6654245,,,,,10.667,,,,,,146,6.512,,bitcoin,btc
123,2009/05/06,null,134.978,37,1,6617035,,,,,10.667,,,,,,135,6.448,,bitcoin,btc
124,2009/05/07,null,135,32,1,6311697,,,,,11.803,,,,,,122,6.39,,bitcoin,btc
125,2009/05/08,null,134.944,21,1,6101575,,,,,13.458,,,,,,107,6.341,,bitcoin,btc
126,2009/05/09,null,134.487,25,1,5123304,,,,,18.462,,,,,,78,6.305,,bitcoin,btc
127,2009/05/10,null,134.753,25,1,3007562,,,,,16.941,,,,,,85,6.267,,bitcoin,btc
128,2009/05/11,1,137.858,20,1,5686382,,,,,12,,,,,,123,6.213,,bitcoin,btc
129,2009/05/12,null,134.923,19,1,6285390,,,,,11.077,,,,,,130,6.157,,bitcoin,btc
130,2009/05/13,5,144.775,27,1,6180537,,,,,12.973,,,,,,117,6.109,,bitcoin,btc
131,2009/05/14,3,140.086,48,1,6001457,,,,,10.36,,,,,,145,6.064,,bitcoin,btc
132,2009/05/15,1,143.603,35,1,7216902,,,,,10.588,,,,,,146,6.076,,bitcoin,btc
133,2009/05/16,null,134.95,25,1,6322797,,,,,12.101,,,,,,119,6.027,,bitcoin,btc
134,2009/05/17,null,134.961,28,1,5868562,,,,,11.339,,,,,,127,5.976,,bitcoin,btc
135,2009/05/18,null,134.924,21,1,6179089,,,,,12.203,,,,,,118,5.929,,bitcoin,btc
136,2009/05/19,null,134.884,15,1,5807669,,,,,16.744,,,,,,86,5.895,,bitcoin,btc
137,2009/05/20,null,134.733,29,1,4829928,,,,,12,,,,,,120,5.848,,bitcoin,btc
138,2009/05/21,null,134.963,15,1,5335009,,,,,17.561,,,,,,82,5.817,,bitcoin,btc
139,2009/05/22,null,134.967,10,1,4176721,,,,,23.607,,,,,,61,5.794,,bitcoin,btc
140,2009/05/23,null,134.938,4,1,3998008,,,,,45,,,,,,32,5.782,,bitcoin,btc
141,2009/05/24,null,134.9,24,1,4893764,,,,,14.4,,,,,,100,5.744,,bitcoin,btc
142,2009/05/25,null,134.954,19,1,4962520,,,,,13.211,,,,,,109,5.704,,bitcoin,btc
143,2009/05/26,null,134.904,38,1,5803695,,,,,11.52,,,,,,125,5.658,,bitcoin,btc
144,2009/05/27,null,134.731,37,1,6272577,,,,,12.101,,,,,,119,5.616,,bitcoin,btc
145,2009/05/28,null,134.884,16,1,5227786,,,,,15.158,,,,,,95,5.582,,bitcoin,btc
146,2009/05/29,1,199.84,21,1,5089465,,,,,13.585,,,,,,167,5.92,,bitcoin,btc
147,2009/05/30,null,134.716,20,1,5180067,,,,,13.211,,,,,,109,5.88,,bitcoin,btc
148,2009/05/31,null,135,24,1,5770689,,,,,15,,,,,,96,5.845,,bitcoin,btc
149,2009/06/01,1,138.831,15,1,4474182,,,,,20.282,,,,,,73,5.82,,bitcoin,btc
150,2009/06/02,null,134.91,15,1,4157996,,,,,12.973,,,,,,111,5.78,,bitcoin,btc
151,2009/06/03,null,135,9,1,5303689,,,,,20.282,,,,,,71,5.755,,bitcoin,btc
152,2009/06/04,null,134.939,5,1,2868665,,,,,21.818,,,,,,66,5.732,,bitcoin,btc
153,2009/06/05,null,134.9,5,1,3756786,,,,,48,,,,,,30,5.722,,bitcoin,btc
154,2009/06/06,null,134.286,1,1,2174057,,,,,51.429,,,,,,28,5.712,,bitcoin,btc
155,2009/06/07,null,134.938,3,1,1148146,,,,,90,,,,,,16,5.707,,bitcoin,btc
156,2009/06/08,null,134.768,25,1,3988561,,,,,17.561,,,,,,82,5.679,,bitcoin,btc
157,2009/06/09,null,134.802,25,1,4399757,,,,,15.824,,,,,,91,5.648,,bitcoin,btc
158,2009/06/10,null,134.927,23,1,4194460,,,,,17.561,,,,,,82,5.621,,bitcoin,btc
159,2009/06/11,null,134.966,22,1,4529425,,,,,16.18,,,,,,89,5.591,,bitcoin,btc
160,2009/06/12,null,134.86,23,1,4506162,,,,,16.744,,,,,,86,5.563,,bitcoin,btc
161,2009/06/13,null,134.449,23,1,3794747,,,,,18.462,,,,,,78,5.538,,bitcoin,btc
162,2009/06/14,null,134.694,34,1,3784170,,,,,20,,,,,,72,5.514,,bitcoin,btc
163,2009/06/15,null,134.952,26,1,3798045,,,,,17.143,,,,,,84,5.488,,bitcoin,btc
164,2009/06/16,null,134.732,12,1,4028873,,,,,20.282,,,,,,71,5.465,,bitcoin,btc
165,2009/06/17,null,134.646,19,1,3571380,,,,,18.228,,,,,,79,5.44,,bitcoin,btc
166,2009/06/18,null,134.813,22,1,4148214,,,,,18,,,,,,80,5.415,,bitcoin,btc
167,2009/06/19,null,134.678,33,1,4169764,,,,,16.552,,,,,,87,5.389,,bitcoin,btc
168,2009/06/20,null,134.769,23,1,4136737,,,,,18.462,,,,,,78,5.365,,bitcoin,btc
169,2009/06/21,null,134.765,25,1,3844934,,,,,17.778,,,,,,81,5.34,,bitcoin,btc
170,2009/06/22,1,225.382,21,1,3998957,,,,,18.947,,,,,,137,5.654,,bitcoin,btc
171,2009/06/23,null,134.566,19,1,3927254,,,,,18.947,,,,,,76,5.63,,bitcoin,btc
172,2009/06/24,2,140.579,36,1,3886099,,,,,15.158,,,,,,100,5.609,,bitcoin,btc
173,2009/06/25,1,168.75,27,1,4296673,,,,,21.176,,,,,,89,5.698,,bitcoin,btc
174,2009/06/26,null,134.6,20,1,3970072,,,,,16,,,,,,90,5.67,,bitcoin,btc
175,2009/06/27,null,134.833,22,1,4238026,,,,,17.143,,,,,,84,5.644,,bitcoin,btc
176,2009/06/28,1,139.739,21,1,3318925,,,,,31.304,,,,,,48,5.63,,bitcoin,btc
177,2009/06/29,1,137.723,25,1,3177062,,,,,17.349,,,,,,85,5.604,,bitcoin,btc
178,2009/06/30,1,140.047,26,1,4187787,,,,,16.941,,,,,,89,5.587,,bitcoin,btc
179,2009/07/01,1,138.432,28,1,4350650,,,,,19.459,,,,,,77,5.575,,bitcoin,btc
180,2009/07/02,1,137.614,29,1,3695130,,,,,17.349,,,,,,85,5.55,,bitcoin,btc
181,2009/07/03,null,134.976,29,1,4075098,,,,,17.561,,,,,,82,5.526,,bitcoin,btc
182,2009/07/04,null,134.876,32,1,4336577,,,,,16.18,,,,,,89,5.5,,bitcoin,btc
183,2009/07/05,null,134.987,27,1,4141006,,,,,18.228,,,,,,79,5.477,,bitcoin,btc
184,2009/07/06,null,134.976,28,1,4168048,,,,,17.143,,,,,,84,5.452,,bitcoin,btc
185,2009/07/07,null,134.942,19,1,3617010,,,,,20.87,,,,,,69,5.433,,bitcoin,btc
186,2009/07/08,null,134.986,19,1,3766780,,,,,19.459,,,,,,74,5.412,,bitcoin,btc
187,2009/07/09,null,134.721,33,1,3830518,,,,,16.744,,,,,,86,5.387,,bitcoin,btc
188,2009/07/10,null,134.864,29,1,4250737,,,,,17.778,,,,,,81,5.365,,bitcoin,btc
189,2009/07/11,null,134.988,29,1,4097964,,,,,17.349,,,,,,83,5.342,,bitcoin,btc
190,2009/07/12,null,134.792,25,1,3799849,,,,,18.701,,,,,,77,5.32,,bitcoin,btc
191,2009/07/13,null,134.91,24,1,3947225,,,,,18.462,,,,,,78,5.299,,bitcoin,btc
192,2009/07/14,null,134.957,13,1,3633524,,,,,20.87,,,,,,69,5.28,,bitcoin,btc
193,2009/07/15,null,134.978,9,1,2544577,,,,,32,,,,,,45,5.268,,bitcoin,btc
194,2009/07/16,null,134.859,15,1,3272008,,,,,20.282,,,,,,71,5.249,,bitcoin,btc
195,2009/07/17,null,134.809,12,1,3478033,,,,,30.638,,,,,,47,5.237,,bitcoin,btc
196,2009/07/18,null,134,4,1,1055267,,,,,360,,,,,,4,5.236,,bitcoin,btc
197,2009/07/19,null,134.8,23,1,2192714,,,,,20.571,,,,,,70,5.217,,bitcoin,btc
198,2009/07/20,1,333.7,21,1,3786172,,,,,20.571,,,,,,192,5.803,,bitcoin,btc
199,2009/07/21,null,134.854,18,1,3801665,,,,,17.561,,,,,,82,5.779,,bitcoin,btc
200,2009/07/22,null,134.4,22,1,3615925,,,,,24,,,,,,60,5.762,,bitcoin,btc
201,2009/07/23,null,134.684,21,1,3215262,,,,,18.947,,,,,,76,5.74,,bitcoin,btc
202,2009/07/24,null,134.932,21,1,3887818,,,,,19.726,,,,,,73,5.719,,bitcoin,btc
203,2009/07/25,null,134.844,10,1,3567963,,,,,45,,,,,,32,5.71,,bitcoin,btc
204,2009/07/26,null,134.524,21,1,929081,,,,,68.571,,,,,,21,5.704,,bitcoin,btc
205,2009/07/27,null,134.905,18,1,2682140,,,,,19.459,,,,,,74,5.683,,bitcoin,btc
206,2009/07/28,null,134.707,21,1,3057924,,,,,35.122,,,,,,41,5.672,,bitcoin,btc
207,2009/07/29,1,148.947,17,1,1470810,,,,,75.789,,,,,,22,5.671,,bitcoin,btc
208,2009/07/30,1,150.2,16,1,809305,,,,,96,,,,,,17,5.667,,bitcoin,btc
209,2009/07/31,null,134.706,17,1,763174,,,,,84.706,,,,,,17,5.663,,bitcoin,btc
210,2009/08/01,null,134.821,28,1,1146511,,,,,51.429,,,,,,28,5.655,,bitcoin,btc
211,2009/08/02,null,134.609,23,1,1423977,,,,,62.609,,,,,,23,5.648,,bitcoin,btc
212,2009/08/03,null,134.833,12,1,951137,,,,,120,,,,,,12,5.645,,bitcoin,btc
213,2009/08/04,null,134.63,26,1,2438424,,,,,17.778,,,,,,81,5.623,,bitcoin,btc
214,2009/08/05,null,134.724,27,1,4513934,,,,,16.552,,,,,,87,5.599,,bitcoin,btc
215,2009/08/06,null,134.922,33,1,4568279,,,,,16,,,,,,90,5.575,,bitcoin,btc
216,2009/08/07,1,294.525,34,1,3940965,,,,,18,,,,,,192,6.083,,bitcoin,btc
217,2009/08/08,null,134.875,30,1,4116411,,,,,18,,,,,,80,6.059,,bitcoin,btc
218,2009/08/09,null,135,42,1,4501425,,,,,14.257,,,,,,101,6.03,,bitcoin,btc
219,2009/08/10,null,134.987,19,1,4467046,,,,,19.2,,,,,,75,6.009,,bitcoin,btc
220,2009/08/11,null,134.914,18,1,3477047,,,,,20.571,,,,,,70,5.989,,bitcoin,btc
221,2009/08/12,null,134.524,12,1,3494408,,,,,22.857,,,,,,63,5.971,,bitcoin,btc
222,2009/08/13,null,134.765,28,1,3696232,,,,,16.941,,,,,,85,5.947,,bitcoin,btc
223,2009/08/14,null,134.825,16,1,3549748,,,,,22.857,,,,,,63,5.93,,bitcoin,btc
224,2009/08/15,null,134.385,26,1,2217933,,,,,55.385,,,,,,26,5.922,,bitcoin,btc
225,2009/08/16,null,134.526,19,1,1134383,,,,,75.789,,,,,,19,5.917,,bitcoin,btc
226,2009/08/17,null,134.824,17,1,992942,,,,,84.706,,,,,,17,5.912,,bitcoin,btc
227,2009/08/18,null,135,10,1,705368,,,,,144,,,,,,10,5.91,,bitcoin,btc
228,2009/08/19,null,134.389,16,1,675046,,,,,80,,,,,,18,5.905,,bitcoin,btc
229,2009/08/20,null,134.182,15,1,1208754,,,,,65.455,,,,,,22,5.899,,bitcoin,btc
230,2009/08/21,null,134,9,1,971405,,,,,102.857,,,,,,14,5.895,,bitcoin,btc
231,2009/08/22,null,134,7,1,462433,,,,,205.714,,,,,,7,5.893,,bitcoin,btc
232,2009/08/23,null,134.533,14,1,567412,,,,,96,,,,,,15,5.889,,bitcoin,btc
233,2009/08/24,null,134,6,1,545988,,,,,96,,,,,,15,5.885,,bitcoin,btc
234,2009/08/25,null,134.66,9,1,2103352,,,,,28.8,,,,,,50,5.871,,bitcoin,btc
235,2009/08/26,3,254.833,9,1,2125731,,,,,30,,,,,,96,6.071,,bitcoin,btc
236,2009/08/27,null,134.345,19,1,1902934,,,,,49.655,,,,,,29,6.063,,bitcoin,btc
237,2009/08/28,null,134.733,24,1,2726337,,,,,19.2,,,,,,75,6.042,,bitcoin,btc
238,2009/08/29,null,134.808,24,1,3885231,,,,,18.462,,,,,,78,6.02,,bitcoin,btc
239,2009/08/30,1,136.381,43,1,4239305,,,,,14.845,,,,,,99,5.993,,bitcoin,btc
240,2009/08/31,1,143.349,37,1,4839429,,,,,16.744,,,,,,93,5.997,,bitcoin,btc
241,2009/09/01,null,134.795,30,1,4173932,,,,,18.462,,,,,,78,5.976,,bitcoin,btc
242,2009/09/02,null,134.848,18,1,3435210,,,,,21.818,,,,,,66,5.958,,bitcoin,btc
243,2009/09/03,1,161.902,12,1,3160879,,,,,23.607,,,,,,76,6.005,,bitcoin,btc
244,2009/09/04,null,134.672,24,1,3015799,,,,,22.5,,,,,,64,5.988,,bitcoin,btc
245,2009/09/05,null,134.842,22,1,3540956,,,,,18.947,,,,,,76,5.967,,bitcoin,btc
246,2009/09/06,null,134.853,11,1,3604924,,,,,21.176,,,,,,68,5.949,,bitcoin,btc
247,2009/09/07,1,154.436,21,1,3721790,,,,,18.462,,,,,,92,5.986,,bitcoin,btc
248,2009/09/08,null,134.768,18,1,3573034,,,,,20.87,,,,,,69,5.968,,bitcoin,btc
249,2009/09/09,null,134.796,7,1,3102374,,,,,26.667,,,,,,54,5.954,,bitcoin,btc
250,2009/09/10,null,134.806,13,1,2978768,,,,,21.493,,,,,,67,5.936,,bitcoin,btc
251,2009/09/11,null,134.821,17,1,3333553,,,,,21.493,,,,,,67,5.918,,bitcoin,btc
252,2009/09/12,null,134.884,20,1,3395015,,,,,20.87,,,,,,69,5.901,,bitcoin,btc
253,2009/09/13,null,134.84,20,1,3562832,,,,,19.2,,,,,,75,5.881,,bitcoin,btc
254,2009/09/14,null,134.851,18,1,3859450,,,,,19.459,,,,,,74,5.862,,bitcoin,btc
255,2009/09/15,null,134.864,13,1,3538940,,,,,32.727,,,,,,44,5.851,,bitcoin,btc
256,2009/09/16,1,137.875,24,1,2502039,,,,,20,,,,,,74,5.833,,bitcoin,btc
257,2009/09/17,1,273.226,24,1,4009255,,,,,17.143,,,,,,186,6.244,,bitcoin,btc
258,2009/09/18,null,134.808,25,1,4207919,,,,,18.462,,,,,,78,6.223,,bitcoin,btc
259,2009/09/19,null,134.959,19,1,3681283,,,,,19.459,,,,,,74,6.203,,bitcoin,btc
260,2009/09/20,null,134.987,21,1,3711593,,,,,18.462,,,,,,78,6.183,,bitcoin,btc
261,2009/09/21,1,148.754,21,1,3973929,,,,,20.87,,,,,,78,6.199,,bitcoin,btc
262,2009/09/22,1,318.84,21,1,2665704,,,,,57.6,,,,,,66,6.363,,bitcoin,btc
263,2009/09/23,null,134.722,13,1,1226582,,,,,40,,,,,,36,6.353,,bitcoin,btc
264,2009/09/24,null,134.505,40,1,3656201,,,,,14.845,,,,,,97,6.327,,bitcoin,btc
265,2009/09/25,2,168.319,36,1,4718859,,,,,15.824,,,,,,119,6.412,,bitcoin,btc
266,2009/09/26,null,134.46,40,1,4550457,,,,,14.4,,,,,,100,6.385,,bitcoin,btc
267,2009/09/27,1,156.379,27,1,4808919,,,,,16.552,,,,,,104,6.429,,bitcoin,btc
268,2009/09/28,null,134.929,28,1,4387916,,,,,16.941,,,,,,85,6.406,,bitcoin,btc
269,2009/09/29,2,191.614,34,1,4073522,,,,,16.364,,,,,,133,6.562,,bitcoin,btc
