date,sand,sandbox,isPartial
2021-02-23 23:00:00,65,4,False
2021-02-24 00:00:00,74,6,False
2021-02-24 01:00:00,82,5,False
2021-02-24 02:00:00,78,8,False
2021-02-24 03:00:00,75,5,False
2021-02-24 04:00:00,75,6,False
2021-02-24 05:00:00,60,6,False
2021-02-24 06:00:00,62,11,False
2021-02-24 07:00:00,53,8,False
2021-02-24 08:00:00,53,5,False
2021-02-24 09:00:00,54,6,False
2021-02-24 10:00:00,64,7,False
2021-02-24 11:00:00,58,4,False
2021-02-24 12:00:00,56,6,False
2021-02-24 13:00:00,59,5,False
2021-02-24 14:00:00,61,7,False
2021-02-24 15:00:00,61,7,False
2021-02-24 16:00:00,73,9,False
2021-02-24 17:00:00,60,8,False
2021-02-24 18:00:00,67,7,False
2021-02-24 19:00:00,66,4,False
2021-02-24 20:00:00,67,7,False
2021-02-24 21:00:00,59,8,False
2021-02-24 22:00:00,85,7,False
2021-02-24 23:00:00,85,9,False
2021-02-25 00:00:00,74,4,False
2021-02-25 01:00:00,75,6,False
2021-02-25 02:00:00,67,9,False
2021-02-25 03:00:00,84,6,False
2021-02-25 04:00:00,64,10,False
2021-02-25 05:00:00,60,3,False
2021-02-25 06:00:00,76,8,False
2021-02-25 07:00:00,66,9,False
2021-02-25 08:00:00,59,6,False
2021-02-25 09:00:00,52,8,False
2021-02-25 10:00:00,46,7,False
2021-02-25 11:00:00,59,8,False
2021-02-25 12:00:00,57,7,False
2021-02-25 13:00:00,58,5,False
2021-02-25 14:00:00,61,7,False
2021-02-25 15:00:00,71,7,False
2021-02-25 16:00:00,62,7,False
2021-02-25 17:00:00,68,6,False
2021-02-25 18:00:00,78,8,False
2021-02-25 19:00:00,75,5,False
2021-02-25 20:00:00,89,8,False
2021-02-25 21:00:00,74,8,False
2021-02-25 22:00:00,83,7,False
2021-02-25 23:00:00,78,8,False
2021-02-26 00:00:00,91,9,False
2021-02-26 01:00:00,60,12,False
2021-02-26 02:00:00,88,7,False
2021-02-26 03:00:00,83,12,False
2021-02-26 04:00:00,78,7,False
2021-02-26 05:00:00,74,7,False
2021-02-26 06:00:00,70,5,False
2021-02-26 07:00:00,60,8,False
2021-02-26 08:00:00,63,6,False
2021-02-26 09:00:00,53,6,False
2021-02-26 10:00:00,58,7,False
2021-02-26 11:00:00,60,3,False
2021-02-26 12:00:00,50,3,False
2021-02-26 13:00:00,58,6,False
2021-02-26 14:00:00,55,6,False
2021-02-26 15:00:00,79,6,False
2021-02-26 16:00:00,62,6,False
2021-02-26 17:00:00,58,6,False
2021-02-26 18:00:00,80,6,False
2021-02-26 19:00:00,69,5,False
2021-02-26 20:00:00,78,10,False
2021-02-26 21:00:00,79,6,False
2021-02-26 22:00:00,77,6,False
2021-02-26 23:00:00,83,7,False
2021-02-27 00:00:00,86,5,False
2021-02-27 01:00:00,93,7,False
2021-02-27 02:00:00,74,7,False
2021-02-27 03:00:00,71,7,False
2021-02-27 04:00:00,84,6,False
2021-02-27 05:00:00,71,6,False
2021-02-27 06:00:00,66,9,False
2021-02-27 07:00:00,61,5,False
2021-02-27 08:00:00,55,3,False
2021-02-27 09:00:00,59,5,False
2021-02-27 10:00:00,66,9,False
2021-02-27 11:00:00,65,4,False
2021-02-27 12:00:00,65,4,False
2021-02-27 13:00:00,75,7,False
2021-02-27 14:00:00,73,9,False
2021-02-27 15:00:00,73,9,False
2021-02-27 16:00:00,79,4,False
2021-02-27 17:00:00,76,7,False
2021-02-27 18:00:00,69,6,False
2021-02-27 19:00:00,80,5,False
2021-02-27 20:00:00,86,4,False
2021-02-27 21:00:00,93,8,False
2021-02-27 22:00:00,97,6,False
2021-02-27 23:00:00,97,8,False
2021-02-28 00:00:00,90,10,False
2021-02-28 01:00:00,94,7,False
2021-02-28 02:00:00,88,6,False
2021-02-28 03:00:00,71,5,False
2021-02-28 04:00:00,82,6,False
2021-02-28 05:00:00,57,5,False
2021-02-28 06:00:00,60,8,False
2021-02-28 07:00:00,62,3,False
2021-02-28 08:00:00,73,5,False
2021-02-28 09:00:00,74,3,False
2021-02-28 10:00:00,70,5,False
2021-02-28 11:00:00,60,4,False
2021-02-28 12:00:00,66,7,False
2021-02-28 13:00:00,64,9,False
2021-02-28 14:00:00,62,9,False
2021-02-28 15:00:00,81,4,False
2021-02-28 16:00:00,74,3,False
2021-02-28 17:00:00,68,6,False
2021-02-28 18:00:00,84,9,False
2021-02-28 19:00:00,75,5,False
2021-02-28 20:00:00,89,10,False
2021-02-28 21:00:00,94,3,False
2021-02-28 22:00:00,100,5,False
2021-02-28 23:00:00,88,6,False
