date,sand,sandbox,isPartial
2021-09-26 23:00:00,93,10,False
2021-09-27 00:00:00,98,11,False
2021-09-27 01:00:00,98,7,False
2021-09-27 02:00:00,97,7,False
2021-09-27 03:00:00,81,6,False
2021-09-27 04:00:00,85,14,False
2021-09-27 05:00:00,78,9,False
2021-09-27 06:00:00,54,10,False
2021-09-27 07:00:00,62,8,False
2021-09-27 08:00:00,58,12,False
2021-09-27 09:00:00,63,12,False
2021-09-27 10:00:00,65,12,False
2021-09-27 11:00:00,62,7,False
2021-09-27 12:00:00,67,11,False
2021-09-27 13:00:00,64,8,False
2021-09-27 14:00:00,72,9,False
2021-09-27 15:00:00,77,7,False
2021-09-27 16:00:00,78,9,False
2021-09-27 17:00:00,81,9,False
2021-09-27 18:00:00,95,11,False
2021-09-27 19:00:00,79,11,False
2021-09-27 20:00:00,80,6,False
2021-09-27 21:00:00,83,10,False
2021-09-27 22:00:00,80,7,False
2021-09-27 23:00:00,87,6,False
2021-09-28 00:00:00,73,3,False
2021-09-28 01:00:00,86,10,False
2021-09-28 02:00:00,97,7,False
2021-09-28 03:00:00,92,12,False
2021-09-28 04:00:00,93,5,False
2021-09-28 05:00:00,68,4,False
2021-09-28 06:00:00,58,10,False
2021-09-28 07:00:00,71,13,False
2021-09-28 08:00:00,60,9,False
2021-09-28 09:00:00,64,8,False
2021-09-28 10:00:00,69,7,False
2021-09-28 11:00:00,66,7,False
2021-09-28 12:00:00,62,12,False
2021-09-28 13:00:00,64,8,False
2021-09-28 14:00:00,70,9,False
2021-09-28 15:00:00,69,8,False
2021-09-28 16:00:00,69,9,False
2021-09-28 17:00:00,69,7,False
2021-09-28 18:00:00,72,7,False
2021-09-28 19:00:00,73,8,False
2021-09-28 20:00:00,77,6,False
2021-09-28 21:00:00,79,13,False
2021-09-28 22:00:00,84,9,False
2021-09-28 23:00:00,92,8,False
2021-09-29 00:00:00,87,11,False
2021-09-29 01:00:00,93,10,False
2021-09-29 02:00:00,89,9,False
2021-09-29 03:00:00,76,8,False
2021-09-29 04:00:00,89,13,False
2021-09-29 05:00:00,76,8,False
2021-09-29 06:00:00,65,9,False
2021-09-29 07:00:00,59,10,False
2021-09-29 08:00:00,48,14,False
2021-09-29 09:00:00,55,7,False
2021-09-29 10:00:00,62,10,False
2021-09-29 11:00:00,55,10,False
2021-09-29 12:00:00,75,14,False
2021-09-29 13:00:00,65,8,False
2021-09-29 14:00:00,61,9,False
2021-09-29 15:00:00,74,13,False
2021-09-29 16:00:00,65,9,False
2021-09-29 17:00:00,66,7,False
2021-09-29 18:00:00,73,7,False
2021-09-29 19:00:00,68,10,False
2021-09-29 20:00:00,83,7,False
2021-09-29 21:00:00,90,12,False
2021-09-29 22:00:00,85,9,False
2021-09-29 23:00:00,92,13,False
2021-09-30 00:00:00,71,8,False
2021-09-30 01:00:00,86,9,False
2021-09-30 02:00:00,99,6,False
2021-09-30 03:00:00,78,8,False
2021-09-30 04:00:00,74,10,False
2021-09-30 05:00:00,59,8,False
2021-09-30 06:00:00,61,9,False
2021-09-30 07:00:00,57,8,False
2021-09-30 08:00:00,59,8,False
2021-09-30 09:00:00,65,9,False
2021-09-30 10:00:00,65,8,False
2021-09-30 11:00:00,57,8,False
2021-09-30 12:00:00,56,5,False
2021-09-30 13:00:00,67,12,False
2021-09-30 14:00:00,74,10,False
2021-09-30 15:00:00,68,10,False
2021-09-30 16:00:00,83,10,False
2021-09-30 17:00:00,76,8,False
2021-09-30 18:00:00,65,10,False
2021-09-30 19:00:00,76,6,False
2021-09-30 20:00:00,88,5,False
2021-09-30 21:00:00,82,5,False
2021-09-30 22:00:00,81,8,False
2021-09-30 23:00:00,78,7,False
2021-10-01 00:00:00,85,5,False
2021-10-01 01:00:00,78,9,False
2021-10-01 02:00:00,83,9,False
2021-10-01 03:00:00,91,5,False
2021-10-01 04:00:00,96,6,False
2021-10-01 05:00:00,63,9,False
2021-10-01 06:00:00,58,8,False
2021-10-01 07:00:00,60,9,False
2021-10-01 08:00:00,49,8,False
2021-10-01 09:00:00,59,8,False
2021-10-01 10:00:00,63,7,False
2021-10-01 11:00:00,51,9,False
2021-10-01 12:00:00,69,11,False
2021-10-01 13:00:00,65,8,False
2021-10-01 14:00:00,63,9,False
2021-10-01 15:00:00,74,5,False
2021-10-01 16:00:00,66,11,False
2021-10-01 17:00:00,74,9,False
2021-10-01 18:00:00,84,12,False
2021-10-01 19:00:00,92,17,False
2021-10-01 20:00:00,96,6,False
2021-10-01 21:00:00,88,8,False
2021-10-01 22:00:00,81,6,False
2021-10-01 23:00:00,87,10,False
