date,sand,sandbox,isPartial
2020-04-29 23:00:00,35,3,False
2020-04-30 00:00:00,31,4,False
2020-04-30 01:00:00,27,3,False
2020-04-30 02:00:00,32,3,False
2020-04-30 03:00:00,28,3,False
2020-04-30 04:00:00,21,2,False
2020-04-30 05:00:00,24,2,False
2020-04-30 06:00:00,20,2,False
2020-04-30 07:00:00,17,2,False
2020-04-30 08:00:00,18,2,False
2020-04-30 09:00:00,22,3,False
2020-04-30 10:00:00,20,2,False
2020-04-30 11:00:00,21,1,False
2020-04-30 12:00:00,26,3,False
2020-04-30 13:00:00,26,4,False
2020-04-30 14:00:00,26,3,False
2020-04-30 15:00:00,27,3,False
2020-04-30 16:00:00,30,3,False
2020-04-30 17:00:00,29,3,False
2020-04-30 18:00:00,32,3,False
2020-04-30 19:00:00,34,3,False
2020-04-30 20:00:00,36,4,False
2020-04-30 21:00:00,33,3,False
2020-04-30 22:00:00,36,3,False
2020-04-30 23:00:00,29,3,False
2020-05-01 00:00:00,34,3,False
2020-05-01 01:00:00,32,2,False
2020-05-01 02:00:00,37,3,False
2020-05-01 03:00:00,27,2,False
2020-05-01 04:00:00,25,2,False
2020-05-01 05:00:00,25,1,False
2020-05-01 06:00:00,21,4,False
2020-05-01 07:00:00,22,2,False
2020-05-01 08:00:00,18,1,False
2020-05-01 09:00:00,18,2,False
2020-05-01 10:00:00,24,2,False
2020-05-01 11:00:00,22,3,False
2020-05-01 12:00:00,22,3,False
2020-05-01 13:00:00,27,2,False
2020-05-01 14:00:00,27,4,False
2020-05-01 15:00:00,31,4,False
2020-05-01 16:00:00,30,4,False
2020-05-01 17:00:00,100,3,False
2020-05-01 18:00:00,35,3,False
2020-05-01 19:00:00,35,4,False
2020-05-01 20:00:00,35,4,False
2020-05-01 21:00:00,32,2,False
2020-05-01 22:00:00,34,3,False
2020-05-01 23:00:00,35,5,False
2020-05-02 00:00:00,36,4,False
2020-05-02 01:00:00,37,3,False
2020-05-02 02:00:00,33,3,False
2020-05-02 03:00:00,27,2,False
2020-05-02 04:00:00,29,3,False
2020-05-02 05:00:00,20,2,False
2020-05-02 06:00:00,23,3,False
2020-05-02 07:00:00,28,1,False
2020-05-02 08:00:00,26,2,False
2020-05-02 09:00:00,27,1,False
2020-05-02 10:00:00,23,3,False
2020-05-02 11:00:00,26,2,False
2020-05-02 12:00:00,32,3,False
2020-05-02 13:00:00,32,4,False
2020-05-02 14:00:00,33,3,False
2020-05-02 15:00:00,34,4,False
2020-05-02 16:00:00,39,4,False
2020-05-02 17:00:00,38,2,False
2020-05-02 18:00:00,37,6,False
2020-05-02 19:00:00,37,3,False
2020-05-02 20:00:00,43,4,False
2020-05-02 21:00:00,40,3,False
2020-05-02 22:00:00,39,4,False
2020-05-02 23:00:00,41,4,False
2020-05-03 00:00:00,41,2,False
2020-05-03 01:00:00,34,4,False
2020-05-03 02:00:00,30,3,False
2020-05-03 03:00:00,29,4,False
2020-05-03 04:00:00,29,4,False
2020-05-03 05:00:00,24,2,False
2020-05-03 06:00:00,23,3,False
2020-05-03 07:00:00,25,2,False
2020-05-03 08:00:00,22,1,False
2020-05-03 09:00:00,21,2,False
2020-05-03 10:00:00,25,2,False
2020-05-03 11:00:00,24,2,False
2020-05-03 12:00:00,27,2,False
2020-05-03 13:00:00,30,5,False
2020-05-03 14:00:00,30,3,False
2020-05-03 15:00:00,35,4,False
2020-05-03 16:00:00,37,4,False
2020-05-03 17:00:00,36,6,False
2020-05-03 18:00:00,40,4,False
2020-05-03 19:00:00,37,4,False
2020-05-03 20:00:00,38,4,False
2020-05-03 21:00:00,44,4,False
2020-05-03 22:00:00,38,4,False
2020-05-03 23:00:00,40,5,False
2020-05-04 00:00:00,40,4,False
2020-05-04 01:00:00,37,4,False
2020-05-04 02:00:00,34,4,False
2020-05-04 03:00:00,30,2,False
2020-05-04 04:00:00,28,3,False
2020-05-04 05:00:00,24,2,False
2020-05-04 06:00:00,21,2,False
2020-05-04 07:00:00,21,2,False
2020-05-04 08:00:00,19,3,False
2020-05-04 09:00:00,25,2,False
2020-05-04 10:00:00,25,3,False
2020-05-04 11:00:00,25,3,False
2020-05-04 12:00:00,25,3,False
2020-05-04 13:00:00,27,3,False
2020-05-04 14:00:00,28,4,False
2020-05-04 15:00:00,28,4,False
2020-05-04 16:00:00,32,5,False
2020-05-04 17:00:00,29,3,False
2020-05-04 18:00:00,35,5,False
2020-05-04 19:00:00,35,4,False
2020-05-04 20:00:00,42,3,False
2020-05-04 21:00:00,34,5,False
2020-05-04 22:00:00,35,4,False
2020-05-04 23:00:00,33,5,False
