date,sand,sandbox,isPartial
2020-09-11 23:00:00,55,8,False
2020-09-12 00:00:00,68,10,False
2020-09-12 01:00:00,54,7,False
2020-09-12 02:00:00,61,6,False
2020-09-12 03:00:00,62,8,False
2020-09-12 04:00:00,51,5,False
2020-09-12 05:00:00,58,2,False
2020-09-12 06:00:00,55,5,False
2020-09-12 07:00:00,42,6,False
2020-09-12 08:00:00,49,4,False
2020-09-12 09:00:00,48,5,False
2020-09-12 10:00:00,46,5,False
2020-09-12 11:00:00,55,3,False
2020-09-12 12:00:00,44,4,False
2020-09-12 13:00:00,48,4,False
2020-09-12 14:00:00,50,5,False
2020-09-12 15:00:00,57,4,False
2020-09-12 16:00:00,51,6,False
2020-09-12 17:00:00,55,3,False
2020-09-12 18:00:00,60,7,False
2020-09-12 19:00:00,57,4,False
2020-09-12 20:00:00,60,4,False
2020-09-12 21:00:00,77,5,False
2020-09-12 22:00:00,100,7,False
2020-09-12 23:00:00,87,5,False
2020-09-13 00:00:00,68,3,False
2020-09-13 01:00:00,63,3,False
2020-09-13 02:00:00,65,3,False
2020-09-13 03:00:00,54,3,False
2020-09-13 04:00:00,62,4,False
2020-09-13 05:00:00,46,2,False
2020-09-13 06:00:00,49,4,False
2020-09-13 07:00:00,45,5,False
2020-09-13 08:00:00,51,3,False
2020-09-13 09:00:00,42,6,False
2020-09-13 10:00:00,44,5,False
2020-09-13 11:00:00,45,4,False
2020-09-13 12:00:00,52,5,False
2020-09-13 13:00:00,51,3,False
2020-09-13 14:00:00,44,4,False
2020-09-13 15:00:00,53,3,False
2020-09-13 16:00:00,52,5,False
2020-09-13 17:00:00,48,6,False
2020-09-13 18:00:00,51,5,False
2020-09-13 19:00:00,56,3,False
2020-09-13 20:00:00,62,4,False
2020-09-13 21:00:00,52,4,False
2020-09-13 22:00:00,69,4,False
2020-09-13 23:00:00,59,4,False
2020-09-14 00:00:00,59,2,False
2020-09-14 01:00:00,73,3,False
2020-09-14 02:00:00,65,5,False
2020-09-14 03:00:00,55,4,False
2020-09-14 04:00:00,52,4,False
2020-09-14 05:00:00,40,4,False
2020-09-14 06:00:00,48,2,False
2020-09-14 07:00:00,43,5,False
2020-09-14 08:00:00,42,6,False
2020-09-14 09:00:00,41,3,False
2020-09-14 10:00:00,42,4,False
2020-09-14 11:00:00,39,3,False
2020-09-14 12:00:00,44,4,False
2020-09-14 13:00:00,51,5,False
2020-09-14 14:00:00,53,6,False
2020-09-14 15:00:00,58,7,False
2020-09-14 16:00:00,54,7,False
2020-09-14 17:00:00,56,7,False
2020-09-14 18:00:00,52,5,False
2020-09-14 19:00:00,68,7,False
2020-09-14 20:00:00,63,7,False
2020-09-14 21:00:00,66,7,False
2020-09-14 22:00:00,68,6,False
2020-09-14 23:00:00,60,7,False
2020-09-15 00:00:00,62,5,False
2020-09-15 01:00:00,55,4,False
2020-09-15 02:00:00,55,4,False
2020-09-15 03:00:00,62,5,False
2020-09-15 04:00:00,47,3,False
2020-09-15 05:00:00,47,3,False
2020-09-15 06:00:00,45,3,False
2020-09-15 07:00:00,51,5,False
2020-09-15 08:00:00,51,4,False
2020-09-15 09:00:00,38,3,False
2020-09-15 10:00:00,41,6,False
2020-09-15 11:00:00,43,4,False
2020-09-15 12:00:00,43,5,False
2020-09-15 13:00:00,45,5,False
2020-09-15 14:00:00,53,6,False
2020-09-15 15:00:00,49,6,False
2020-09-15 16:00:00,50,3,False
2020-09-15 17:00:00,52,4,False
2020-09-15 18:00:00,56,5,False
2020-09-15 19:00:00,51,5,False
2020-09-15 20:00:00,57,4,False
2020-09-15 21:00:00,60,6,False
2020-09-15 22:00:00,64,7,False
2020-09-15 23:00:00,60,6,False
2020-09-16 00:00:00,63,5,False
2020-09-16 01:00:00,64,7,False
2020-09-16 02:00:00,55,2,False
2020-09-16 03:00:00,62,6,False
2020-09-16 04:00:00,60,4,False
2020-09-16 05:00:00,48,4,False
2020-09-16 06:00:00,39,4,False
2020-09-16 07:00:00,45,5,False
2020-09-16 08:00:00,39,3,False
2020-09-16 09:00:00,43,4,False
2020-09-16 10:00:00,44,5,False
2020-09-16 11:00:00,41,5,False
2020-09-16 12:00:00,42,4,False
2020-09-16 13:00:00,47,4,False
2020-09-16 14:00:00,58,5,False
2020-09-16 15:00:00,53,4,False
2020-09-16 16:00:00,52,4,False
2020-09-16 17:00:00,56,4,False
2020-09-16 18:00:00,59,7,False
2020-09-16 19:00:00,67,7,False
2020-09-16 20:00:00,55,7,False
2020-09-16 21:00:00,61,6,False
2020-09-16 22:00:00,62,6,False
2020-09-16 23:00:00,67,6,False
