date,sand,sandbox,isPartial
2019-12-31 23:00:00,68,6,False
2020-01-01 00:00:00,65,5,False
2020-01-01 01:00:00,84,5,False
2020-01-01 02:00:00,67,7,False
2020-01-01 03:00:00,69,7,False
2020-01-01 04:00:00,74,8,False
2020-01-01 05:00:00,64,5,False
2020-01-01 06:00:00,79,2,False
2020-01-01 07:00:00,72,4,False
2020-01-01 08:00:00,63,8,False
2020-01-01 09:00:00,50,9,False
2020-01-01 10:00:00,46,4,False
2020-01-01 11:00:00,45,3,False
2020-01-01 12:00:00,44,4,False
2020-01-01 13:00:00,49,3,False
2020-01-01 14:00:00,49,3,False
2020-01-01 15:00:00,48,4,False
2020-01-01 16:00:00,55,6,False
2020-01-01 17:00:00,66,3,False
2020-01-01 18:00:00,77,7,False
2020-01-01 19:00:00,66,4,False
2020-01-01 20:00:00,73,7,False
2020-01-01 21:00:00,71,3,False
2020-01-01 22:00:00,77,5,False
2020-01-01 23:00:00,73,5,False
2020-01-02 00:00:00,86,5,False
2020-01-02 01:00:00,80,5,False
2020-01-02 02:00:00,81,9,False
2020-01-02 03:00:00,70,7,False
2020-01-02 04:00:00,82,9,False
2020-01-02 05:00:00,86,3,False
2020-01-02 06:00:00,100,7,False
2020-01-02 07:00:00,56,6,False
2020-01-02 08:00:00,52,6,False
2020-01-02 09:00:00,53,6,False
2020-01-02 10:00:00,42,7,False
2020-01-02 11:00:00,55,6,False
2020-01-02 12:00:00,57,5,False
2020-01-02 13:00:00,59,8,False
2020-01-02 14:00:00,56,7,False
2020-01-02 15:00:00,65,9,False
2020-01-02 16:00:00,73,6,False
2020-01-02 17:00:00,65,7,False
2020-01-02 18:00:00,71,4,False
2020-01-02 19:00:00,71,8,False
2020-01-02 20:00:00,77,8,False
2020-01-02 21:00:00,69,5,False
2020-01-02 22:00:00,77,9,False
2020-01-02 23:00:00,71,5,False
2020-01-03 00:00:00,86,6,False
2020-01-03 01:00:00,85,6,False
2020-01-03 02:00:00,66,8,False
2020-01-03 03:00:00,71,3,False
2020-01-03 04:00:00,88,6,False
2020-01-03 05:00:00,79,12,False
2020-01-03 06:00:00,85,6,False
2020-01-03 07:00:00,53,7,False
2020-01-03 08:00:00,62,3,False
2020-01-03 09:00:00,59,6,False
2020-01-03 10:00:00,50,6,False
2020-01-03 11:00:00,43,6,False
2020-01-03 12:00:00,51,10,False
2020-01-03 13:00:00,54,10,False
2020-01-03 14:00:00,59,8,False
2020-01-03 15:00:00,55,6,False
2020-01-03 16:00:00,57,9,False
2020-01-03 17:00:00,64,7,False
2020-01-03 18:00:00,70,9,False
2020-01-03 19:00:00,69,6,False
2020-01-03 20:00:00,73,11,False
2020-01-03 21:00:00,78,4,False
2020-01-03 22:00:00,68,6,False
2020-01-03 23:00:00,76,8,False
2020-01-04 00:00:00,85,6,False
2020-01-04 01:00:00,79,4,False
2020-01-04 02:00:00,81,4,False
2020-01-04 03:00:00,78,6,False
2020-01-04 04:00:00,85,11,False
2020-01-04 05:00:00,87,9,False
2020-01-04 06:00:00,96,6,False
2020-01-04 07:00:00,78,6,False
2020-01-04 08:00:00,68,3,False
2020-01-04 09:00:00,57,7,False
2020-01-04 10:00:00,55,6,False
2020-01-04 11:00:00,52,4,False
2020-01-04 12:00:00,44,5,False
2020-01-04 13:00:00,53,4,False
2020-01-04 14:00:00,57,4,False
2020-01-04 15:00:00,61,5,False
2020-01-04 16:00:00,61,8,False
2020-01-04 17:00:00,77,4,False
2020-01-04 18:00:00,64,6,False
2020-01-04 19:00:00,75,7,False
2020-01-04 20:00:00,70,4,False
2020-01-04 21:00:00,78,6,False
2020-01-04 22:00:00,79,3,False
2020-01-04 23:00:00,67,3,False
2020-01-05 00:00:00,91,6,False
2020-01-05 01:00:00,72,6,False
2020-01-05 02:00:00,86,11,False
2020-01-05 03:00:00,85,7,False
2020-01-05 04:00:00,70,5,False
2020-01-05 05:00:00,75,5,False
2020-01-05 06:00:00,69,8,False
2020-01-05 07:00:00,67,2,False
2020-01-05 08:00:00,59,8,False
2020-01-05 09:00:00,53,7,False
2020-01-05 10:00:00,61,3,False
2020-01-05 11:00:00,59,8,False
2020-01-05 12:00:00,52,5,False
2020-01-05 13:00:00,52,5,False
2020-01-05 14:00:00,56,7,False
2020-01-05 15:00:00,60,6,False
2020-01-05 16:00:00,61,6,False
2020-01-05 17:00:00,70,6,False
2020-01-05 18:00:00,67,7,False
2020-01-05 19:00:00,74,5,False
2020-01-05 20:00:00,77,6,False
2020-01-05 21:00:00,85,5,False
2020-01-05 22:00:00,76,5,False
2020-01-05 23:00:00,83,11,False
