date,sand,sandbox,isPartial
2020-02-09 23:00:00,92,5,False
2020-02-10 00:00:00,98,1,False
2020-02-10 01:00:00,91,7,False
2020-02-10 02:00:00,80,6,False
2020-02-10 03:00:00,82,6,False
2020-02-10 04:00:00,89,7,False
2020-02-10 05:00:00,79,11,False
2020-02-10 06:00:00,77,5,False
2020-02-10 07:00:00,53,8,False
2020-02-10 08:00:00,60,9,False
2020-02-10 09:00:00,47,5,False
2020-02-10 10:00:00,58,5,False
2020-02-10 11:00:00,68,6,False
2020-02-10 12:00:00,60,9,False
2020-02-10 13:00:00,64,4,False
2020-02-10 14:00:00,65,8,False
2020-02-10 15:00:00,71,7,False
2020-02-10 16:00:00,74,10,False
2020-02-10 17:00:00,71,3,False
2020-02-10 18:00:00,77,5,False
2020-02-10 19:00:00,85,9,False
2020-02-10 20:00:00,84,7,False
2020-02-10 21:00:00,91,9,False
2020-02-10 22:00:00,98,6,False
2020-02-10 23:00:00,94,8,False
2020-02-11 00:00:00,100,7,False
2020-02-11 01:00:00,83,5,False
2020-02-11 02:00:00,80,4,False
2020-02-11 03:00:00,73,7,False
2020-02-11 04:00:00,90,8,False
2020-02-11 05:00:00,73,7,False
2020-02-11 06:00:00,68,5,False
2020-02-11 07:00:00,62,6,False
2020-02-11 08:00:00,58,5,False
2020-02-11 09:00:00,47,7,False
2020-02-11 10:00:00,58,7,False
2020-02-11 11:00:00,58,7,False
2020-02-11 12:00:00,61,6,False
2020-02-11 13:00:00,55,7,False
2020-02-11 14:00:00,66,8,False
2020-02-11 15:00:00,70,7,False
2020-02-11 16:00:00,69,6,False
2020-02-11 17:00:00,65,7,False
2020-02-11 18:00:00,64,10,False
2020-02-11 19:00:00,66,4,False
2020-02-11 20:00:00,78,10,False
2020-02-11 21:00:00,68,6,False
2020-02-11 22:00:00,71,6,False
2020-02-11 23:00:00,90,10,False
2020-02-12 00:00:00,100,6,False
2020-02-12 01:00:00,79,10,False
2020-02-12 02:00:00,99,11,False
2020-02-12 03:00:00,90,9,False
2020-02-12 04:00:00,83,6,False
2020-02-12 05:00:00,66,6,False
2020-02-12 06:00:00,72,6,False
2020-02-12 07:00:00,57,4,False
2020-02-12 08:00:00,49,9,False
2020-02-12 09:00:00,50,5,False
2020-02-12 10:00:00,48,5,False
2020-02-12 11:00:00,53,8,False
2020-02-12 12:00:00,49,6,False
2020-02-12 13:00:00,58,6,False
2020-02-12 14:00:00,69,8,False
2020-02-12 15:00:00,66,5,False
2020-02-12 16:00:00,65,7,False
2020-02-12 17:00:00,75,6,False
2020-02-12 18:00:00,66,9,False
2020-02-12 19:00:00,81,7,False
2020-02-12 20:00:00,73,9,False
2020-02-12 21:00:00,77,11,False
2020-02-12 22:00:00,73,8,False
2020-02-12 23:00:00,71,4,False
2020-02-13 00:00:00,73,6,False
2020-02-13 01:00:00,75,8,False
2020-02-13 02:00:00,78,5,False
2020-02-13 03:00:00,61,4,False
2020-02-13 04:00:00,76,11,False
2020-02-13 05:00:00,49,12,False
2020-02-13 06:00:00,71,8,False
2020-02-13 07:00:00,51,7,False
2020-02-13 08:00:00,38,5,False
2020-02-13 09:00:00,50,7,False
2020-02-13 10:00:00,49,10,False
2020-02-13 11:00:00,57,6,False
2020-02-13 12:00:00,49,8,False
2020-02-13 13:00:00,59,3,False
2020-02-13 14:00:00,61,6,False
2020-02-13 15:00:00,65,9,False
2020-02-13 16:00:00,71,11,False
2020-02-13 17:00:00,64,5,False
2020-02-13 18:00:00,73,9,False
2020-02-13 19:00:00,68,7,False
2020-02-13 20:00:00,59,7,False
2020-02-13 21:00:00,72,7,False
2020-02-13 22:00:00,91,9,False
2020-02-13 23:00:00,77,6,False
2020-02-14 00:00:00,75,11,False
2020-02-14 01:00:00,63,9,False
2020-02-14 02:00:00,69,7,False
2020-02-14 03:00:00,72,7,False
2020-02-14 04:00:00,78,3,False
2020-02-14 05:00:00,68,8,False
2020-02-14 06:00:00,78,7,False
2020-02-14 07:00:00,56,6,False
2020-02-14 08:00:00,56,8,False
2020-02-14 09:00:00,52,5,False
2020-02-14 10:00:00,51,9,False
2020-02-14 11:00:00,41,7,False
2020-02-14 12:00:00,43,7,False
2020-02-14 13:00:00,59,5,False
2020-02-14 14:00:00,53,9,False
2020-02-14 15:00:00,59,6,False
2020-02-14 16:00:00,68,10,False
2020-02-14 17:00:00,68,8,False
2020-02-14 18:00:00,68,8,False
2020-02-14 19:00:00,82,5,False
2020-02-14 20:00:00,68,6,False
2020-02-14 21:00:00,72,9,False
2020-02-14 22:00:00,76,9,False
2020-02-14 23:00:00,84,5,False
