date,sand,sandbox,isPartial
2021-08-12 23:00:00,64,6,False
2021-08-13 00:00:00,77,4,False
2021-08-13 01:00:00,61,7,False
2021-08-13 02:00:00,62,5,False
2021-08-13 03:00:00,73,7,False
2021-08-13 04:00:00,69,8,False
2021-08-13 05:00:00,55,6,False
2021-08-13 06:00:00,52,6,False
2021-08-13 07:00:00,50,6,False
2021-08-13 08:00:00,48,8,False
2021-08-13 09:00:00,49,6,False
2021-08-13 10:00:00,48,5,False
2021-08-13 11:00:00,50,6,False
2021-08-13 12:00:00,58,10,False
2021-08-13 13:00:00,57,7,False
2021-08-13 14:00:00,61,8,False
2021-08-13 15:00:00,55,7,False
2021-08-13 16:00:00,68,6,False
2021-08-13 17:00:00,79,7,False
2021-08-13 18:00:00,77,6,False
2021-08-13 19:00:00,91,7,False
2021-08-13 20:00:00,77,4,False
2021-08-13 21:00:00,75,4,False
2021-08-13 22:00:00,70,7,False
2021-08-13 23:00:00,81,5,False
2021-08-14 00:00:00,74,5,False
2021-08-14 01:00:00,75,10,False
2021-08-14 02:00:00,67,5,False
2021-08-14 03:00:00,77,6,False
2021-08-14 04:00:00,56,4,False
2021-08-14 05:00:00,56,5,False
2021-08-14 06:00:00,61,6,False
2021-08-14 07:00:00,51,7,False
2021-08-14 08:00:00,46,6,False
2021-08-14 09:00:00,56,5,False
2021-08-14 10:00:00,63,6,False
2021-08-14 11:00:00,46,5,False
2021-08-14 12:00:00,53,6,False
2021-08-14 13:00:00,62,11,False
2021-08-14 14:00:00,63,5,False
2021-08-14 15:00:00,75,6,False
2021-08-14 16:00:00,61,5,False
2021-08-14 17:00:00,68,7,False
2021-08-14 18:00:00,69,10,False
2021-08-14 19:00:00,75,6,False
2021-08-14 20:00:00,91,8,False
2021-08-14 21:00:00,80,6,False
2021-08-14 22:00:00,100,5,False
2021-08-14 23:00:00,86,9,False
2021-08-15 00:00:00,85,8,False
2021-08-15 01:00:00,78,7,False
2021-08-15 02:00:00,77,7,False
2021-08-15 03:00:00,61,10,False
2021-08-15 04:00:00,68,6,False
2021-08-15 05:00:00,56,6,False
2021-08-15 06:00:00,52,7,False
2021-08-15 07:00:00,53,9,False
2021-08-15 08:00:00,53,5,False
2021-08-15 09:00:00,56,4,False
2021-08-15 10:00:00,53,8,False
2021-08-15 11:00:00,44,9,False
2021-08-15 12:00:00,69,3,False
2021-08-15 13:00:00,62,7,False
2021-08-15 14:00:00,72,9,False
2021-08-15 15:00:00,64,6,False
2021-08-15 16:00:00,70,5,False
2021-08-15 17:00:00,69,5,False
2021-08-15 18:00:00,66,7,False
2021-08-15 19:00:00,74,8,False
2021-08-15 20:00:00,97,5,False
2021-08-15 21:00:00,73,7,False
2021-08-15 22:00:00,80,9,False
2021-08-15 23:00:00,90,7,False
2021-08-16 00:00:00,74,6,False
2021-08-16 01:00:00,80,10,False
2021-08-16 02:00:00,71,5,False
2021-08-16 03:00:00,56,10,False
2021-08-16 04:00:00,59,8,False
2021-08-16 05:00:00,54,10,False
2021-08-16 06:00:00,47,6,False
2021-08-16 07:00:00,42,6,False
2021-08-16 08:00:00,47,4,False
2021-08-16 09:00:00,57,7,False
2021-08-16 10:00:00,46,7,False
2021-08-16 11:00:00,48,7,False
2021-08-16 12:00:00,53,5,False
2021-08-16 13:00:00,41,4,False
2021-08-16 14:00:00,59,7,False
2021-08-16 15:00:00,56,7,False
2021-08-16 16:00:00,67,8,False
2021-08-16 17:00:00,60,9,False
2021-08-16 18:00:00,72,6,False
2021-08-16 19:00:00,77,8,False
2021-08-16 20:00:00,73,6,False
2021-08-16 21:00:00,72,7,False
2021-08-16 22:00:00,79,5,False
2021-08-16 23:00:00,92,8,False
2021-08-17 00:00:00,71,7,False
2021-08-17 01:00:00,81,8,False
2021-08-17 02:00:00,78,6,False
2021-08-17 03:00:00,66,6,False
2021-08-17 04:00:00,54,6,False
2021-08-17 05:00:00,53,7,False
2021-08-17 06:00:00,52,8,False
2021-08-17 07:00:00,41,4,False
2021-08-17 08:00:00,48,7,False
2021-08-17 09:00:00,53,8,False
2021-08-17 10:00:00,46,8,False
2021-08-17 11:00:00,51,7,False
2021-08-17 12:00:00,52,7,False
2021-08-17 13:00:00,56,10,False
2021-08-17 14:00:00,57,6,False
2021-08-17 15:00:00,63,6,False
2021-08-17 16:00:00,59,9,False
2021-08-17 17:00:00,67,7,False
2021-08-17 18:00:00,60,6,False
2021-08-17 19:00:00,72,5,False
2021-08-17 20:00:00,70,8,False
2021-08-17 21:00:00,71,11,False
2021-08-17 22:00:00,76,4,False
2021-08-17 23:00:00,62,5,False
