date,sand,sandbox,isPartial
2020-06-13 23:00:00,91,4,False
2020-06-14 00:00:00,90,10,False
2020-06-14 01:00:00,83,8,False
2020-06-14 02:00:00,94,9,False
2020-06-14 03:00:00,69,6,False
2020-06-14 04:00:00,68,8,False
2020-06-14 05:00:00,51,6,False
2020-06-14 06:00:00,56,4,False
2020-06-14 07:00:00,57,4,False
2020-06-14 08:00:00,43,5,False
2020-06-14 09:00:00,44,2,False
2020-06-14 10:00:00,48,4,False
2020-06-14 11:00:00,47,4,False
2020-06-14 12:00:00,55,4,False
2020-06-14 13:00:00,69,4,False
2020-06-14 14:00:00,71,4,False
2020-06-14 15:00:00,78,5,False
2020-06-14 16:00:00,75,7,False
2020-06-14 17:00:00,79,7,False
2020-06-14 18:00:00,72,7,False
2020-06-14 19:00:00,83,8,False
2020-06-14 20:00:00,100,7,False
2020-06-14 21:00:00,94,7,False
2020-06-14 22:00:00,87,9,False
2020-06-14 23:00:00,81,5,False
2020-06-15 00:00:00,97,7,False
2020-06-15 01:00:00,78,8,False
2020-06-15 02:00:00,69,9,False
2020-06-15 03:00:00,72,5,False
2020-06-15 04:00:00,62,7,False
2020-06-15 05:00:00,58,4,False
2020-06-15 06:00:00,69,2,False
2020-06-15 07:00:00,62,4,False
2020-06-15 08:00:00,53,4,False
2020-06-15 09:00:00,49,4,False
2020-06-15 10:00:00,54,4,False
2020-06-15 11:00:00,62,5,False
2020-06-15 12:00:00,65,4,False
2020-06-15 13:00:00,71,6,False
2020-06-15 14:00:00,65,6,False
2020-06-15 15:00:00,69,6,False
2020-06-15 16:00:00,84,6,False
2020-06-15 17:00:00,78,6,False
2020-06-15 18:00:00,70,7,False
2020-06-15 19:00:00,80,8,False
2020-06-15 20:00:00,81,5,False
2020-06-15 21:00:00,91,12,False
2020-06-15 22:00:00,87,6,False
2020-06-15 23:00:00,98,6,False
2020-06-16 00:00:00,86,7,False
2020-06-16 01:00:00,86,6,False
2020-06-16 02:00:00,74,4,False
2020-06-16 03:00:00,65,9,False
2020-06-16 04:00:00,60,6,False
2020-06-16 05:00:00,52,4,False
2020-06-16 06:00:00,62,7,False
2020-06-16 07:00:00,63,5,False
2020-06-16 08:00:00,46,5,False
2020-06-16 09:00:00,45,3,False
2020-06-16 10:00:00,52,5,False
2020-06-16 11:00:00,56,6,False
2020-06-16 12:00:00,49,4,False
2020-06-16 13:00:00,60,7,False
2020-06-16 14:00:00,51,8,False
2020-06-16 15:00:00,60,7,False
2020-06-16 16:00:00,62,7,False
2020-06-16 17:00:00,70,6,False
2020-06-16 18:00:00,74,5,False
2020-06-16 19:00:00,77,7,False
2020-06-16 20:00:00,73,6,False
2020-06-16 21:00:00,76,6,False
2020-06-16 22:00:00,76,4,False
2020-06-16 23:00:00,86,9,False
2020-06-17 00:00:00,80,8,False
2020-06-17 01:00:00,74,7,False
2020-06-17 02:00:00,74,7,False
2020-06-17 03:00:00,71,8,False
2020-06-17 04:00:00,66,6,False
2020-06-17 05:00:00,53,5,False
2020-06-17 06:00:00,63,5,False
2020-06-17 07:00:00,53,3,False
2020-06-17 08:00:00,52,5,False
2020-06-17 09:00:00,50,5,False
2020-06-17 10:00:00,56,4,False
2020-06-17 11:00:00,51,6,False
2020-06-17 12:00:00,51,7,False
2020-06-17 13:00:00,57,8,False
2020-06-17 14:00:00,67,6,False
2020-06-17 15:00:00,73,5,False
2020-06-17 16:00:00,71,6,False
2020-06-17 17:00:00,68,8,False
2020-06-17 18:00:00,68,6,False
2020-06-17 19:00:00,74,5,False
2020-06-17 20:00:00,74,9,False
2020-06-17 21:00:00,68,6,False
2020-06-17 22:00:00,83,6,False
2020-06-17 23:00:00,79,9,False
2020-06-18 00:00:00,76,5,False
2020-06-18 01:00:00,81,8,False
2020-06-18 02:00:00,63,7,False
2020-06-18 03:00:00,66,6,False
2020-06-18 04:00:00,69,5,False
2020-06-18 05:00:00,50,3,False
2020-06-18 06:00:00,59,5,False
2020-06-18 07:00:00,54,4,False
2020-06-18 08:00:00,42,4,False
2020-06-18 09:00:00,49,6,False
2020-06-18 10:00:00,41,4,False
2020-06-18 11:00:00,53,7,False
2020-06-18 12:00:00,53,6,False
2020-06-18 13:00:00,61,7,False
2020-06-18 14:00:00,64,6,False
2020-06-18 15:00:00,53,8,False
2020-06-18 16:00:00,65,7,False
2020-06-18 17:00:00,61,6,False
2020-06-18 18:00:00,73,10,False
2020-06-18 19:00:00,68,6,False
2020-06-18 20:00:00,76,6,False
2020-06-18 21:00:00,81,6,False
2020-06-18 22:00:00,76,7,False
2020-06-18 23:00:00,68,9,False
