date,sand,sandbox,isPartial
2021-06-23 23:00:00,41,2,False
2021-06-24 00:00:00,45,2,False
2021-06-24 01:00:00,48,2,False
2021-06-24 02:00:00,40,4,False
2021-06-24 03:00:00,37,6,False
2021-06-24 04:00:00,30,5,False
2021-06-24 05:00:00,34,7,False
2021-06-24 06:00:00,27,5,False
2021-06-24 07:00:00,22,4,False
2021-06-24 08:00:00,25,3,False
2021-06-24 09:00:00,25,6,False
2021-06-24 10:00:00,25,4,False
2021-06-24 11:00:00,22,4,False
2021-06-24 12:00:00,33,3,False
2021-06-24 13:00:00,32,3,False
2021-06-24 14:00:00,32,4,False
2021-06-24 15:00:00,33,4,False
2021-06-24 16:00:00,38,4,False
2021-06-24 17:00:00,37,5,False
2021-06-24 18:00:00,42,3,False
2021-06-24 19:00:00,37,4,False
2021-06-24 20:00:00,46,4,False
2021-06-24 21:00:00,46,3,False
2021-06-24 22:00:00,40,4,False
2021-06-24 23:00:00,47,3,False
2021-06-25 00:00:00,41,5,False
2021-06-25 01:00:00,44,4,False
2021-06-25 02:00:00,41,3,False
2021-06-25 03:00:00,32,5,False
2021-06-25 04:00:00,35,4,False
2021-06-25 05:00:00,28,3,False
2021-06-25 06:00:00,29,5,False
2021-06-25 07:00:00,26,6,False
2021-06-25 08:00:00,27,4,False
2021-06-25 09:00:00,27,4,False
2021-06-25 10:00:00,26,5,False
2021-06-25 11:00:00,26,6,False
2021-06-25 12:00:00,29,3,False
2021-06-25 13:00:00,34,3,False
2021-06-25 14:00:00,34,4,False
2021-06-25 15:00:00,33,6,False
2021-06-25 16:00:00,33,4,False
2021-06-25 17:00:00,41,4,False
2021-06-25 18:00:00,38,4,False
2021-06-25 19:00:00,42,5,False
2021-06-25 20:00:00,41,4,False
2021-06-25 21:00:00,48,4,False
2021-06-25 22:00:00,46,3,False
2021-06-25 23:00:00,45,5,False
2021-06-26 00:00:00,40,4,False
2021-06-26 01:00:00,44,4,False
2021-06-26 02:00:00,36,4,False
2021-06-26 03:00:00,35,5,False
2021-06-26 04:00:00,38,4,False
2021-06-26 05:00:00,26,5,False
2021-06-26 06:00:00,22,4,False
2021-06-26 07:00:00,30,2,False
2021-06-26 08:00:00,25,4,False
2021-06-26 09:00:00,28,3,False
2021-06-26 10:00:00,27,3,False
2021-06-26 11:00:00,28,3,False
2021-06-26 12:00:00,31,4,False
2021-06-26 13:00:00,36,4,False
2021-06-26 14:00:00,41,6,False
2021-06-26 15:00:00,45,6,False
2021-06-26 16:00:00,38,4,False
2021-06-26 17:00:00,47,3,False
2021-06-26 18:00:00,44,3,False
2021-06-26 19:00:00,43,3,False
2021-06-26 20:00:00,51,3,False
2021-06-26 21:00:00,52,4,False
2021-06-26 22:00:00,43,3,False
2021-06-26 23:00:00,51,4,False
2021-06-27 00:00:00,48,4,False
2021-06-27 01:00:00,100,2,False
2021-06-27 02:00:00,89,2,False
2021-06-27 03:00:00,49,4,False
2021-06-27 04:00:00,49,3,False
2021-06-27 05:00:00,30,3,False
2021-06-27 06:00:00,30,5,False
2021-06-27 07:00:00,33,4,False
2021-06-27 08:00:00,27,4,False
2021-06-27 09:00:00,28,3,False
2021-06-27 10:00:00,27,4,False
2021-06-27 11:00:00,26,4,False
2021-06-27 12:00:00,36,4,False
2021-06-27 13:00:00,38,4,False
2021-06-27 14:00:00,40,4,False
2021-06-27 15:00:00,45,4,False
2021-06-27 16:00:00,46,4,False
2021-06-27 17:00:00,39,4,False
2021-06-27 18:00:00,44,4,False
2021-06-27 19:00:00,45,3,False
2021-06-27 20:00:00,52,3,False
2021-06-27 21:00:00,56,2,False
2021-06-27 22:00:00,59,3,False
2021-06-27 23:00:00,80,3,False
2021-06-28 00:00:00,61,4,False
2021-06-28 01:00:00,55,5,False
2021-06-28 02:00:00,47,3,False
2021-06-28 03:00:00,38,4,False
2021-06-28 04:00:00,35,6,False
2021-06-28 05:00:00,32,5,False
2021-06-28 06:00:00,36,5,False
2021-06-28 07:00:00,26,3,False
2021-06-28 08:00:00,20,5,False
2021-06-28 09:00:00,21,3,False
2021-06-28 10:00:00,25,4,False
2021-06-28 11:00:00,26,3,False
2021-06-28 12:00:00,26,4,False
2021-06-28 13:00:00,30,3,False
2021-06-28 14:00:00,35,4,False
2021-06-28 15:00:00,31,5,False
2021-06-28 16:00:00,40,5,False
2021-06-28 17:00:00,37,3,False
2021-06-28 18:00:00,34,5,False
2021-06-28 19:00:00,38,4,False
2021-06-28 20:00:00,48,2,False
2021-06-28 21:00:00,41,2,False
2021-06-28 22:00:00,41,2,False
2021-06-28 23:00:00,46,2,False
