date,sand,sandbox,isPartial
2020-05-04 23:00:00,84,12,False
2020-05-05 00:00:00,83,9,False
2020-05-05 01:00:00,92,12,False
2020-05-05 02:00:00,96,8,False
2020-05-05 03:00:00,88,10,False
2020-05-05 04:00:00,71,6,False
2020-05-05 05:00:00,57,5,False
2020-05-05 06:00:00,54,6,False
2020-05-05 07:00:00,61,9,False
2020-05-05 08:00:00,55,5,False
2020-05-05 09:00:00,52,4,False
2020-05-05 10:00:00,60,5,False
2020-05-05 11:00:00,60,4,False
2020-05-05 12:00:00,69,7,False
2020-05-05 13:00:00,67,8,False
2020-05-05 14:00:00,72,7,False
2020-05-05 15:00:00,66,7,False
2020-05-05 16:00:00,74,8,False
2020-05-05 17:00:00,75,12,False
2020-05-05 18:00:00,90,9,False
2020-05-05 19:00:00,90,7,False
2020-05-05 20:00:00,80,8,False
2020-05-05 21:00:00,87,7,False
2020-05-05 22:00:00,95,12,False
2020-05-05 23:00:00,87,7,False
2020-05-06 00:00:00,79,9,False
2020-05-06 01:00:00,70,9,False
2020-05-06 02:00:00,85,10,False
2020-05-06 03:00:00,68,7,False
2020-05-06 04:00:00,68,8,False
2020-05-06 05:00:00,61,7,False
2020-05-06 06:00:00,65,7,False
2020-05-06 07:00:00,58,7,False
2020-05-06 08:00:00,56,7,False
2020-05-06 09:00:00,54,5,False
2020-05-06 10:00:00,61,5,False
2020-05-06 11:00:00,55,4,False
2020-05-06 12:00:00,63,7,False
2020-05-06 13:00:00,70,7,False
2020-05-06 14:00:00,74,10,False
2020-05-06 15:00:00,73,7,False
2020-05-06 16:00:00,71,9,False
2020-05-06 17:00:00,86,9,False
2020-05-06 18:00:00,81,9,False
2020-05-06 19:00:00,89,7,False
2020-05-06 20:00:00,84,6,False
2020-05-06 21:00:00,82,8,False
2020-05-06 22:00:00,88,9,False
2020-05-06 23:00:00,92,8,False
2020-05-07 00:00:00,86,8,False
2020-05-07 01:00:00,76,6,False
2020-05-07 02:00:00,77,8,False
2020-05-07 03:00:00,72,13,False
2020-05-07 04:00:00,64,7,False
2020-05-07 05:00:00,58,8,False
2020-05-07 06:00:00,60,10,False
2020-05-07 07:00:00,62,4,False
2020-05-07 08:00:00,55,9,False
2020-05-07 09:00:00,58,5,False
2020-05-07 10:00:00,59,8,False
2020-05-07 11:00:00,60,6,False
2020-05-07 12:00:00,64,5,False
2020-05-07 13:00:00,63,7,False
2020-05-07 14:00:00,77,7,False
2020-05-07 15:00:00,78,8,False
2020-05-07 16:00:00,86,9,False
2020-05-07 17:00:00,84,8,False
2020-05-07 18:00:00,91,10,False
2020-05-07 19:00:00,84,11,False
2020-05-07 20:00:00,93,9,False
2020-05-07 21:00:00,85,8,False
2020-05-07 22:00:00,83,11,False
2020-05-07 23:00:00,87,11,False
2020-05-08 00:00:00,86,26,False
2020-05-08 01:00:00,86,11,False
2020-05-08 02:00:00,85,10,False
2020-05-08 03:00:00,84,11,False
2020-05-08 04:00:00,63,19,False
2020-05-08 05:00:00,58,7,False
2020-05-08 06:00:00,64,6,False
2020-05-08 07:00:00,52,8,False
2020-05-08 08:00:00,58,7,False
2020-05-08 09:00:00,55,6,False
2020-05-08 10:00:00,60,5,False
2020-05-08 11:00:00,58,5,False
2020-05-08 12:00:00,64,6,False
2020-05-08 13:00:00,71,11,False
2020-05-08 14:00:00,75,7,False
2020-05-08 15:00:00,71,9,False
2020-05-08 16:00:00,74,7,False
2020-05-08 17:00:00,77,8,False
2020-05-08 18:00:00,80,12,False
2020-05-08 19:00:00,92,7,False
2020-05-08 20:00:00,86,8,False
2020-05-08 21:00:00,90,11,False
2020-05-08 22:00:00,91,7,False
2020-05-08 23:00:00,99,8,False
2020-05-09 00:00:00,88,9,False
2020-05-09 01:00:00,83,5,False
2020-05-09 02:00:00,76,8,False
2020-05-09 03:00:00,72,9,False
2020-05-09 04:00:00,73,8,False
2020-05-09 05:00:00,62,6,False
2020-05-09 06:00:00,65,8,False
2020-05-09 07:00:00,58,6,False
2020-05-09 08:00:00,63,7,False
2020-05-09 09:00:00,66,2,False
2020-05-09 10:00:00,64,3,False
2020-05-09 11:00:00,63,5,False
2020-05-09 12:00:00,80,6,False
2020-05-09 13:00:00,77,7,False
2020-05-09 14:00:00,87,10,False
2020-05-09 15:00:00,85,6,False
2020-05-09 16:00:00,92,10,False
2020-05-09 17:00:00,88,9,False
2020-05-09 18:00:00,95,9,False
2020-05-09 19:00:00,86,9,False
2020-05-09 20:00:00,88,9,False
2020-05-09 21:00:00,99,9,False
2020-05-09 22:00:00,95,6,False
2020-05-09 23:00:00,100,8,False
