date,sand,sandbox,isPartial
2021-01-29 23:00:00,66,9,False
2021-01-30 00:00:00,68,7,False
2021-01-30 01:00:00,71,10,False
2021-01-30 02:00:00,69,5,False
2021-01-30 03:00:00,83,5,False
2021-01-30 04:00:00,78,6,False
2021-01-30 05:00:00,77,6,False
2021-01-30 06:00:00,84,9,False
2021-01-30 07:00:00,47,5,False
2021-01-30 08:00:00,60,8,False
2021-01-30 09:00:00,60,3,False
2021-01-30 10:00:00,57,4,False
2021-01-30 11:00:00,44,6,False
2021-01-30 12:00:00,52,3,False
2021-01-30 13:00:00,49,7,False
2021-01-30 14:00:00,61,6,False
2021-01-30 15:00:00,58,6,False
2021-01-30 16:00:00,69,5,False
2021-01-30 17:00:00,62,6,False
2021-01-30 18:00:00,63,4,False
2021-01-30 19:00:00,70,6,False
2021-01-30 20:00:00,73,9,False
2021-01-30 21:00:00,80,6,False
2021-01-30 22:00:00,82,6,False
2021-01-30 23:00:00,89,5,False
2021-01-31 00:00:00,80,5,False
2021-01-31 01:00:00,81,12,False
2021-01-31 02:00:00,82,9,False
2021-01-31 03:00:00,81,9,False
2021-01-31 04:00:00,82,7,False
2021-01-31 05:00:00,56,4,False
2021-01-31 06:00:00,62,6,False
2021-01-31 07:00:00,54,6,False
2021-01-31 08:00:00,55,5,False
2021-01-31 09:00:00,51,4,False
2021-01-31 10:00:00,48,5,False
2021-01-31 11:00:00,48,6,False
2021-01-31 12:00:00,57,6,False
2021-01-31 13:00:00,45,6,False
2021-01-31 14:00:00,53,5,False
2021-01-31 15:00:00,60,6,False
2021-01-31 16:00:00,63,5,False
2021-01-31 17:00:00,57,2,False
2021-01-31 18:00:00,63,7,False
2021-01-31 19:00:00,75,5,False
2021-01-31 20:00:00,76,7,False
2021-01-31 21:00:00,72,6,False
2021-01-31 22:00:00,72,8,False
2021-01-31 23:00:00,100,5,False
2021-02-01 00:00:00,62,7,False
2021-02-01 01:00:00,77,10,False
2021-02-01 02:00:00,72,7,False
2021-02-01 03:00:00,66,8,False
2021-02-01 04:00:00,69,8,False
2021-02-01 05:00:00,65,8,False
2021-02-01 06:00:00,62,4,False
2021-02-01 07:00:00,61,7,False
2021-02-01 08:00:00,46,7,False
2021-02-01 09:00:00,47,5,False
2021-02-01 10:00:00,50,5,False
2021-02-01 11:00:00,44,1,False
2021-02-01 12:00:00,53,6,False
2021-02-01 13:00:00,51,7,False
2021-02-01 14:00:00,57,8,False
2021-02-01 15:00:00,56,6,False
2021-02-01 16:00:00,57,5,False
2021-02-01 17:00:00,53,8,False
2021-02-01 18:00:00,56,4,False
2021-02-01 19:00:00,66,6,False
2021-02-01 20:00:00,75,7,False
2021-02-01 21:00:00,80,6,False
2021-02-01 22:00:00,69,10,False
2021-02-01 23:00:00,77,5,False
2021-02-02 00:00:00,71,10,False
2021-02-02 01:00:00,64,7,False
2021-02-02 02:00:00,78,8,False
2021-02-02 03:00:00,71,9,False
2021-02-02 04:00:00,79,4,False
2021-02-02 05:00:00,79,4,False
2021-02-02 06:00:00,58,7,False
2021-02-02 07:00:00,57,7,False
2021-02-02 08:00:00,40,7,False
2021-02-02 09:00:00,49,5,False
2021-02-02 10:00:00,47,5,False
2021-02-02 11:00:00,58,5,False
2021-02-02 12:00:00,49,3,False
2021-02-02 13:00:00,52,5,False
2021-02-02 14:00:00,58,8,False
2021-02-02 15:00:00,52,5,False
2021-02-02 16:00:00,63,8,False
2021-02-02 17:00:00,63,3,False
2021-02-02 18:00:00,54,4,False
2021-02-02 19:00:00,62,6,False
2021-02-02 20:00:00,69,5,False
2021-02-02 21:00:00,69,5,False
2021-02-02 22:00:00,63,12,False
2021-02-02 23:00:00,73,8,False
2021-02-03 00:00:00,65,4,False
2021-02-03 01:00:00,67,10,False
2021-02-03 02:00:00,77,3,False
2021-02-03 03:00:00,71,10,False
2021-02-03 04:00:00,66,9,False
2021-02-03 05:00:00,69,6,False
2021-02-03 06:00:00,65,6,False
2021-02-03 07:00:00,55,3,False
2021-02-03 08:00:00,51,8,False
2021-02-03 09:00:00,52,8,False
2021-02-03 10:00:00,47,5,False
2021-02-03 11:00:00,45,6,False
2021-02-03 12:00:00,48,6,False
2021-02-03 13:00:00,43,2,False
2021-02-03 14:00:00,57,6,False
2021-02-03 15:00:00,55,8,False
2021-02-03 16:00:00,60,4,False
2021-02-03 17:00:00,57,4,False
2021-02-03 18:00:00,64,6,False
2021-02-03 19:00:00,69,7,False
2021-02-03 20:00:00,70,5,False
2021-02-03 21:00:00,78,6,False
2021-02-03 22:00:00,69,5,False
2021-02-03 23:00:00,75,10,False
