date,sand,sandbox,isPartial
2020-09-06 23:00:00,86,5,False
2020-09-07 00:00:00,73,7,False
2020-09-07 01:00:00,68,6,False
2020-09-07 02:00:00,69,5,False
2020-09-07 03:00:00,65,6,False
2020-09-07 04:00:00,60,4,False
2020-09-07 05:00:00,56,3,False
2020-09-07 06:00:00,52,7,False
2020-09-07 07:00:00,45,4,False
2020-09-07 08:00:00,40,6,False
2020-09-07 09:00:00,36,4,False
2020-09-07 10:00:00,36,4,False
2020-09-07 11:00:00,53,5,False
2020-09-07 12:00:00,47,4,False
2020-09-07 13:00:00,51,6,False
2020-09-07 14:00:00,54,5,False
2020-09-07 15:00:00,57,7,False
2020-09-07 16:00:00,61,6,False
2020-09-07 17:00:00,53,3,False
2020-09-07 18:00:00,63,4,False
2020-09-07 19:00:00,66,5,False
2020-09-07 20:00:00,67,3,False
2020-09-07 21:00:00,73,4,False
2020-09-07 22:00:00,79,5,False
2020-09-07 23:00:00,68,5,False
2020-09-08 00:00:00,76,6,False
2020-09-08 01:00:00,77,4,False
2020-09-08 02:00:00,69,6,False
2020-09-08 03:00:00,61,4,False
2020-09-08 04:00:00,51,5,False
2020-09-08 05:00:00,56,5,False
2020-09-08 06:00:00,46,4,False
2020-09-08 07:00:00,48,6,False
2020-09-08 08:00:00,48,4,False
2020-09-08 09:00:00,42,7,False
2020-09-08 10:00:00,55,5,False
2020-09-08 11:00:00,42,3,False
2020-09-08 12:00:00,44,6,False
2020-09-08 13:00:00,45,6,False
2020-09-08 14:00:00,43,5,False
2020-09-08 15:00:00,54,5,False
2020-09-08 16:00:00,50,3,False
2020-09-08 17:00:00,54,5,False
2020-09-08 18:00:00,52,6,False
2020-09-08 19:00:00,60,6,False
2020-09-08 20:00:00,61,8,False
2020-09-08 21:00:00,53,7,False
2020-09-08 22:00:00,58,6,False
2020-09-08 23:00:00,65,6,False
2020-09-09 00:00:00,65,5,False
2020-09-09 01:00:00,60,6,False
2020-09-09 02:00:00,61,5,False
2020-09-09 03:00:00,56,3,False
2020-09-09 04:00:00,53,4,False
2020-09-09 05:00:00,45,5,False
2020-09-09 06:00:00,50,6,False
2020-09-09 07:00:00,42,4,False
2020-09-09 08:00:00,41,7,False
2020-09-09 09:00:00,38,5,False
2020-09-09 10:00:00,43,5,False
2020-09-09 11:00:00,41,4,False
2020-09-09 12:00:00,48,5,False
2020-09-09 13:00:00,41,4,False
2020-09-09 14:00:00,47,5,False
2020-09-09 15:00:00,50,6,False
2020-09-09 16:00:00,50,4,False
2020-09-09 17:00:00,48,6,False
2020-09-09 18:00:00,58,7,False
2020-09-09 19:00:00,55,6,False
2020-09-09 20:00:00,59,5,False
2020-09-09 21:00:00,62,5,False
2020-09-09 22:00:00,54,5,False
2020-09-09 23:00:00,61,5,False
2020-09-10 00:00:00,61,7,False
2020-09-10 01:00:00,53,5,False
2020-09-10 02:00:00,56,5,False
2020-09-10 03:00:00,57,5,False
2020-09-10 04:00:00,53,3,False
2020-09-10 05:00:00,50,2,False
2020-09-10 06:00:00,46,3,False
2020-09-10 07:00:00,46,4,False
2020-09-10 08:00:00,47,4,False
2020-09-10 09:00:00,47,4,False
2020-09-10 10:00:00,41,7,False
2020-09-10 11:00:00,48,4,False
2020-09-10 12:00:00,43,5,False
2020-09-10 13:00:00,47,4,False
2020-09-10 14:00:00,49,6,False
2020-09-10 15:00:00,49,5,False
2020-09-10 16:00:00,55,4,False
2020-09-10 17:00:00,51,4,False
2020-09-10 18:00:00,61,7,False
2020-09-10 19:00:00,60,4,False
2020-09-10 20:00:00,57,5,False
2020-09-10 21:00:00,56,4,False
2020-09-10 22:00:00,62,7,False
2020-09-10 23:00:00,56,5,False
2020-09-11 00:00:00,54,6,False
2020-09-11 01:00:00,54,3,False
2020-09-11 02:00:00,58,3,False
2020-09-11 03:00:00,64,5,False
2020-09-11 04:00:00,51,3,False
2020-09-11 05:00:00,57,6,False
2020-09-11 06:00:00,48,5,False
2020-09-11 07:00:00,35,7,False
2020-09-11 08:00:00,44,7,False
2020-09-11 09:00:00,36,3,False
2020-09-11 10:00:00,42,5,False
2020-09-11 11:00:00,44,4,False
2020-09-11 12:00:00,43,6,False
2020-09-11 13:00:00,51,5,False
2020-09-11 14:00:00,60,5,False
2020-09-11 15:00:00,52,6,False
2020-09-11 16:00:00,54,7,False
2020-09-11 17:00:00,52,3,False
2020-09-11 18:00:00,51,5,False
2020-09-11 19:00:00,60,6,False
2020-09-11 20:00:00,61,6,False
2020-09-11 21:00:00,69,4,False
2020-09-11 22:00:00,62,7,False
2020-09-11 23:00:00,55,8,False
