date,sand,sandbox,isPartial
2021-11-15 23:00:00,70,13,False
2021-11-16 00:00:00,83,9,False
2021-11-16 01:00:00,89,12,False
2021-11-16 02:00:00,73,12,False
2021-11-16 03:00:00,80,9,False
2021-11-16 04:00:00,66,9,False
2021-11-16 05:00:00,67,5,False
2021-11-16 06:00:00,59,9,False
2021-11-16 07:00:00,51,11,False
2021-11-16 08:00:00,48,15,False
2021-11-16 09:00:00,47,11,False
2021-11-16 10:00:00,46,9,False
2021-11-16 11:00:00,57,11,False
2021-11-16 12:00:00,54,10,False
2021-11-16 13:00:00,60,13,False
2021-11-16 14:00:00,61,17,False
2021-11-16 15:00:00,61,15,False
2021-11-16 16:00:00,64,12,False
2021-11-16 17:00:00,69,11,False
2021-11-16 18:00:00,76,18,False
2021-11-16 19:00:00,63,13,False
2021-11-16 20:00:00,85,14,False
2021-11-16 21:00:00,91,20,False
2021-11-16 22:00:00,79,15,False
2021-11-16 23:00:00,85,12,False
2021-11-17 00:00:00,73,15,False
2021-11-17 01:00:00,98,22,False
2021-11-17 02:00:00,79,15,False
2021-11-17 03:00:00,82,17,False
2021-11-17 04:00:00,78,18,False
2021-11-17 05:00:00,90,13,False
2021-11-17 06:00:00,58,14,False
2021-11-17 07:00:00,71,11,False
2021-11-17 08:00:00,41,18,False
2021-11-17 09:00:00,54,19,False
2021-11-17 10:00:00,65,16,False
2021-11-17 11:00:00,66,14,False
2021-11-17 12:00:00,57,18,False
2021-11-17 13:00:00,62,26,False
2021-11-17 14:00:00,59,15,False
2021-11-17 15:00:00,63,16,False
2021-11-17 16:00:00,66,18,False
2021-11-17 17:00:00,60,21,False
2021-11-17 18:00:00,66,15,False
2021-11-17 19:00:00,75,21,False
2021-11-17 20:00:00,86,17,False
2021-11-17 21:00:00,91,21,False
2021-11-17 22:00:00,72,18,False
2021-11-17 23:00:00,96,22,False
2021-11-18 00:00:00,90,19,False
2021-11-18 01:00:00,74,18,False
2021-11-18 02:00:00,92,25,False
2021-11-18 03:00:00,84,24,False
2021-11-18 04:00:00,77,20,False
2021-11-18 05:00:00,67,23,False
2021-11-18 06:00:00,64,22,False
2021-11-18 07:00:00,61,25,False
2021-11-18 08:00:00,56,23,False
2021-11-18 09:00:00,52,16,False
2021-11-18 10:00:00,61,18,False
2021-11-18 11:00:00,62,24,False
2021-11-18 12:00:00,66,23,False
2021-11-18 13:00:00,62,21,False
2021-11-18 14:00:00,68,24,False
2021-11-18 15:00:00,66,18,False
2021-11-18 16:00:00,69,21,False
2021-11-18 17:00:00,72,28,False
2021-11-18 18:00:00,66,26,False
2021-11-18 19:00:00,77,23,False
2021-11-18 20:00:00,80,30,False
2021-11-18 21:00:00,94,27,False
2021-11-18 22:00:00,95,28,False
2021-11-18 23:00:00,100,12,False
2021-11-19 00:00:00,86,25,False
2021-11-19 01:00:00,84,17,False
2021-11-19 02:00:00,78,27,False
2021-11-19 03:00:00,91,22,False
2021-11-19 04:00:00,74,20,False
2021-11-19 05:00:00,68,21,False
2021-11-19 06:00:00,63,23,False
2021-11-19 07:00:00,58,18,False
2021-11-19 08:00:00,55,17,False
2021-11-19 09:00:00,64,17,False
2021-11-19 10:00:00,60,19,False
2021-11-19 11:00:00,67,19,False
2021-11-19 12:00:00,58,13,False
2021-11-19 13:00:00,61,15,False
2021-11-19 14:00:00,64,14,False
2021-11-19 15:00:00,65,14,False
2021-11-19 16:00:00,65,15,False
2021-11-19 17:00:00,66,16,False
2021-11-19 18:00:00,71,16,False
2021-11-19 19:00:00,81,19,False
2021-11-19 20:00:00,81,21,False
2021-11-19 21:00:00,77,17,False
2021-11-19 22:00:00,80,18,False
2021-11-19 23:00:00,70,18,False
2021-11-20 00:00:00,83,21,False
2021-11-20 01:00:00,77,18,False
2021-11-20 02:00:00,72,13,False
2021-11-20 03:00:00,84,13,False
2021-11-20 04:00:00,72,15,False
2021-11-20 05:00:00,80,21,False
2021-11-20 06:00:00,57,11,False
2021-11-20 07:00:00,61,16,False
2021-11-20 08:00:00,52,14,False
2021-11-20 09:00:00,52,13,False
2021-11-20 10:00:00,71,15,False
2021-11-20 11:00:00,60,11,False
2021-11-20 12:00:00,57,11,False
2021-11-20 13:00:00,65,15,False
2021-11-20 14:00:00,64,13,False
2021-11-20 15:00:00,63,15,False
2021-11-20 16:00:00,67,17,False
2021-11-20 17:00:00,76,15,False
2021-11-20 18:00:00,77,16,False
2021-11-20 19:00:00,72,16,False
2021-11-20 20:00:00,69,17,False
2021-11-20 21:00:00,70,12,False
2021-11-20 22:00:00,87,14,False
2021-11-20 23:00:00,92,18,False
