date,sand,sandbox,isPartial
2020-02-19 23:00:00,88,8,False
2020-02-20 00:00:00,79,9,False
2020-02-20 01:00:00,71,9,False
2020-02-20 02:00:00,88,5,False
2020-02-20 03:00:00,64,6,False
2020-02-20 04:00:00,67,10,False
2020-02-20 05:00:00,61,13,False
2020-02-20 06:00:00,85,4,False
2020-02-20 07:00:00,57,8,False
2020-02-20 08:00:00,61,4,False
2020-02-20 09:00:00,44,9,False
2020-02-20 10:00:00,47,8,False
2020-02-20 11:00:00,45,7,False
2020-02-20 12:00:00,47,9,False
2020-02-20 13:00:00,60,6,False
2020-02-20 14:00:00,62,10,False
2020-02-20 15:00:00,64,8,False
2020-02-20 16:00:00,67,10,False
2020-02-20 17:00:00,61,5,False
2020-02-20 18:00:00,58,7,False
2020-02-20 19:00:00,74,5,False
2020-02-20 20:00:00,76,9,False
2020-02-20 21:00:00,72,7,False
2020-02-20 22:00:00,77,11,False
2020-02-20 23:00:00,77,9,False
2020-02-21 00:00:00,80,9,False
2020-02-21 01:00:00,79,7,False
2020-02-21 02:00:00,71,7,False
2020-02-21 03:00:00,71,11,False
2020-02-21 04:00:00,73,8,False
2020-02-21 05:00:00,58,9,False
2020-02-21 06:00:00,61,6,False
2020-02-21 07:00:00,51,9,False
2020-02-21 08:00:00,46,6,False
2020-02-21 09:00:00,42,5,False
2020-02-21 10:00:00,49,9,False
2020-02-21 11:00:00,50,6,False
2020-02-21 12:00:00,52,6,False
2020-02-21 13:00:00,56,6,False
2020-02-21 14:00:00,49,10,False
2020-02-21 15:00:00,67,9,False
2020-02-21 16:00:00,64,9,False
2020-02-21 17:00:00,54,8,False
2020-02-21 18:00:00,68,8,False
2020-02-21 19:00:00,83,8,False
2020-02-21 20:00:00,70,10,False
2020-02-21 21:00:00,73,7,False
2020-02-21 22:00:00,95,8,False
2020-02-21 23:00:00,91,6,False
2020-02-22 00:00:00,70,4,False
2020-02-22 01:00:00,64,10,False
2020-02-22 02:00:00,82,6,False
2020-02-22 03:00:00,67,9,False
2020-02-22 04:00:00,70,6,False
2020-02-22 05:00:00,62,6,False
2020-02-22 06:00:00,86,9,False
2020-02-22 07:00:00,68,4,False
2020-02-22 08:00:00,58,3,False
2020-02-22 09:00:00,72,4,False
2020-02-22 10:00:00,52,10,False
2020-02-22 11:00:00,48,5,False
2020-02-22 12:00:00,59,4,False
2020-02-22 13:00:00,59,6,False
2020-02-22 14:00:00,57,6,False
2020-02-22 15:00:00,56,5,False
2020-02-22 16:00:00,74,7,False
2020-02-22 17:00:00,74,5,False
2020-02-22 18:00:00,74,6,False
2020-02-22 19:00:00,75,8,False
2020-02-22 20:00:00,88,4,False
2020-02-22 21:00:00,74,5,False
2020-02-22 22:00:00,84,5,False
2020-02-22 23:00:00,92,4,False
2020-02-23 00:00:00,75,9,False
2020-02-23 01:00:00,77,9,False
2020-02-23 02:00:00,66,7,False
2020-02-23 03:00:00,84,6,False
2020-02-23 04:00:00,65,5,False
2020-02-23 05:00:00,64,5,False
2020-02-23 06:00:00,76,5,False
2020-02-23 07:00:00,59,4,False
2020-02-23 08:00:00,64,5,False
2020-02-23 09:00:00,85,6,False
2020-02-23 10:00:00,76,4,False
2020-02-23 11:00:00,63,5,False
2020-02-23 12:00:00,66,7,False
2020-02-23 13:00:00,73,4,False
2020-02-23 14:00:00,70,5,False
2020-02-23 15:00:00,70,4,False
2020-02-23 16:00:00,78,7,False
2020-02-23 17:00:00,69,9,False
2020-02-23 18:00:00,97,8,False
2020-02-23 19:00:00,97,7,False
2020-02-23 20:00:00,97,7,False
2020-02-23 21:00:00,94,5,False
2020-02-23 22:00:00,98,7,False
2020-02-23 23:00:00,87,4,False
2020-02-24 00:00:00,96,6,False
2020-02-24 01:00:00,77,8,False
2020-02-24 02:00:00,73,10,False
2020-02-24 03:00:00,100,10,False
2020-02-24 04:00:00,87,14,False
2020-02-24 05:00:00,74,4,False
2020-02-24 06:00:00,98,9,False
2020-02-24 07:00:00,86,3,False
2020-02-24 08:00:00,68,9,False
2020-02-24 09:00:00,61,7,False
2020-02-24 10:00:00,70,7,False
2020-02-24 11:00:00,60,4,False
2020-02-24 12:00:00,67,4,False
2020-02-24 13:00:00,71,5,False
2020-02-24 14:00:00,73,9,False
2020-02-24 15:00:00,71,9,False
2020-02-24 16:00:00,79,7,False
2020-02-24 17:00:00,69,8,False
2020-02-24 18:00:00,86,8,False
2020-02-24 19:00:00,78,7,False
2020-02-24 20:00:00,72,6,False
2020-02-24 21:00:00,87,9,False
2020-02-24 22:00:00,80,8,False
2020-02-24 23:00:00,84,8,False
