date,btc,bitcoin,isPartial
2021-10-11 23:00:00,15,49,False
2021-10-12 00:00:00,16,48,False
2021-10-12 01:00:00,12,47,False
2021-10-12 02:00:00,11,50,False
2021-10-12 03:00:00,14,50,False
2021-10-12 04:00:00,17,52,False
2021-10-12 05:00:00,16,52,False
2021-10-12 06:00:00,16,54,False
2021-10-12 07:00:00,15,51,False
2021-10-12 08:00:00,14,53,False
2021-10-12 09:00:00,16,46,False
2021-10-12 10:00:00,16,51,False
2021-10-12 11:00:00,16,50,False
2021-10-12 12:00:00,15,48,False
2021-10-12 13:00:00,15,48,False
2021-10-12 14:00:00,15,46,False
2021-10-12 15:00:00,15,46,False
2021-10-12 16:00:00,15,50,False
2021-10-12 17:00:00,16,52,False
2021-10-12 18:00:00,11,52,False
2021-10-12 19:00:00,16,52,False
2021-10-12 20:00:00,17,53,False
2021-10-12 21:00:00,16,57,False
2021-10-12 22:00:00,13,53,False
2021-10-12 23:00:00,11,47,False
2021-10-13 00:00:00,10,43,False
2021-10-13 01:00:00,8,40,False
2021-10-13 02:00:00,9,38,False
2021-10-13 03:00:00,12,40,False
2021-10-13 04:00:00,10,45,False
2021-10-13 05:00:00,15,50,False
2021-10-13 06:00:00,14,43,False
2021-10-13 07:00:00,16,42,False
2021-10-13 08:00:00,15,44,False
2021-10-13 09:00:00,13,45,False
2021-10-13 10:00:00,14,46,False
2021-10-13 11:00:00,14,44,False
2021-10-13 12:00:00,11,44,False
2021-10-13 13:00:00,12,43,False
2021-10-13 14:00:00,12,47,False
2021-10-13 15:00:00,13,46,False
2021-10-13 16:00:00,14,47,False
2021-10-13 17:00:00,13,44,False
2021-10-13 18:00:00,13,52,False
2021-10-13 19:00:00,15,52,False
2021-10-13 20:00:00,13,54,False
2021-10-13 21:00:00,13,56,False
2021-10-13 22:00:00,12,52,False
2021-10-13 23:00:00,15,46,False
2021-10-14 00:00:00,11,44,False
2021-10-14 01:00:00,13,45,False
2021-10-14 02:00:00,12,50,False
2021-10-14 03:00:00,15,49,False
2021-10-14 04:00:00,18,48,False
2021-10-14 05:00:00,17,51,False
2021-10-14 06:00:00,13,51,False
2021-10-14 07:00:00,16,50,False
2021-10-14 08:00:00,13,43,False
2021-10-14 09:00:00,14,45,False
2021-10-14 10:00:00,15,46,False
2021-10-14 11:00:00,15,48,False
2021-10-14 12:00:00,12,46,False
2021-10-14 13:00:00,13,46,False
2021-10-14 14:00:00,15,49,False
2021-10-14 15:00:00,14,48,False
2021-10-14 16:00:00,12,50,False
2021-10-14 17:00:00,11,47,False
2021-10-14 18:00:00,12,48,False
2021-10-14 19:00:00,15,55,False
2021-10-14 20:00:00,15,55,False
2021-10-14 21:00:00,13,53,False
2021-10-14 22:00:00,14,51,False
2021-10-14 23:00:00,12,47,False
2021-10-15 00:00:00,12,41,False
2021-10-15 01:00:00,9,41,False
2021-10-15 02:00:00,15,50,False
2021-10-15 03:00:00,20,61,False
2021-10-15 04:00:00,23,61,False
2021-10-15 05:00:00,25,66,False
2021-10-15 06:00:00,20,65,False
2021-10-15 07:00:00,21,58,False
2021-10-15 08:00:00,18,57,False
2021-10-15 09:00:00,18,58,False
2021-10-15 10:00:00,19,59,False
2021-10-15 11:00:00,17,56,False
2021-10-15 12:00:00,17,55,False
2021-10-15 13:00:00,19,59,False
2021-10-15 14:00:00,22,71,False
2021-10-15 15:00:00,20,64,False
2021-10-15 16:00:00,25,79,False
2021-10-15 17:00:00,27,92,False
2021-10-15 18:00:00,25,89,False
2021-10-15 19:00:00,26,89,False
2021-10-15 20:00:00,28,100,False
2021-10-15 21:00:00,31,99,False
2021-10-15 22:00:00,23,87,False
2021-10-15 23:00:00,23,77,False
2021-10-16 00:00:00,19,72,False
2021-10-16 01:00:00,16,65,False
2021-10-16 02:00:00,16,62,False
2021-10-16 03:00:00,19,63,False
2021-10-16 04:00:00,16,57,False
2021-10-16 05:00:00,21,71,False
2021-10-16 06:00:00,21,76,False
2021-10-16 07:00:00,21,72,False
2021-10-16 08:00:00,22,62,False
2021-10-16 09:00:00,18,61,False
2021-10-16 10:00:00,18,57,False
2021-10-16 11:00:00,17,57,False
2021-10-16 12:00:00,16,58,False
2021-10-16 13:00:00,17,61,False
2021-10-16 14:00:00,14,53,False
2021-10-16 15:00:00,16,54,False
2021-10-16 16:00:00,15,54,False
2021-10-16 17:00:00,17,59,False
2021-10-16 18:00:00,14,55,False
2021-10-16 19:00:00,15,57,False
2021-10-16 20:00:00,15,62,False
2021-10-16 21:00:00,12,62,False
2021-10-16 22:00:00,16,63,False
2021-10-16 23:00:00,14,55,False
