date,btc,bitcoin,isPartial
2021-08-07 23:00:00,24,81,False
2021-08-08 00:00:00,21,80,False
2021-08-08 01:00:00,16,77,False
2021-08-08 02:00:00,17,64,False
2021-08-08 03:00:00,17,60,False
2021-08-08 04:00:00,22,67,False
2021-08-08 05:00:00,24,62,False
2021-08-08 06:00:00,29,85,False
2021-08-08 07:00:00,25,87,False
2021-08-08 08:00:00,24,81,False
2021-08-08 09:00:00,25,73,False
2021-08-08 10:00:00,24,74,False
2021-08-08 11:00:00,24,68,False
2021-08-08 12:00:00,22,73,False
2021-08-08 13:00:00,22,79,False
2021-08-08 14:00:00,19,74,False
2021-08-08 15:00:00,20,73,False
2021-08-08 16:00:00,18,69,False
2021-08-08 17:00:00,22,75,False
2021-08-08 18:00:00,18,75,False
2021-08-08 19:00:00,21,73,False
2021-08-08 20:00:00,20,75,False
2021-08-08 21:00:00,18,78,False
2021-08-08 22:00:00,19,79,False
2021-08-08 23:00:00,20,73,False
2021-08-09 00:00:00,17,74,False
2021-08-09 01:00:00,18,63,False
2021-08-09 02:00:00,16,62,False
2021-08-09 03:00:00,18,70,False
2021-08-09 04:00:00,17,68,False
2021-08-09 05:00:00,19,67,False
2021-08-09 06:00:00,22,66,False
2021-08-09 07:00:00,21,64,False
2021-08-09 08:00:00,18,65,False
2021-08-09 09:00:00,19,66,False
2021-08-09 10:00:00,23,86,False
2021-08-09 11:00:00,27,84,False
2021-08-09 12:00:00,25,84,False
2021-08-09 13:00:00,25,77,False
2021-08-09 14:00:00,26,89,False
2021-08-09 15:00:00,24,89,False
2021-08-09 16:00:00,23,90,False
2021-08-09 17:00:00,26,81,False
2021-08-09 18:00:00,26,94,False
2021-08-09 19:00:00,28,100,False
2021-08-09 20:00:00,23,93,False
2021-08-09 21:00:00,28,91,False
2021-08-09 22:00:00,21,86,False
2021-08-09 23:00:00,25,80,False
2021-08-10 00:00:00,22,73,False
2021-08-10 01:00:00,21,76,False
2021-08-10 02:00:00,19,66,False
2021-08-10 03:00:00,23,72,False
2021-08-10 04:00:00,21,75,False
2021-08-10 05:00:00,25,88,False
2021-08-10 06:00:00,20,75,False
2021-08-10 07:00:00,27,76,False
2021-08-10 08:00:00,21,71,False
2021-08-10 09:00:00,21,73,False
2021-08-10 10:00:00,23,81,False
2021-08-10 11:00:00,24,77,False
2021-08-10 12:00:00,20,72,False
2021-08-10 13:00:00,20,78,False
2021-08-10 14:00:00,20,77,False
2021-08-10 15:00:00,20,76,False
2021-08-10 16:00:00,20,75,False
2021-08-10 17:00:00,21,74,False
2021-08-10 18:00:00,17,74,False
2021-08-10 19:00:00,21,74,False
2021-08-10 20:00:00,21,85,False
2021-08-10 21:00:00,22,82,False
2021-08-10 22:00:00,17,79,False
2021-08-10 23:00:00,19,71,False
2021-08-11 00:00:00,15,73,False
2021-08-11 01:00:00,15,79,False
2021-08-11 02:00:00,19,68,False
2021-08-11 03:00:00,17,66,False
2021-08-11 04:00:00,19,71,False
2021-08-11 05:00:00,17,82,False
2021-08-11 06:00:00,21,70,False
2021-08-11 07:00:00,22,71,False
2021-08-11 08:00:00,22,71,False
2021-08-11 09:00:00,20,78,False
2021-08-11 10:00:00,20,76,False
2021-08-11 11:00:00,20,80,False
2021-08-11 12:00:00,21,76,False
2021-08-11 13:00:00,20,77,False
2021-08-11 14:00:00,21,79,False
2021-08-11 15:00:00,23,92,False
2021-08-11 16:00:00,23,83,False
2021-08-11 17:00:00,21,80,False
2021-08-11 18:00:00,20,75,False
2021-08-11 19:00:00,20,81,False
2021-08-11 20:00:00,21,92,False
2021-08-11 21:00:00,22,79,False
2021-08-11 22:00:00,21,84,False
2021-08-11 23:00:00,20,72,False
2021-08-12 00:00:00,17,69,False
2021-08-12 01:00:00,17,71,False
2021-08-12 02:00:00,16,70,False
2021-08-12 03:00:00,19,70,False
2021-08-12 04:00:00,19,68,False
2021-08-12 05:00:00,22,80,False
2021-08-12 06:00:00,23,77,False
2021-08-12 07:00:00,18,71,False
2021-08-12 08:00:00,20,67,False
2021-08-12 09:00:00,21,72,False
2021-08-12 10:00:00,18,70,False
2021-08-12 11:00:00,22,73,False
2021-08-12 12:00:00,19,75,False
2021-08-12 13:00:00,18,72,False
2021-08-12 14:00:00,21,74,False
2021-08-12 15:00:00,19,80,False
2021-08-12 16:00:00,18,80,False
2021-08-12 17:00:00,20,72,False
2021-08-12 18:00:00,18,74,False
2021-08-12 19:00:00,16,76,False
2021-08-12 20:00:00,19,80,False
2021-08-12 21:00:00,20,73,False
2021-08-12 22:00:00,19,79,False
2021-08-12 23:00:00,17,67,False
