date,btc,bitcoin,isPartial
2021-05-09 23:00:00,7,29,False
2021-05-10 00:00:00,7,26,False
2021-05-10 01:00:00,8,27,False
2021-05-10 02:00:00,6,26,False
2021-05-10 03:00:00,7,27,False
2021-05-10 04:00:00,7,27,False
2021-05-10 05:00:00,6,29,False
2021-05-10 06:00:00,6,26,False
2021-05-10 07:00:00,7,24,False
2021-05-10 08:00:00,7,22,False
2021-05-10 09:00:00,6,23,False
2021-05-10 10:00:00,7,25,False
2021-05-10 11:00:00,7,25,False
2021-05-10 12:00:00,7,23,False
2021-05-10 13:00:00,6,26,False
2021-05-10 14:00:00,7,26,False
2021-05-10 15:00:00,6,26,False
2021-05-10 16:00:00,7,27,False
2021-05-10 17:00:00,6,28,False
2021-05-10 18:00:00,6,25,False
2021-05-10 19:00:00,7,32,False
2021-05-10 20:00:00,11,41,False
2021-05-10 21:00:00,9,32,False
2021-05-10 22:00:00,9,30,False
2021-05-10 23:00:00,8,32,False
2021-05-11 00:00:00,6,27,False
2021-05-11 01:00:00,7,27,False
2021-05-11 02:00:00,7,26,False
2021-05-11 03:00:00,7,28,False
2021-05-11 04:00:00,7,27,False
2021-05-11 05:00:00,8,28,False
2021-05-11 06:00:00,6,26,False
2021-05-11 07:00:00,7,24,False
2021-05-11 08:00:00,6,24,False
2021-05-11 09:00:00,6,24,False
2021-05-11 10:00:00,7,24,False
2021-05-11 11:00:00,5,25,False
2021-05-11 12:00:00,6,24,False
2021-05-11 13:00:00,6,25,False
2021-05-11 14:00:00,7,25,False
2021-05-11 15:00:00,6,26,False
2021-05-11 16:00:00,5,25,False
2021-05-11 17:00:00,6,24,False
2021-05-11 18:00:00,5,25,False
2021-05-11 19:00:00,6,25,False
2021-05-11 20:00:00,6,25,False
2021-05-11 21:00:00,7,28,False
2021-05-11 22:00:00,5,28,False
2021-05-11 23:00:00,7,27,False
2021-05-12 00:00:00,6,26,False
2021-05-12 01:00:00,5,24,False
2021-05-12 02:00:00,6,25,False
2021-05-12 03:00:00,7,24,False
2021-05-12 04:00:00,7,26,False
2021-05-12 05:00:00,5,28,False
2021-05-12 06:00:00,6,24,False
2021-05-12 07:00:00,6,23,False
2021-05-12 08:00:00,6,22,False
2021-05-12 09:00:00,6,21,False
2021-05-12 10:00:00,6,22,False
2021-05-12 11:00:00,5,23,False
2021-05-12 12:00:00,5,24,False
2021-05-12 13:00:00,6,22,False
2021-05-12 14:00:00,5,24,False
2021-05-12 15:00:00,6,26,False
2021-05-12 16:00:00,6,26,False
2021-05-12 17:00:00,7,24,False
2021-05-12 18:00:00,7,26,False
2021-05-12 19:00:00,6,26,False
2021-05-12 20:00:00,6,26,False
2021-05-12 21:00:00,6,27,False
2021-05-12 22:00:00,15,57,False
2021-05-12 23:00:00,16,74,False
2021-05-13 00:00:00,25,100,False
2021-05-13 01:00:00,20,81,False
2021-05-13 02:00:00,18,69,False
2021-05-13 03:00:00,16,70,False
2021-05-13 04:00:00,13,68,False
2021-05-13 05:00:00,14,69,False
2021-05-13 06:00:00,14,70,False
2021-05-13 07:00:00,13,71,False
2021-05-13 08:00:00,12,65,False
2021-05-13 09:00:00,15,70,False
2021-05-13 10:00:00,13,70,False
2021-05-13 11:00:00,15,74,False
2021-05-13 12:00:00,11,64,False
2021-05-13 13:00:00,12,60,False
2021-05-13 14:00:00,11,55,False
2021-05-13 15:00:00,11,56,False
2021-05-13 16:00:00,12,56,False
2021-05-13 17:00:00,13,67,False
2021-05-13 18:00:00,12,65,False
2021-05-13 19:00:00,12,65,False
2021-05-13 20:00:00,12,62,False
2021-05-13 21:00:00,10,69,False
2021-05-13 22:00:00,12,61,False
2021-05-13 23:00:00,13,56,False
2021-05-14 00:00:00,9,50,False
2021-05-14 01:00:00,8,46,False
2021-05-14 02:00:00,8,44,False
2021-05-14 03:00:00,8,47,False
2021-05-14 04:00:00,10,49,False
2021-05-14 05:00:00,8,49,False
2021-05-14 06:00:00,11,50,False
2021-05-14 07:00:00,10,47,False
2021-05-14 08:00:00,9,40,False
2021-05-14 09:00:00,9,39,False
2021-05-14 10:00:00,8,41,False
2021-05-14 11:00:00,9,40,False
2021-05-14 12:00:00,8,39,False
2021-05-14 13:00:00,8,40,False
2021-05-14 14:00:00,7,39,False
2021-05-14 15:00:00,8,39,False
2021-05-14 16:00:00,8,37,False
2021-05-14 17:00:00,8,36,False
2021-05-14 18:00:00,8,37,False
2021-05-14 19:00:00,8,36,False
2021-05-14 20:00:00,8,40,False
2021-05-14 21:00:00,9,41,False
2021-05-14 22:00:00,9,39,False
2021-05-14 23:00:00,8,38,False
