date,btc,bitcoin,isPartial
2021-02-08 23:00:00,22,94,False
2021-02-09 00:00:00,20,100,False
2021-02-09 01:00:00,17,86,False
2021-02-09 02:00:00,14,79,False
2021-02-09 03:00:00,16,73,False
2021-02-09 04:00:00,18,72,False
2021-02-09 05:00:00,14,71,False
2021-02-09 06:00:00,17,76,False
2021-02-09 07:00:00,19,82,False
2021-02-09 08:00:00,16,78,False
2021-02-09 09:00:00,15,71,False
2021-02-09 10:00:00,14,66,False
2021-02-09 11:00:00,13,62,False
2021-02-09 12:00:00,14,66,False
2021-02-09 13:00:00,11,62,False
2021-02-09 14:00:00,12,67,False
2021-02-09 15:00:00,13,66,False
2021-02-09 16:00:00,12,66,False
2021-02-09 17:00:00,12,61,False
2021-02-09 18:00:00,12,62,False
2021-02-09 19:00:00,13,66,False
2021-02-09 20:00:00,11,66,False
2021-02-09 21:00:00,13,67,False
2021-02-09 22:00:00,12,62,False
2021-02-09 23:00:00,12,64,False
2021-02-10 00:00:00,11,52,False
2021-02-10 01:00:00,11,48,False
2021-02-10 02:00:00,11,47,False
2021-02-10 03:00:00,11,49,False
2021-02-10 04:00:00,10,51,False
2021-02-10 05:00:00,11,46,False
2021-02-10 06:00:00,13,47,False
2021-02-10 07:00:00,12,47,False
2021-02-10 08:00:00,11,45,False
2021-02-10 09:00:00,10,42,False
2021-02-10 10:00:00,9,45,False
2021-02-10 11:00:00,10,44,False
2021-02-10 12:00:00,10,45,False
2021-02-10 13:00:00,10,46,False
2021-02-10 14:00:00,10,44,False
2021-02-10 15:00:00,11,49,False
2021-02-10 16:00:00,10,45,False
2021-02-10 17:00:00,9,46,False
2021-02-10 18:00:00,9,45,False
2021-02-10 19:00:00,10,46,False
2021-02-10 20:00:00,9,48,False
2021-02-10 21:00:00,9,48,False
2021-02-10 22:00:00,10,47,False
2021-02-10 23:00:00,10,43,False
2021-02-11 00:00:00,9,38,False
2021-02-11 01:00:00,8,41,False
2021-02-11 02:00:00,9,32,False
2021-02-11 03:00:00,8,36,False
2021-02-11 04:00:00,9,37,False
2021-02-11 05:00:00,10,37,False
2021-02-11 06:00:00,9,37,False
2021-02-11 07:00:00,10,38,False
2021-02-11 08:00:00,9,38,False
2021-02-11 09:00:00,7,35,False
2021-02-11 10:00:00,9,38,False
2021-02-11 11:00:00,9,37,False
2021-02-11 12:00:00,8,36,False
2021-02-11 13:00:00,10,46,False
2021-02-11 14:00:00,10,44,False
2021-02-11 15:00:00,11,47,False
2021-02-11 16:00:00,10,49,False
2021-02-11 17:00:00,10,48,False
2021-02-11 18:00:00,9,46,False
2021-02-11 19:00:00,9,47,False
2021-02-11 20:00:00,10,50,False
2021-02-11 21:00:00,10,52,False
2021-02-11 22:00:00,10,49,False
2021-02-11 23:00:00,10,49,False
2021-02-12 00:00:00,12,49,False
2021-02-12 01:00:00,11,45,False
2021-02-12 02:00:00,10,44,False
2021-02-12 03:00:00,10,38,False
2021-02-12 04:00:00,9,39,False
2021-02-12 05:00:00,9,40,False
2021-02-12 06:00:00,10,38,False
2021-02-12 07:00:00,10,39,False
2021-02-12 08:00:00,8,37,False
2021-02-12 09:00:00,9,39,False
2021-02-12 10:00:00,8,37,False
2021-02-12 11:00:00,9,39,False
2021-02-12 12:00:00,9,38,False
2021-02-12 13:00:00,9,40,False
2021-02-12 14:00:00,9,41,False
2021-02-12 15:00:00,9,40,False
2021-02-12 16:00:00,10,42,False
2021-02-12 17:00:00,9,42,False
2021-02-12 18:00:00,9,43,False
2021-02-12 19:00:00,8,43,False
2021-02-12 20:00:00,10,45,False
2021-02-12 21:00:00,9,47,False
2021-02-12 22:00:00,9,45,False
2021-02-12 23:00:00,8,44,False
2021-02-13 00:00:00,10,40,False
2021-02-13 01:00:00,8,35,False
2021-02-13 02:00:00,9,36,False
2021-02-13 03:00:00,7,34,False
2021-02-13 04:00:00,7,33,False
2021-02-13 05:00:00,9,33,False
2021-02-13 06:00:00,9,36,False
2021-02-13 07:00:00,8,34,False
2021-02-13 08:00:00,9,33,False
2021-02-13 09:00:00,7,32,False
2021-02-13 10:00:00,8,30,False
2021-02-13 11:00:00,8,29,False
2021-02-13 12:00:00,9,35,False
2021-02-13 13:00:00,8,34,False
2021-02-13 14:00:00,6,31,False
2021-02-13 15:00:00,8,32,False
2021-02-13 16:00:00,8,34,False
2021-02-13 17:00:00,8,32,False
2021-02-13 18:00:00,8,36,False
2021-02-13 19:00:00,8,36,False
2021-02-13 20:00:00,7,34,False
2021-02-13 21:00:00,8,35,False
2021-02-13 22:00:00,9,38,False
2021-02-13 23:00:00,7,37,False
