date,btc,bitcoin,isPartial
2021-04-04 23:00:00,20,80,False
2021-04-05 00:00:00,16,80,False
2021-04-05 01:00:00,19,71,False
2021-04-05 02:00:00,20,75,False
2021-04-05 03:00:00,19,72,False
2021-04-05 04:00:00,21,73,False
2021-04-05 05:00:00,23,74,False
2021-04-05 06:00:00,23,79,False
2021-04-05 07:00:00,22,75,False
2021-04-05 08:00:00,22,84,False
2021-04-05 09:00:00,23,81,False
2021-04-05 10:00:00,22,83,False
2021-04-05 11:00:00,20,78,False
2021-04-05 12:00:00,23,81,False
2021-04-05 13:00:00,18,82,False
2021-04-05 14:00:00,21,83,False
2021-04-05 15:00:00,22,83,False
2021-04-05 16:00:00,24,87,False
2021-04-05 17:00:00,20,83,False
2021-04-05 18:00:00,18,84,False
2021-04-05 19:00:00,19,92,False
2021-04-05 20:00:00,25,99,False
2021-04-05 21:00:00,23,95,False
2021-04-05 22:00:00,20,92,False
2021-04-05 23:00:00,20,88,False
2021-04-06 00:00:00,21,77,False
2021-04-06 01:00:00,18,73,False
2021-04-06 02:00:00,19,71,False
2021-04-06 03:00:00,17,73,False
2021-04-06 04:00:00,23,75,False
2021-04-06 05:00:00,22,84,False
2021-04-06 06:00:00,22,77,False
2021-04-06 07:00:00,19,68,False
2021-04-06 08:00:00,23,72,False
2021-04-06 09:00:00,20,72,False
2021-04-06 10:00:00,20,79,False
2021-04-06 11:00:00,22,87,False
2021-04-06 12:00:00,21,82,False
2021-04-06 13:00:00,20,81,False
2021-04-06 14:00:00,24,82,False
2021-04-06 15:00:00,20,83,False
2021-04-06 16:00:00,18,80,False
2021-04-06 17:00:00,20,82,False
2021-04-06 18:00:00,19,83,False
2021-04-06 19:00:00,20,82,False
2021-04-06 20:00:00,22,88,False
2021-04-06 21:00:00,20,95,False
2021-04-06 22:00:00,22,94,False
2021-04-06 23:00:00,17,74,False
2021-04-07 00:00:00,15,66,False
2021-04-07 01:00:00,17,67,False
2021-04-07 02:00:00,14,72,False
2021-04-07 03:00:00,19,67,False
2021-04-07 04:00:00,21,77,False
2021-04-07 05:00:00,21,74,False
2021-04-07 06:00:00,21,81,False
2021-04-07 07:00:00,21,76,False
2021-04-07 08:00:00,19,68,False
2021-04-07 09:00:00,22,72,False
2021-04-07 10:00:00,21,76,False
2021-04-07 11:00:00,28,79,False
2021-04-07 12:00:00,25,87,False
2021-04-07 13:00:00,23,78,False
2021-04-07 14:00:00,21,81,False
2021-04-07 15:00:00,21,82,False
2021-04-07 16:00:00,20,80,False
2021-04-07 17:00:00,19,87,False
2021-04-07 18:00:00,22,86,False
2021-04-07 19:00:00,26,99,False
2021-04-07 20:00:00,24,97,False
2021-04-07 21:00:00,21,96,False
2021-04-07 22:00:00,23,84,False
2021-04-07 23:00:00,17,77,False
2021-04-08 00:00:00,21,76,False
2021-04-08 01:00:00,20,74,False
2021-04-08 02:00:00,21,71,False
2021-04-08 03:00:00,19,70,False
2021-04-08 04:00:00,16,68,False
2021-04-08 05:00:00,20,77,False
2021-04-08 06:00:00,20,74,False
2021-04-08 07:00:00,18,78,False
2021-04-08 08:00:00,21,66,False
2021-04-08 09:00:00,19,75,False
2021-04-08 10:00:00,21,71,False
2021-04-08 11:00:00,20,72,False
2021-04-08 12:00:00,22,71,False
2021-04-08 13:00:00,18,71,False
2021-04-08 14:00:00,19,76,False
2021-04-08 15:00:00,20,72,False
2021-04-08 16:00:00,19,75,False
2021-04-08 17:00:00,17,76,False
2021-04-08 18:00:00,19,77,False
2021-04-08 19:00:00,20,81,False
2021-04-08 20:00:00,21,85,False
2021-04-08 21:00:00,20,83,False
2021-04-08 22:00:00,18,89,False
2021-04-08 23:00:00,21,75,False
2021-04-09 00:00:00,19,73,False
2021-04-09 01:00:00,15,68,False
2021-04-09 02:00:00,18,67,False
2021-04-09 03:00:00,16,71,False
2021-04-09 04:00:00,16,71,False
2021-04-09 05:00:00,22,72,False
2021-04-09 06:00:00,15,67,False
2021-04-09 07:00:00,17,69,False
2021-04-09 08:00:00,18,65,False
2021-04-09 09:00:00,19,65,False
2021-04-09 10:00:00,21,70,False
2021-04-09 11:00:00,19,64,False
2021-04-09 12:00:00,22,69,False
2021-04-09 13:00:00,17,66,False
2021-04-09 14:00:00,18,67,False
2021-04-09 15:00:00,20,67,False
2021-04-09 16:00:00,21,68,False
2021-04-09 17:00:00,19,70,False
2021-04-09 18:00:00,18,72,False
2021-04-09 19:00:00,19,72,False
2021-04-09 20:00:00,18,77,False
2021-04-09 21:00:00,16,76,False
2021-04-09 22:00:00,17,78,False
2021-04-09 23:00:00,17,71,False
