date,btc,bitcoin,isPartial
2020-03-25 23:00:00,24,90,False
2020-03-26 00:00:00,23,86,False
2020-03-26 01:00:00,21,74,False
2020-03-26 02:00:00,22,73,False
2020-03-26 03:00:00,22,78,False
2020-03-26 04:00:00,28,73,False
2020-03-26 05:00:00,19,89,False
2020-03-26 06:00:00,25,86,False
2020-03-26 07:00:00,22,83,False
2020-03-26 08:00:00,25,93,False
2020-03-26 09:00:00,22,85,False
2020-03-26 10:00:00,18,80,False
2020-03-26 11:00:00,20,84,False
2020-03-26 12:00:00,25,75,False
2020-03-26 13:00:00,24,85,False
2020-03-26 14:00:00,19,74,False
2020-03-26 15:00:00,24,75,False
2020-03-26 16:00:00,21,79,False
2020-03-26 17:00:00,21,75,False
2020-03-26 18:00:00,22,72,False
2020-03-26 19:00:00,16,82,False
2020-03-26 20:00:00,22,85,False
2020-03-26 21:00:00,24,90,False
2020-03-26 22:00:00,20,93,False
2020-03-26 23:00:00,22,95,False
2020-03-27 00:00:00,23,79,False
2020-03-27 01:00:00,19,89,False
2020-03-27 02:00:00,17,72,False
2020-03-27 03:00:00,20,66,False
2020-03-27 04:00:00,23,71,False
2020-03-27 05:00:00,28,72,False
2020-03-27 06:00:00,29,84,False
2020-03-27 07:00:00,23,92,False
2020-03-27 08:00:00,17,78,False
2020-03-27 09:00:00,20,87,False
2020-03-27 10:00:00,24,74,False
2020-03-27 11:00:00,19,76,False
2020-03-27 12:00:00,21,78,False
2020-03-27 13:00:00,18,74,False
2020-03-27 14:00:00,17,69,False
2020-03-27 15:00:00,17,74,False
2020-03-27 16:00:00,17,74,False
2020-03-27 17:00:00,19,65,False
2020-03-27 18:00:00,19,78,False
2020-03-27 19:00:00,18,75,False
2020-03-27 20:00:00,18,78,False
2020-03-27 21:00:00,18,81,False
2020-03-27 22:00:00,21,79,False
2020-03-27 23:00:00,20,81,False
2020-03-28 00:00:00,26,85,False
2020-03-28 01:00:00,23,79,False
2020-03-28 02:00:00,21,78,False
2020-03-28 03:00:00,19,69,False
2020-03-28 04:00:00,24,79,False
2020-03-28 05:00:00,22,84,False
2020-03-28 06:00:00,30,87,False
2020-03-28 07:00:00,32,82,False
2020-03-28 08:00:00,20,95,False
2020-03-28 09:00:00,25,94,False
2020-03-28 10:00:00,23,84,False
2020-03-28 11:00:00,22,81,False
2020-03-28 12:00:00,22,78,False
2020-03-28 13:00:00,21,76,False
2020-03-28 14:00:00,21,76,False
2020-03-28 15:00:00,21,73,False
2020-03-28 16:00:00,20,69,False
2020-03-28 17:00:00,25,69,False
2020-03-28 18:00:00,17,76,False
2020-03-28 19:00:00,19,75,False
2020-03-28 20:00:00,21,78,False
2020-03-28 21:00:00,25,89,False
2020-03-28 22:00:00,23,76,False
2020-03-28 23:00:00,20,81,False
2020-03-29 00:00:00,20,70,False
2020-03-29 01:00:00,19,63,False
2020-03-29 02:00:00,17,69,False
2020-03-29 03:00:00,19,66,False
2020-03-29 04:00:00,24,59,False
2020-03-29 05:00:00,21,64,False
2020-03-29 06:00:00,21,71,False
2020-03-29 07:00:00,18,76,False
2020-03-29 08:00:00,24,76,False
2020-03-29 09:00:00,17,74,False
2020-03-29 10:00:00,19,76,False
2020-03-29 11:00:00,18,85,False
2020-03-29 12:00:00,25,79,False
2020-03-29 13:00:00,20,69,False
2020-03-29 14:00:00,21,69,False
2020-03-29 15:00:00,21,74,False
2020-03-29 16:00:00,22,71,False
2020-03-29 17:00:00,16,67,False
2020-03-29 18:00:00,19,67,False
2020-03-29 19:00:00,20,83,False
2020-03-29 20:00:00,26,99,False
2020-03-29 21:00:00,20,90,False
2020-03-29 22:00:00,26,93,False
2020-03-29 23:00:00,22,93,False
2020-03-30 00:00:00,23,87,False
2020-03-30 01:00:00,21,70,False
2020-03-30 02:00:00,18,72,False
2020-03-30 03:00:00,19,72,False
2020-03-30 04:00:00,24,70,False
2020-03-30 05:00:00,27,86,False
2020-03-30 06:00:00,19,86,False
2020-03-30 07:00:00,22,74,False
2020-03-30 08:00:00,18,81,False
2020-03-30 09:00:00,21,79,False
2020-03-30 10:00:00,21,77,False
2020-03-30 11:00:00,22,81,False
2020-03-30 12:00:00,21,66,False
2020-03-30 13:00:00,19,72,False
2020-03-30 14:00:00,21,75,False
2020-03-30 15:00:00,20,80,False
2020-03-30 16:00:00,17,72,False
2020-03-30 17:00:00,18,71,False
2020-03-30 18:00:00,16,68,False
2020-03-30 19:00:00,17,82,False
2020-03-30 20:00:00,14,82,False
2020-03-30 21:00:00,17,87,False
2020-03-30 22:00:00,22,100,False
2020-03-30 23:00:00,23,79,False
