date,btc,bitcoin,isPartial
2019-12-31 23:00:00,12,51,False
2020-01-01 00:00:00,18,62,False
2020-01-01 01:00:00,12,62,False
2020-01-01 02:00:00,13,55,False
2020-01-01 03:00:00,20,50,False
2020-01-01 04:00:00,19,43,False
2020-01-01 05:00:00,23,48,False
2020-01-01 06:00:00,15,52,False
2020-01-01 07:00:00,19,39,False
2020-01-01 08:00:00,18,52,False
2020-01-01 09:00:00,22,51,False
2020-01-01 10:00:00,19,51,False
2020-01-01 11:00:00,17,40,False
2020-01-01 12:00:00,18,48,False
2020-01-01 13:00:00,13,51,False
2020-01-01 14:00:00,15,55,False
2020-01-01 15:00:00,16,55,False
2020-01-01 16:00:00,15,56,False
2020-01-01 17:00:00,15,57,False
2020-01-01 18:00:00,19,53,False
2020-01-01 19:00:00,17,52,False
2020-01-01 20:00:00,17,63,False
2020-01-01 21:00:00,13,56,False
2020-01-01 22:00:00,19,71,False
2020-01-01 23:00:00,13,68,False
2020-01-02 00:00:00,16,60,False
2020-01-02 01:00:00,18,54,False
2020-01-02 02:00:00,17,54,False
2020-01-02 03:00:00,15,51,False
2020-01-02 04:00:00,18,57,False
2020-01-02 05:00:00,16,45,False
2020-01-02 06:00:00,19,52,False
2020-01-02 07:00:00,18,46,False
2020-01-02 08:00:00,17,60,False
2020-01-02 09:00:00,20,62,False
2020-01-02 10:00:00,16,54,False
2020-01-02 11:00:00,13,54,False
2020-01-02 12:00:00,18,52,False
2020-01-02 13:00:00,19,63,False
2020-01-02 14:00:00,18,58,False
2020-01-02 15:00:00,17,57,False
2020-01-02 16:00:00,18,58,False
2020-01-02 17:00:00,20,65,False
2020-01-02 18:00:00,22,62,False
2020-01-02 19:00:00,14,65,False
2020-01-02 20:00:00,17,56,False
2020-01-02 21:00:00,20,68,False
2020-01-02 22:00:00,15,71,False
2020-01-02 23:00:00,15,75,False
2020-01-03 00:00:00,15,61,False
2020-01-03 01:00:00,18,59,False
2020-01-03 02:00:00,13,58,False
2020-01-03 03:00:00,21,62,False
2020-01-03 04:00:00,16,69,False
2020-01-03 05:00:00,21,66,False
2020-01-03 06:00:00,26,68,False
2020-01-03 07:00:00,25,59,False
2020-01-03 08:00:00,22,57,False
2020-01-03 09:00:00,20,57,False
2020-01-03 10:00:00,23,56,False
2020-01-03 11:00:00,22,57,False
2020-01-03 12:00:00,22,78,False
2020-01-03 13:00:00,17,61,False
2020-01-03 14:00:00,22,52,False
2020-01-03 15:00:00,16,65,False
2020-01-03 16:00:00,15,63,False
2020-01-03 17:00:00,15,65,False
2020-01-03 18:00:00,18,68,False
2020-01-03 19:00:00,19,70,False
2020-01-03 20:00:00,16,78,False
2020-01-03 21:00:00,17,74,False
2020-01-03 22:00:00,15,83,False
2020-01-03 23:00:00,16,85,False
2020-01-04 00:00:00,14,65,False
2020-01-04 01:00:00,13,70,False
2020-01-04 02:00:00,16,64,False
2020-01-04 03:00:00,22,59,False
2020-01-04 04:00:00,23,57,False
2020-01-04 05:00:00,15,57,False
2020-01-04 06:00:00,22,54,False
2020-01-04 07:00:00,24,59,False
2020-01-04 08:00:00,19,59,False
2020-01-04 09:00:00,23,48,False
2020-01-04 10:00:00,24,50,False
2020-01-04 11:00:00,17,51,False
2020-01-04 12:00:00,21,58,False
2020-01-04 13:00:00,14,57,False
2020-01-04 14:00:00,18,61,False
2020-01-04 15:00:00,16,51,False
2020-01-04 16:00:00,18,59,False
2020-01-04 17:00:00,15,52,False
2020-01-04 18:00:00,19,63,False
2020-01-04 19:00:00,14,59,False
2020-01-04 20:00:00,15,58,False
2020-01-04 21:00:00,16,60,False
2020-01-04 22:00:00,14,72,False
2020-01-04 23:00:00,13,55,False
2020-01-05 00:00:00,17,67,False
2020-01-05 01:00:00,20,65,False
2020-01-05 02:00:00,25,67,False
2020-01-05 03:00:00,17,59,False
2020-01-05 04:00:00,18,58,False
2020-01-05 05:00:00,21,50,False
2020-01-05 06:00:00,25,71,False
2020-01-05 07:00:00,16,58,False
2020-01-05 08:00:00,18,63,False
2020-01-05 09:00:00,18,56,False
2020-01-05 10:00:00,18,54,False
2020-01-05 11:00:00,20,52,False
2020-01-05 12:00:00,17,49,False
2020-01-05 13:00:00,15,51,False
2020-01-05 14:00:00,16,51,False
2020-01-05 15:00:00,13,59,False
2020-01-05 16:00:00,16,60,False
2020-01-05 17:00:00,15,56,False
2020-01-05 18:00:00,15,66,False
2020-01-05 19:00:00,18,60,False
2020-01-05 20:00:00,17,52,False
2020-01-05 21:00:00,16,57,False
2020-01-05 22:00:00,13,70,False
2020-01-05 23:00:00,15,68,False
