date,btc,bitcoin,isPartial
2020-07-03 23:00:00,18,67,False
2020-07-04 00:00:00,16,65,False
2020-07-04 01:00:00,25,79,False
2020-07-04 02:00:00,24,49,False
2020-07-04 03:00:00,22,62,False
2020-07-04 04:00:00,23,76,False
2020-07-04 05:00:00,19,72,False
2020-07-04 06:00:00,31,59,False
2020-07-04 07:00:00,24,68,False
2020-07-04 08:00:00,29,78,False
2020-07-04 09:00:00,26,67,False
2020-07-04 10:00:00,28,62,False
2020-07-04 11:00:00,30,57,False
2020-07-04 12:00:00,24,65,False
2020-07-04 13:00:00,24,69,False
2020-07-04 14:00:00,24,71,False
2020-07-04 15:00:00,20,65,False
2020-07-04 16:00:00,24,65,False
2020-07-04 17:00:00,19,60,False
2020-07-04 18:00:00,22,69,False
2020-07-04 19:00:00,21,73,False
2020-07-04 20:00:00,19,63,False
2020-07-04 21:00:00,17,76,False
2020-07-04 22:00:00,23,77,False
2020-07-04 23:00:00,17,89,False
2020-07-05 00:00:00,21,66,False
2020-07-05 01:00:00,16,78,False
2020-07-05 02:00:00,20,69,False
2020-07-05 03:00:00,22,52,False
2020-07-05 04:00:00,19,65,False
2020-07-05 05:00:00,17,71,False
2020-07-05 06:00:00,19,68,False
2020-07-05 07:00:00,21,75,False
2020-07-05 08:00:00,24,79,False
2020-07-05 09:00:00,21,70,False
2020-07-05 10:00:00,21,76,False
2020-07-05 11:00:00,24,64,False
2020-07-05 12:00:00,22,69,False
2020-07-05 13:00:00,21,75,False
2020-07-05 14:00:00,22,74,False
2020-07-05 15:00:00,19,72,False
2020-07-05 16:00:00,24,67,False
2020-07-05 17:00:00,17,72,False
2020-07-05 18:00:00,19,71,False
2020-07-05 19:00:00,22,74,False
2020-07-05 20:00:00,20,73,False
2020-07-05 21:00:00,23,84,False
2020-07-05 22:00:00,18,83,False
2020-07-05 23:00:00,23,72,False
2020-07-06 00:00:00,18,76,False
2020-07-06 01:00:00,26,66,False
2020-07-06 02:00:00,17,60,False
2020-07-06 03:00:00,26,65,False
2020-07-06 04:00:00,20,73,False
2020-07-06 05:00:00,20,69,False
2020-07-06 06:00:00,27,69,False
2020-07-06 07:00:00,22,65,False
2020-07-06 08:00:00,27,83,False
2020-07-06 09:00:00,33,82,False
2020-07-06 10:00:00,29,71,False
2020-07-06 11:00:00,24,77,False
2020-07-06 12:00:00,23,75,False
2020-07-06 13:00:00,23,83,False
2020-07-06 14:00:00,25,69,False
2020-07-06 15:00:00,22,74,False
2020-07-06 16:00:00,30,83,False
2020-07-06 17:00:00,30,90,False
2020-07-06 18:00:00,25,66,False
2020-07-06 19:00:00,20,89,False
2020-07-06 20:00:00,28,83,False
2020-07-06 21:00:00,28,92,False
2020-07-06 22:00:00,23,89,False
2020-07-06 23:00:00,24,90,False
2020-07-07 00:00:00,20,81,False
2020-07-07 01:00:00,30,76,False
2020-07-07 02:00:00,20,73,False
2020-07-07 03:00:00,20,77,False
2020-07-07 04:00:00,25,64,False
2020-07-07 05:00:00,25,84,False
2020-07-07 06:00:00,26,79,False
2020-07-07 07:00:00,28,73,False
2020-07-07 08:00:00,27,72,False
2020-07-07 09:00:00,23,72,False
2020-07-07 10:00:00,23,73,False
2020-07-07 11:00:00,23,74,False
2020-07-07 12:00:00,20,75,False
2020-07-07 13:00:00,24,68,False
2020-07-07 14:00:00,24,73,False
2020-07-07 15:00:00,25,74,False
2020-07-07 16:00:00,24,78,False
2020-07-07 17:00:00,21,75,False
2020-07-07 18:00:00,22,71,False
2020-07-07 19:00:00,26,67,False
2020-07-07 20:00:00,17,67,False
2020-07-07 21:00:00,24,80,False
2020-07-07 22:00:00,26,83,False
2020-07-07 23:00:00,23,77,False
2020-07-08 00:00:00,21,61,False
2020-07-08 01:00:00,21,68,False
2020-07-08 02:00:00,20,64,False
2020-07-08 03:00:00,21,73,False
2020-07-08 04:00:00,25,76,False
2020-07-08 05:00:00,27,80,False
2020-07-08 06:00:00,27,72,False
2020-07-08 07:00:00,22,71,False
2020-07-08 08:00:00,27,77,False
2020-07-08 09:00:00,29,76,False
2020-07-08 10:00:00,22,81,False
2020-07-08 11:00:00,27,66,False
2020-07-08 12:00:00,27,75,False
2020-07-08 13:00:00,28,84,False
2020-07-08 14:00:00,33,78,False
2020-07-08 15:00:00,31,83,False
2020-07-08 16:00:00,23,87,False
2020-07-08 17:00:00,31,73,False
2020-07-08 18:00:00,28,87,False
2020-07-08 19:00:00,24,87,False
2020-07-08 20:00:00,22,97,False
2020-07-08 21:00:00,23,100,False
2020-07-08 22:00:00,28,95,False
2020-07-08 23:00:00,28,91,False
