date,doge,dogecoin,isPartial
2020-09-16 23:00:00,53,11,False
2020-09-17 00:00:00,72,16,False
2020-09-17 01:00:00,70,10,False
2020-09-17 02:00:00,45,15,False
2020-09-17 03:00:00,68,5,False
2020-09-17 04:00:00,37,11,False
2020-09-17 05:00:00,59,5,False
2020-09-17 06:00:00,93,4,False
2020-09-17 07:00:00,54,8,False
2020-09-17 08:00:00,66,8,False
2020-09-17 09:00:00,47,12,False
2020-09-17 10:00:00,42,4,False
2020-09-17 11:00:00,41,17,False
2020-09-17 12:00:00,57,3,False
2020-09-17 13:00:00,62,3,False
2020-09-17 14:00:00,61,9,False
2020-09-17 15:00:00,56,9,False
2020-09-17 16:00:00,94,15,False
2020-09-17 17:00:00,76,22,False
2020-09-17 18:00:00,76,16,False
2020-09-17 19:00:00,79,10,False
2020-09-17 20:00:00,84,4,False
2020-09-17 21:00:00,61,9,False
2020-09-17 22:00:00,69,10,False
2020-09-17 23:00:00,52,10,False
2020-09-18 00:00:00,41,10,False
2020-09-18 01:00:00,60,15,False
2020-09-18 02:00:00,65,5,False
2020-09-18 03:00:00,74,11,False
2020-09-18 04:00:00,48,11,False
2020-09-18 05:00:00,25,20,False
2020-09-18 06:00:00,59,5,False
2020-09-18 07:00:00,51,9,False
2020-09-18 08:00:00,30,9,False
2020-09-18 09:00:00,41,12,False
2020-09-18 10:00:00,48,16,False
2020-09-18 11:00:00,68,7,False
2020-09-18 12:00:00,56,24,False
2020-09-18 13:00:00,76,10,False
2020-09-18 14:00:00,60,6,False
2020-09-18 15:00:00,61,9,False
2020-09-18 16:00:00,72,6,False
2020-09-18 17:00:00,69,13,False
2020-09-18 18:00:00,80,17,False
2020-09-18 19:00:00,70,11,False
2020-09-18 20:00:00,91,37,False
2020-09-18 21:00:00,77,19,False
2020-09-18 22:00:00,82,21,False
2020-09-18 23:00:00,44,6,False
2020-09-19 00:00:00,38,6,False
2020-09-19 01:00:00,66,6,False
2020-09-19 02:00:00,71,6,False
2020-09-19 03:00:00,51,18,False
2020-09-19 04:00:00,47,6,False
2020-09-19 05:00:00,55,12,False
2020-09-19 06:00:00,25,11,False
2020-09-19 07:00:00,34,5,False
2020-09-19 08:00:00,52,5,False
2020-09-19 09:00:00,28,15,False
2020-09-19 10:00:00,35,5,False
2020-09-19 11:00:00,41,13,False
2020-09-19 12:00:00,31,0,False
2020-09-19 13:00:00,18,11,False
2020-09-19 14:00:00,67,14,False
2020-09-19 15:00:00,57,10,False
2020-09-19 16:00:00,71,14,False
2020-09-19 17:00:00,59,14,False
2020-09-19 18:00:00,74,12,False
2020-09-19 19:00:00,47,4,False
2020-09-19 20:00:00,64,0,False
2020-09-19 21:00:00,57,10,False
2020-09-19 22:00:00,73,11,False
2020-09-19 23:00:00,45,23,False
2020-09-20 00:00:00,51,12,False
2020-09-20 01:00:00,44,17,False
2020-09-20 02:00:00,69,12,False
2020-09-20 03:00:00,47,6,False
2020-09-20 04:00:00,43,19,False
2020-09-20 05:00:00,47,18,False
2020-09-20 06:00:00,64,17,False
2020-09-20 07:00:00,44,10,False
2020-09-20 08:00:00,42,10,False
2020-09-20 09:00:00,59,10,False
2020-09-20 10:00:00,22,14,False
2020-09-20 11:00:00,32,4,False
2020-09-20 12:00:00,55,4,False
2020-09-20 13:00:00,39,11,False
2020-09-20 14:00:00,31,0,False
2020-09-20 15:00:00,59,17,False
2020-09-20 16:00:00,47,7,False
2020-09-20 17:00:00,41,14,False
2020-09-20 18:00:00,48,7,False
2020-09-20 19:00:00,72,19,False
2020-09-20 20:00:00,48,8,False
2020-09-20 21:00:00,42,0,False
2020-09-20 22:00:00,67,11,False
2020-09-20 23:00:00,59,6,False
2020-09-21 00:00:00,39,5,False
2020-09-21 01:00:00,58,20,False
2020-09-21 02:00:00,48,15,False
2020-09-21 03:00:00,95,16,False
2020-09-21 04:00:00,50,5,False
2020-09-21 05:00:00,52,19,False
2020-09-21 06:00:00,51,13,False
2020-09-21 07:00:00,38,4,False
2020-09-21 08:00:00,34,4,False
2020-09-21 09:00:00,57,4,False
2020-09-21 10:00:00,36,0,False
2020-09-21 11:00:00,82,13,False
2020-09-21 12:00:00,59,15,False
2020-09-21 13:00:00,74,6,False
2020-09-21 14:00:00,48,8,False
2020-09-21 15:00:00,76,14,False
2020-09-21 16:00:00,46,20,False
2020-09-21 17:00:00,53,6,False
2020-09-21 18:00:00,64,9,False
2020-09-21 19:00:00,82,10,False
2020-09-21 20:00:00,46,11,False
2020-09-21 21:00:00,32,8,False
2020-09-21 22:00:00,78,10,False
2020-09-21 23:00:00,71,5,False
