date,doge,dogecoin,isPartial
2021-09-01 23:00:00,24,52,False
2021-09-02 00:00:00,32,59,False
2021-09-02 01:00:00,39,80,False
2021-09-02 02:00:00,24,61,False
2021-09-02 03:00:00,29,53,False
2021-09-02 04:00:00,28,52,False
2021-09-02 05:00:00,17,47,False
2021-09-02 06:00:00,17,39,False
2021-09-02 07:00:00,16,40,False
2021-09-02 08:00:00,16,36,False
2021-09-02 09:00:00,19,45,False
2021-09-02 10:00:00,22,44,False
2021-09-02 11:00:00,15,46,False
2021-09-02 12:00:00,28,54,False
2021-09-02 13:00:00,20,46,False
2021-09-02 14:00:00,23,47,False
2021-09-02 15:00:00,23,42,False
2021-09-02 16:00:00,19,40,False
2021-09-02 17:00:00,31,48,False
2021-09-02 18:00:00,32,38,False
2021-09-02 19:00:00,26,46,False
2021-09-02 20:00:00,24,60,False
2021-09-02 21:00:00,27,52,False
2021-09-02 22:00:00,25,59,False
2021-09-02 23:00:00,26,48,False
2021-09-03 00:00:00,25,47,False
2021-09-03 01:00:00,29,40,False
2021-09-03 02:00:00,29,53,False
2021-09-03 03:00:00,27,50,False
2021-09-03 04:00:00,32,49,False
2021-09-03 05:00:00,17,37,False
2021-09-03 06:00:00,25,46,False
2021-09-03 07:00:00,13,39,False
2021-09-03 08:00:00,19,39,False
2021-09-03 09:00:00,24,39,False
2021-09-03 10:00:00,25,42,False
2021-09-03 11:00:00,13,43,False
2021-09-03 12:00:00,22,37,False
2021-09-03 13:00:00,26,49,False
2021-09-03 14:00:00,29,44,False
2021-09-03 15:00:00,27,48,False
2021-09-03 16:00:00,21,43,False
2021-09-03 17:00:00,29,53,False
2021-09-03 18:00:00,28,48,False
2021-09-03 19:00:00,27,51,False
2021-09-03 20:00:00,31,53,False
2021-09-03 21:00:00,26,56,False
2021-09-03 22:00:00,21,43,False
2021-09-03 23:00:00,24,50,False
2021-09-04 00:00:00,19,50,False
2021-09-04 01:00:00,36,50,False
2021-09-04 02:00:00,30,38,False
2021-09-04 03:00:00,24,38,False
2021-09-04 04:00:00,24,44,False
2021-09-04 05:00:00,28,35,False
2021-09-04 06:00:00,32,46,False
2021-09-04 07:00:00,36,45,False
2021-09-04 08:00:00,11,40,False
2021-09-04 09:00:00,30,38,False
2021-09-04 10:00:00,17,42,False
2021-09-04 11:00:00,21,42,False
2021-09-04 12:00:00,17,35,False
2021-09-04 13:00:00,25,46,False
2021-09-04 14:00:00,26,47,False
2021-09-04 15:00:00,36,42,False
2021-09-04 16:00:00,31,41,False
2021-09-04 17:00:00,26,47,False
2021-09-04 18:00:00,27,40,False
2021-09-04 19:00:00,32,52,False
2021-09-04 20:00:00,36,46,False
2021-09-04 21:00:00,32,38,False
2021-09-04 22:00:00,12,37,False
2021-09-04 23:00:00,39,64,False
2021-09-05 00:00:00,30,44,False
2021-09-05 01:00:00,33,54,False
2021-09-05 02:00:00,26,35,False
2021-09-05 03:00:00,35,44,False
2021-09-05 04:00:00,25,25,False
2021-09-05 05:00:00,27,43,False
2021-09-05 06:00:00,17,39,False
2021-09-05 07:00:00,35,46,False
2021-09-05 08:00:00,12,30,False
2021-09-05 09:00:00,23,36,False
2021-09-05 10:00:00,19,37,False
2021-09-05 11:00:00,24,25,False
2021-09-05 12:00:00,27,35,False
2021-09-05 13:00:00,29,47,False
2021-09-05 14:00:00,25,36,False
2021-09-05 15:00:00,22,41,False
2021-09-05 16:00:00,27,39,False
2021-09-05 17:00:00,34,42,False
2021-09-05 18:00:00,31,48,False
2021-09-05 19:00:00,28,48,False
2021-09-05 20:00:00,38,50,False
2021-09-05 21:00:00,35,54,False
2021-09-05 22:00:00,29,68,False
2021-09-05 23:00:00,26,52,False
2021-09-06 00:00:00,31,52,False
2021-09-06 01:00:00,31,50,False
2021-09-06 02:00:00,17,45,False
2021-09-06 03:00:00,36,39,False
2021-09-06 04:00:00,26,33,False
2021-09-06 05:00:00,29,34,False
2021-09-06 06:00:00,20,45,False
2021-09-06 07:00:00,37,45,False
2021-09-06 08:00:00,20,28,False
2021-09-06 09:00:00,24,36,False
2021-09-06 10:00:00,30,50,False
2021-09-06 11:00:00,22,38,False
2021-09-06 12:00:00,19,36,False
2021-09-06 13:00:00,23,35,False
2021-09-06 14:00:00,19,43,False
2021-09-06 15:00:00,25,35,False
2021-09-06 16:00:00,24,44,False
2021-09-06 17:00:00,22,37,False
2021-09-06 18:00:00,23,43,False
2021-09-06 19:00:00,23,42,False
2021-09-06 20:00:00,36,43,False
2021-09-06 21:00:00,36,51,False
2021-09-06 22:00:00,30,50,False
2021-09-06 23:00:00,31,56,False
