date,doge,dogecoin,isPartial
2021-10-06 23:00:00,44,92,False
2021-10-07 00:00:00,45,68,False
2021-10-07 01:00:00,37,87,False
2021-10-07 02:00:00,53,100,False
2021-10-07 03:00:00,55,85,False
2021-10-07 04:00:00,38,93,False
2021-10-07 05:00:00,39,62,False
2021-10-07 06:00:00,26,72,False
2021-10-07 07:00:00,26,69,False
2021-10-07 08:00:00,28,52,False
2021-10-07 09:00:00,47,41,False
2021-10-07 10:00:00,36,60,False
2021-10-07 11:00:00,41,65,False
2021-10-07 12:00:00,31,57,False
2021-10-07 13:00:00,40,51,False
2021-10-07 14:00:00,32,72,False
2021-10-07 15:00:00,30,51,False
2021-10-07 16:00:00,32,51,False
2021-10-07 17:00:00,39,55,False
2021-10-07 18:00:00,24,63,False
2021-10-07 19:00:00,43,53,False
2021-10-07 20:00:00,38,58,False
2021-10-07 21:00:00,38,64,False
2021-10-07 22:00:00,33,57,False
2021-10-07 23:00:00,30,50,False
2021-10-08 00:00:00,47,53,False
2021-10-08 01:00:00,46,59,False
2021-10-08 02:00:00,29,44,False
2021-10-08 03:00:00,22,48,False
2021-10-08 04:00:00,31,65,False
2021-10-08 05:00:00,30,38,False
2021-10-08 06:00:00,41,40,False
2021-10-08 07:00:00,29,39,False
2021-10-08 08:00:00,18,52,False
2021-10-08 09:00:00,31,49,False
2021-10-08 10:00:00,34,48,False
2021-10-08 11:00:00,35,42,False
2021-10-08 12:00:00,24,57,False
2021-10-08 13:00:00,34,52,False
2021-10-08 14:00:00,32,49,False
2021-10-08 15:00:00,23,63,False
2021-10-08 16:00:00,29,49,False
2021-10-08 17:00:00,33,59,False
2021-10-08 18:00:00,22,65,False
2021-10-08 19:00:00,36,71,False
2021-10-08 20:00:00,37,76,False
2021-10-08 21:00:00,35,66,False
2021-10-08 22:00:00,45,64,False
2021-10-08 23:00:00,26,75,False
2021-10-09 00:00:00,38,68,False
2021-10-09 01:00:00,26,45,False
2021-10-09 02:00:00,36,56,False
2021-10-09 03:00:00,45,60,False
2021-10-09 04:00:00,32,76,False
2021-10-09 05:00:00,31,53,False
2021-10-09 06:00:00,29,43,False
2021-10-09 07:00:00,28,47,False
2021-10-09 08:00:00,27,44,False
2021-10-09 09:00:00,30,47,False
2021-10-09 10:00:00,28,44,False
2021-10-09 11:00:00,19,44,False
2021-10-09 12:00:00,25,47,False
2021-10-09 13:00:00,29,51,False
2021-10-09 14:00:00,32,44,False
2021-10-09 15:00:00,38,57,False
2021-10-09 16:00:00,30,35,False
2021-10-09 17:00:00,32,45,False
2021-10-09 18:00:00,30,51,False
2021-10-09 19:00:00,43,50,False
2021-10-09 20:00:00,48,51,False
2021-10-09 21:00:00,30,45,False
2021-10-09 22:00:00,47,43,False
2021-10-09 23:00:00,28,59,False
2021-10-10 00:00:00,33,62,False
2021-10-10 01:00:00,17,38,False
2021-10-10 02:00:00,31,47,False
2021-10-10 03:00:00,30,34,False
2021-10-10 04:00:00,29,38,False
2021-10-10 05:00:00,38,45,False
2021-10-10 06:00:00,32,43,False
2021-10-10 07:00:00,25,51,False
2021-10-10 08:00:00,27,49,False
2021-10-10 09:00:00,28,54,False
2021-10-10 10:00:00,23,32,False
2021-10-10 11:00:00,29,40,False
2021-10-10 12:00:00,25,36,False
2021-10-10 13:00:00,18,37,False
2021-10-10 14:00:00,20,34,False
2021-10-10 15:00:00,26,36,False
2021-10-10 16:00:00,19,33,False
2021-10-10 17:00:00,29,47,False
2021-10-10 18:00:00,26,48,False
2021-10-10 19:00:00,33,50,False
2021-10-10 20:00:00,31,51,False
2021-10-10 21:00:00,33,41,False
2021-10-10 22:00:00,26,49,False
2021-10-10 23:00:00,35,56,False
2021-10-11 00:00:00,26,54,False
2021-10-11 01:00:00,32,47,False
2021-10-11 02:00:00,39,53,False
2021-10-11 03:00:00,36,64,False
2021-10-11 04:00:00,18,44,False
2021-10-11 05:00:00,26,48,False
2021-10-11 06:00:00,18,63,False
2021-10-11 07:00:00,18,49,False
2021-10-11 08:00:00,28,49,False
2021-10-11 09:00:00,26,45,False
2021-10-11 10:00:00,25,42,False
2021-10-11 11:00:00,22,43,False
2021-10-11 12:00:00,30,51,False
2021-10-11 13:00:00,29,55,False
2021-10-11 14:00:00,31,59,False
2021-10-11 15:00:00,31,43,False
2021-10-11 16:00:00,37,54,False
2021-10-11 17:00:00,40,69,False
2021-10-11 18:00:00,28,61,False
2021-10-11 19:00:00,24,59,False
2021-10-11 20:00:00,30,78,False
2021-10-11 21:00:00,43,54,False
2021-10-11 22:00:00,37,50,False
2021-10-11 23:00:00,37,54,False
