date,doge,dogecoin,isPartial
2020-08-22 23:00:00,60,15,False
2020-08-23 00:00:00,41,15,False
2020-08-23 01:00:00,72,10,False
2020-08-23 02:00:00,53,21,False
2020-08-23 03:00:00,44,22,False
2020-08-23 04:00:00,45,6,False
2020-08-23 05:00:00,86,22,False
2020-08-23 06:00:00,45,10,False
2020-08-23 07:00:00,55,9,False
2020-08-23 08:00:00,76,9,False
2020-08-23 09:00:00,60,17,False
2020-08-23 10:00:00,45,4,False
2020-08-23 11:00:00,46,0,False
2020-08-23 12:00:00,29,4,False
2020-08-23 13:00:00,51,14,False
2020-08-23 14:00:00,36,13,False
2020-08-23 15:00:00,61,22,False
2020-08-23 16:00:00,58,22,False
2020-08-23 17:00:00,51,6,False
2020-08-23 18:00:00,51,13,False
2020-08-23 19:00:00,33,10,False
2020-08-23 20:00:00,46,18,False
2020-08-23 21:00:00,55,12,False
2020-08-23 22:00:00,59,14,False
2020-08-23 23:00:00,59,5,False
2020-08-24 00:00:00,73,10,False
2020-08-24 01:00:00,47,19,False
2020-08-24 02:00:00,80,19,False
2020-08-24 03:00:00,71,19,False
2020-08-24 04:00:00,19,14,False
2020-08-24 05:00:00,69,23,False
2020-08-24 06:00:00,41,4,False
2020-08-24 07:00:00,23,12,False
2020-08-24 08:00:00,37,7,False
2020-08-24 09:00:00,22,7,False
2020-08-24 10:00:00,14,7,False
2020-08-24 11:00:00,26,10,False
2020-08-24 12:00:00,27,15,False
2020-08-24 13:00:00,67,11,False
2020-08-24 14:00:00,45,13,False
2020-08-24 15:00:00,50,16,False
2020-08-24 16:00:00,44,5,False
2020-08-24 17:00:00,45,14,False
2020-08-24 18:00:00,55,9,False
2020-08-24 19:00:00,49,15,False
2020-08-24 20:00:00,40,0,False
2020-08-24 21:00:00,45,19,False
2020-08-24 22:00:00,73,21,False
2020-08-24 23:00:00,37,18,False
2020-08-25 00:00:00,92,23,False
2020-08-25 01:00:00,62,4,False
2020-08-25 02:00:00,59,36,False
2020-08-25 03:00:00,74,18,False
2020-08-25 04:00:00,53,19,False
2020-08-25 05:00:00,51,9,False
2020-08-25 06:00:00,34,4,False
2020-08-25 07:00:00,47,19,False
2020-08-25 08:00:00,57,8,False
2020-08-25 09:00:00,33,14,False
2020-08-25 10:00:00,35,7,False
2020-08-25 11:00:00,42,13,False
2020-08-25 12:00:00,33,9,False
2020-08-25 13:00:00,50,14,False
2020-08-25 14:00:00,43,11,False
2020-08-25 15:00:00,48,11,False
2020-08-25 16:00:00,36,6,False
2020-08-25 17:00:00,78,17,False
2020-08-25 18:00:00,93,9,False
2020-08-25 19:00:00,59,9,False
2020-08-25 20:00:00,64,0,False
2020-08-25 21:00:00,39,12,False
2020-08-25 22:00:00,48,26,False
2020-08-25 23:00:00,78,28,False
2020-08-26 00:00:00,56,5,False
2020-08-26 01:00:00,35,17,False
2020-08-26 02:00:00,82,9,False
2020-08-26 03:00:00,42,19,False
2020-08-26 04:00:00,48,10,False
2020-08-26 05:00:00,70,19,False
2020-08-26 06:00:00,42,13,False
2020-08-26 07:00:00,39,12,False
2020-08-26 08:00:00,61,4,False
2020-08-26 09:00:00,36,11,False
2020-08-26 10:00:00,32,11,False
2020-08-26 11:00:00,42,16,False
2020-08-26 12:00:00,64,18,False
2020-08-26 13:00:00,59,14,False
2020-08-26 14:00:00,48,13,False
2020-08-26 15:00:00,77,11,False
2020-08-26 16:00:00,66,17,False
2020-08-26 17:00:00,63,26,False
2020-08-26 18:00:00,100,27,False
2020-08-26 19:00:00,66,13,False
2020-08-26 20:00:00,68,7,False
2020-08-26 21:00:00,38,11,False
2020-08-26 22:00:00,39,13,False
2020-08-26 23:00:00,78,23,False
2020-08-27 00:00:00,55,14,False
2020-08-27 01:00:00,62,9,False
2020-08-27 02:00:00,67,27,False
2020-08-27 03:00:00,47,9,False
2020-08-27 04:00:00,48,10,False
2020-08-27 05:00:00,45,9,False
2020-08-27 06:00:00,53,4,False
2020-08-27 07:00:00,35,4,False
2020-08-27 08:00:00,37,11,False
2020-08-27 09:00:00,36,11,False
2020-08-27 10:00:00,49,11,False
2020-08-27 11:00:00,36,20,False
2020-08-27 12:00:00,76,9,False
2020-08-27 13:00:00,70,0,False
2020-08-27 14:00:00,62,11,False
2020-08-27 15:00:00,55,8,False
2020-08-27 16:00:00,82,14,False
2020-08-27 17:00:00,58,18,False
2020-08-27 18:00:00,54,6,False
2020-08-27 19:00:00,54,6,False
2020-08-27 20:00:00,62,17,False
2020-08-27 21:00:00,42,12,False
2020-08-27 22:00:00,49,9,False
2020-08-27 23:00:00,51,19,False
