date,doge,dogecoin,isPartial
2020-11-10 23:00:00,46,20,False
2020-11-11 00:00:00,43,5,False
2020-11-11 01:00:00,32,10,False
2020-11-11 02:00:00,71,5,False
2020-11-11 03:00:00,45,16,False
2020-11-11 04:00:00,31,6,False
2020-11-11 05:00:00,46,22,False
2020-11-11 06:00:00,52,15,False
2020-11-11 07:00:00,47,0,False
2020-11-11 08:00:00,28,13,False
2020-11-11 09:00:00,56,0,False
2020-11-11 10:00:00,22,8,False
2020-11-11 11:00:00,24,0,False
2020-11-11 12:00:00,29,10,False
2020-11-11 13:00:00,42,6,False
2020-11-11 14:00:00,38,6,False
2020-11-11 15:00:00,47,9,False
2020-11-11 16:00:00,47,9,False
2020-11-11 17:00:00,27,9,False
2020-11-11 18:00:00,58,0,False
2020-11-11 19:00:00,44,20,False
2020-11-11 20:00:00,30,21,False
2020-11-11 21:00:00,37,27,False
2020-11-11 22:00:00,34,18,False
2020-11-11 23:00:00,42,5,False
2020-11-12 00:00:00,49,14,False
2020-11-12 01:00:00,82,9,False
2020-11-12 02:00:00,39,15,False
2020-11-12 03:00:00,34,10,False
2020-11-12 04:00:00,21,39,False
2020-11-12 05:00:00,65,11,False
2020-11-12 06:00:00,42,5,False
2020-11-12 07:00:00,17,4,False
2020-11-12 08:00:00,32,8,False
2020-11-12 09:00:00,42,12,False
2020-11-12 10:00:00,26,20,False
2020-11-12 11:00:00,21,4,False
2020-11-12 12:00:00,36,16,False
2020-11-12 13:00:00,34,9,False
2020-11-12 14:00:00,46,3,False
2020-11-12 15:00:00,49,6,False
2020-11-12 16:00:00,46,9,False
2020-11-12 17:00:00,41,17,False
2020-11-12 18:00:00,34,6,False
2020-11-12 19:00:00,45,13,False
2020-11-12 20:00:00,38,10,False
2020-11-12 21:00:00,30,11,False
2020-11-12 22:00:00,51,4,False
2020-11-12 23:00:00,38,14,False
2020-11-13 00:00:00,49,29,False
2020-11-13 01:00:00,63,10,False
2020-11-13 02:00:00,59,10,False
2020-11-13 03:00:00,36,5,False
2020-11-13 04:00:00,39,6,False
2020-11-13 05:00:00,32,16,False
2020-11-13 06:00:00,30,15,False
2020-11-13 07:00:00,22,9,False
2020-11-13 08:00:00,37,8,False
2020-11-13 09:00:00,70,0,False
2020-11-13 10:00:00,38,11,False
2020-11-13 11:00:00,25,14,False
2020-11-13 12:00:00,27,3,False
2020-11-13 13:00:00,42,19,False
2020-11-13 14:00:00,37,12,False
2020-11-13 15:00:00,57,6,False
2020-11-13 16:00:00,30,18,False
2020-11-13 17:00:00,49,12,False
2020-11-13 18:00:00,55,9,False
2020-11-13 19:00:00,78,23,False
2020-11-13 20:00:00,54,7,False
2020-11-13 21:00:00,27,12,False
2020-11-13 22:00:00,47,4,False
2020-11-13 23:00:00,73,15,False
2020-11-14 00:00:00,67,15,False
2020-11-14 01:00:00,52,5,False
2020-11-14 02:00:00,53,5,False
2020-11-14 03:00:00,51,11,False
2020-11-14 04:00:00,66,12,False
2020-11-14 05:00:00,30,18,False
2020-11-14 06:00:00,23,11,False
2020-11-14 07:00:00,26,5,False
2020-11-14 08:00:00,34,15,False
2020-11-14 09:00:00,36,13,False
2020-11-14 10:00:00,39,13,False
2020-11-14 11:00:00,41,12,False
2020-11-14 12:00:00,27,4,False
2020-11-14 13:00:00,26,11,False
2020-11-14 14:00:00,42,21,False
2020-11-14 15:00:00,53,10,False
2020-11-14 16:00:00,39,16,False
2020-11-14 17:00:00,48,10,False
2020-11-14 18:00:00,42,3,False
2020-11-14 19:00:00,57,7,False
2020-11-14 20:00:00,68,11,False
2020-11-14 21:00:00,36,12,False
2020-11-14 22:00:00,40,0,False
2020-11-14 23:00:00,20,5,False
2020-11-15 00:00:00,60,5,False
2020-11-15 01:00:00,39,0,False
2020-11-15 02:00:00,79,11,False
2020-11-15 03:00:00,42,6,False
2020-11-15 04:00:00,100,24,False
2020-11-15 05:00:00,50,6,False
2020-11-15 06:00:00,34,5,False
2020-11-15 07:00:00,16,10,False
2020-11-15 08:00:00,54,5,False
2020-11-15 09:00:00,41,13,False
2020-11-15 10:00:00,52,4,False
2020-11-15 11:00:00,33,12,False
2020-11-15 12:00:00,24,8,False
2020-11-15 13:00:00,43,3,False
2020-11-15 14:00:00,35,10,False
2020-11-15 15:00:00,34,6,False
2020-11-15 16:00:00,43,28,False
2020-11-15 17:00:00,51,13,False
2020-11-15 18:00:00,35,10,False
2020-11-15 19:00:00,50,14,False
2020-11-15 20:00:00,44,4,False
2020-11-15 21:00:00,54,7,False
2020-11-15 22:00:00,39,0,False
2020-11-15 23:00:00,43,14,False
