date,doge,dogecoin,isPartial
2020-04-24 23:00:00,41,16,False
2020-04-25 00:00:00,57,16,False
2020-04-25 01:00:00,68,0,False
2020-04-25 02:00:00,78,6,False
2020-04-25 03:00:00,59,18,False
2020-04-25 04:00:00,61,18,False
2020-04-25 05:00:00,55,19,False
2020-04-25 06:00:00,51,23,False
2020-04-25 07:00:00,80,22,False
2020-04-25 08:00:00,30,5,False
2020-04-25 09:00:00,80,15,False
2020-04-25 10:00:00,24,10,False
2020-04-25 11:00:00,27,18,False
2020-04-25 12:00:00,59,9,False
2020-04-25 13:00:00,24,20,False
2020-04-25 14:00:00,41,19,False
2020-04-25 15:00:00,48,11,False
2020-04-25 16:00:00,47,15,False
2020-04-25 17:00:00,71,15,False
2020-04-25 18:00:00,58,16,False
2020-04-25 19:00:00,47,20,False
2020-04-25 20:00:00,49,17,False
2020-04-25 21:00:00,58,5,False
2020-04-25 22:00:00,35,0,False
2020-04-25 23:00:00,47,5,False
2020-04-26 00:00:00,88,50,False
2020-04-26 01:00:00,49,33,False
2020-04-26 02:00:00,90,23,False
2020-04-26 03:00:00,84,49,False
2020-04-26 04:00:00,44,26,False
2020-04-26 05:00:00,43,12,False
2020-04-26 06:00:00,40,23,False
2020-04-26 07:00:00,58,5,False
2020-04-26 08:00:00,40,15,False
2020-04-26 09:00:00,49,20,False
2020-04-26 10:00:00,38,15,False
2020-04-26 11:00:00,41,18,False
2020-04-26 12:00:00,65,13,False
2020-04-26 13:00:00,47,20,False
2020-04-26 14:00:00,26,22,False
2020-04-26 15:00:00,48,15,False
2020-04-26 16:00:00,53,35,False
2020-04-26 17:00:00,77,15,False
2020-04-26 18:00:00,44,7,False
2020-04-26 19:00:00,39,19,False
2020-04-26 20:00:00,50,25,False
2020-04-26 21:00:00,50,36,False
2020-04-26 22:00:00,74,25,False
2020-04-26 23:00:00,95,21,False
2020-04-27 00:00:00,53,53,False
2020-04-27 01:00:00,58,63,False
2020-04-27 02:00:00,70,27,False
2020-04-27 03:00:00,50,22,False
2020-04-27 04:00:00,63,40,False
2020-04-27 05:00:00,49,55,False
2020-04-27 06:00:00,44,10,False
2020-04-27 07:00:00,35,9,False
2020-04-27 08:00:00,85,4,False
2020-04-27 09:00:00,37,4,False
2020-04-27 10:00:00,53,8,False
2020-04-27 11:00:00,50,27,False
2020-04-27 12:00:00,39,11,False
2020-04-27 13:00:00,26,0,False
2020-04-27 14:00:00,40,15,False
2020-04-27 15:00:00,56,22,False
2020-04-27 16:00:00,45,13,False
2020-04-27 17:00:00,32,23,False
2020-04-27 18:00:00,53,10,False
2020-04-27 19:00:00,43,14,False
2020-04-27 20:00:00,48,19,False
2020-04-27 21:00:00,58,12,False
2020-04-27 22:00:00,69,23,False
2020-04-27 23:00:00,100,5,False
2020-04-28 00:00:00,61,15,False
2020-04-28 01:00:00,66,20,False
2020-04-28 02:00:00,62,26,False
2020-04-28 03:00:00,91,22,False
2020-04-28 04:00:00,62,28,False
2020-04-28 05:00:00,27,21,False
2020-04-28 06:00:00,54,5,False
2020-04-28 07:00:00,31,9,False
2020-04-28 08:00:00,68,9,False
2020-04-28 09:00:00,33,8,False
2020-04-28 10:00:00,24,8,False
2020-04-28 11:00:00,52,19,False
2020-04-28 12:00:00,31,7,False
2020-04-28 13:00:00,52,19,False
2020-04-28 14:00:00,64,12,False
2020-04-28 15:00:00,46,15,False
2020-04-28 16:00:00,34,18,False
2020-04-28 17:00:00,48,10,False
2020-04-28 18:00:00,64,27,False
2020-04-28 19:00:00,38,21,False
2020-04-28 20:00:00,49,22,False
2020-04-28 21:00:00,71,12,False
2020-04-28 22:00:00,61,19,False
2020-04-28 23:00:00,45,25,False
2020-04-29 00:00:00,76,26,False
2020-04-29 01:00:00,54,35,False
2020-04-29 02:00:00,62,0,False
2020-04-29 03:00:00,61,17,False
2020-04-29 04:00:00,46,18,False
2020-04-29 05:00:00,66,28,False
2020-04-29 06:00:00,39,10,False
2020-04-29 07:00:00,31,13,False
2020-04-29 08:00:00,21,9,False
2020-04-29 09:00:00,57,17,False
2020-04-29 10:00:00,53,21,False
2020-04-29 11:00:00,53,8,False
2020-04-29 12:00:00,35,11,False
2020-04-29 13:00:00,38,13,False
2020-04-29 14:00:00,56,19,False
2020-04-29 15:00:00,44,36,False
2020-04-29 16:00:00,48,21,False
2020-04-29 17:00:00,54,32,False
2020-04-29 18:00:00,76,41,False
2020-04-29 19:00:00,62,32,False
2020-04-29 20:00:00,67,34,False
2020-04-29 21:00:00,53,50,False
2020-04-29 22:00:00,59,23,False
2020-04-29 23:00:00,75,66,False
