date,doge,dogecoin,isPartial
2021-02-28 23:00:00,17,63,False
2021-03-01 00:00:00,16,53,False
2021-03-01 01:00:00,22,49,False
2021-03-01 02:00:00,16,60,False
2021-03-01 03:00:00,19,53,False
2021-03-01 04:00:00,19,58,False
2021-03-01 05:00:00,24,46,False
2021-03-01 06:00:00,20,50,False
2021-03-01 07:00:00,25,37,False
2021-03-01 08:00:00,17,33,False
2021-03-01 09:00:00,11,40,False
2021-03-01 10:00:00,13,38,False
2021-03-01 11:00:00,9,36,False
2021-03-01 12:00:00,16,47,False
2021-03-01 13:00:00,13,40,False
2021-03-01 14:00:00,17,54,False
2021-03-01 15:00:00,18,49,False
2021-03-01 16:00:00,21,54,False
2021-03-01 17:00:00,22,66,False
2021-03-01 18:00:00,21,62,False
2021-03-01 19:00:00,21,70,False
2021-03-01 20:00:00,20,85,False
2021-03-01 21:00:00,25,64,False
2021-03-01 22:00:00,24,73,False
2021-03-01 23:00:00,23,72,False
2021-03-02 00:00:00,27,82,False
2021-03-02 01:00:00,27,76,False
2021-03-02 02:00:00,25,62,False
2021-03-02 03:00:00,23,74,False
2021-03-02 04:00:00,24,76,False
2021-03-02 05:00:00,21,62,False
2021-03-02 06:00:00,15,56,False
2021-03-02 07:00:00,12,45,False
2021-03-02 08:00:00,21,42,False
2021-03-02 09:00:00,16,43,False
2021-03-02 10:00:00,20,40,False
2021-03-02 11:00:00,18,47,False
2021-03-02 12:00:00,17,49,False
2021-03-02 13:00:00,15,53,False
2021-03-02 14:00:00,18,52,False
2021-03-02 15:00:00,24,74,False
2021-03-02 16:00:00,19,59,False
2021-03-02 17:00:00,26,66,False
2021-03-02 18:00:00,28,65,False
2021-03-02 19:00:00,17,70,False
2021-03-02 20:00:00,22,66,False
2021-03-02 21:00:00,16,61,False
2021-03-02 22:00:00,26,60,False
2021-03-02 23:00:00,23,61,False
2021-03-03 00:00:00,20,56,False
2021-03-03 01:00:00,22,63,False
2021-03-03 02:00:00,26,49,False
2021-03-03 03:00:00,27,56,False
2021-03-03 04:00:00,16,64,False
2021-03-03 05:00:00,29,51,False
2021-03-03 06:00:00,15,48,False
2021-03-03 07:00:00,21,49,False
2021-03-03 08:00:00,16,37,False
2021-03-03 09:00:00,21,32,False
2021-03-03 10:00:00,14,36,False
2021-03-03 11:00:00,19,31,False
2021-03-03 12:00:00,11,46,False
2021-03-03 13:00:00,14,48,False
2021-03-03 14:00:00,19,48,False
2021-03-03 15:00:00,17,53,False
2021-03-03 16:00:00,24,44,False
2021-03-03 17:00:00,20,49,False
2021-03-03 18:00:00,18,60,False
2021-03-03 19:00:00,23,46,False
2021-03-03 20:00:00,24,48,False
2021-03-03 21:00:00,21,56,False
2021-03-03 22:00:00,26,57,False
2021-03-03 23:00:00,22,48,False
2021-03-04 00:00:00,31,59,False
2021-03-04 01:00:00,22,42,False
2021-03-04 02:00:00,18,51,False
2021-03-04 03:00:00,22,49,False
2021-03-04 04:00:00,25,45,False
2021-03-04 05:00:00,14,47,False
2021-03-04 06:00:00,15,37,False
2021-03-04 07:00:00,14,34,False
2021-03-04 08:00:00,14,32,False
2021-03-04 09:00:00,9,34,False
2021-03-04 10:00:00,10,31,False
2021-03-04 11:00:00,10,30,False
2021-03-04 12:00:00,16,38,False
2021-03-04 13:00:00,17,36,False
2021-03-04 14:00:00,15,43,False
2021-03-04 15:00:00,19,46,False
2021-03-04 16:00:00,21,46,False
2021-03-04 17:00:00,26,61,False
2021-03-04 18:00:00,27,66,False
2021-03-04 19:00:00,27,56,False
2021-03-04 20:00:00,24,55,False
2021-03-04 21:00:00,21,70,False
2021-03-04 22:00:00,26,77,False
2021-03-04 23:00:00,24,100,False
2021-03-05 00:00:00,25,71,False
2021-03-05 01:00:00,19,69,False
2021-03-05 02:00:00,14,78,False
2021-03-05 03:00:00,29,78,False
2021-03-05 04:00:00,30,61,False
2021-03-05 05:00:00,17,49,False
2021-03-05 06:00:00,15,40,False
2021-03-05 07:00:00,17,33,False
2021-03-05 08:00:00,14,27,False
2021-03-05 09:00:00,14,26,False
2021-03-05 10:00:00,10,36,False
2021-03-05 11:00:00,18,27,False
2021-03-05 12:00:00,20,31,False
2021-03-05 13:00:00,16,38,False
2021-03-05 14:00:00,21,48,False
2021-03-05 15:00:00,23,51,False
2021-03-05 16:00:00,16,51,False
2021-03-05 17:00:00,15,49,False
2021-03-05 18:00:00,21,46,False
2021-03-05 19:00:00,18,55,False
2021-03-05 20:00:00,18,66,False
2021-03-05 21:00:00,21,57,False
2021-03-05 22:00:00,25,72,False
2021-03-05 23:00:00,19,53,False
