date,doge,dogecoin,isPartial
2021-12-15 23:00:00,50,75,False
2021-12-16 00:00:00,59,100,False
2021-12-16 01:00:00,40,68,False
2021-12-16 02:00:00,35,94,False
2021-12-16 03:00:00,50,93,False
2021-12-16 04:00:00,43,75,False
2021-12-16 05:00:00,51,84,False
2021-12-16 06:00:00,41,64,False
2021-12-16 07:00:00,58,72,False
2021-12-16 08:00:00,48,79,False
2021-12-16 09:00:00,40,88,False
2021-12-16 10:00:00,46,75,False
2021-12-16 11:00:00,45,64,False
2021-12-16 12:00:00,32,87,False
2021-12-16 13:00:00,37,77,False
2021-12-16 14:00:00,50,67,False
2021-12-16 15:00:00,41,90,False
2021-12-16 16:00:00,45,69,False
2021-12-16 17:00:00,47,89,False
2021-12-16 18:00:00,43,52,False
2021-12-16 19:00:00,63,82,False
2021-12-16 20:00:00,44,71,False
2021-12-16 21:00:00,41,67,False
2021-12-16 22:00:00,48,63,False
2021-12-16 23:00:00,53,58,False
2021-12-17 00:00:00,35,68,False
2021-12-17 01:00:00,47,66,False
2021-12-17 02:00:00,51,59,False
2021-12-17 03:00:00,37,56,False
2021-12-17 04:00:00,40,60,False
2021-12-17 05:00:00,32,71,False
2021-12-17 06:00:00,37,65,False
2021-12-17 07:00:00,23,63,False
2021-12-17 08:00:00,41,53,False
2021-12-17 09:00:00,31,64,False
2021-12-17 10:00:00,43,62,False
2021-12-17 11:00:00,44,74,False
2021-12-17 12:00:00,39,64,False
2021-12-17 13:00:00,32,47,False
2021-12-17 14:00:00,44,67,False
2021-12-17 15:00:00,44,73,False
2021-12-17 16:00:00,37,76,False
2021-12-17 17:00:00,41,61,False
2021-12-17 18:00:00,38,62,False
2021-12-17 19:00:00,36,59,False
2021-12-17 20:00:00,27,50,False
2021-12-17 21:00:00,57,69,False
2021-12-17 22:00:00,35,62,False
2021-12-17 23:00:00,39,73,False
2021-12-18 00:00:00,31,40,False
2021-12-18 01:00:00,52,75,False
2021-12-18 02:00:00,43,64,False
2021-12-18 03:00:00,49,48,False
2021-12-18 04:00:00,22,53,False
2021-12-18 05:00:00,23,55,False
2021-12-18 06:00:00,31,36,False
2021-12-18 07:00:00,21,53,False
2021-12-18 08:00:00,25,48,False
2021-12-18 09:00:00,27,42,False
2021-12-18 10:00:00,47,42,False
2021-12-18 11:00:00,26,29,False
2021-12-18 12:00:00,47,48,False
2021-12-18 13:00:00,36,47,False
2021-12-18 14:00:00,35,46,False
2021-12-18 15:00:00,35,39,False
2021-12-18 16:00:00,29,60,False
2021-12-18 17:00:00,38,48,False
2021-12-18 18:00:00,21,62,False
2021-12-18 19:00:00,49,53,False
2021-12-18 20:00:00,39,39,False
2021-12-18 21:00:00,26,65,False
2021-12-18 22:00:00,45,46,False
2021-12-18 23:00:00,42,41,False
2021-12-19 00:00:00,29,39,False
2021-12-19 01:00:00,45,35,False
2021-12-19 02:00:00,34,33,False
2021-12-19 03:00:00,39,42,False
2021-12-19 04:00:00,29,56,False
2021-12-19 05:00:00,51,46,False
2021-12-19 06:00:00,38,46,False
2021-12-19 07:00:00,33,49,False
2021-12-19 08:00:00,20,49,False
2021-12-19 09:00:00,24,56,False
2021-12-19 10:00:00,33,51,False
2021-12-19 11:00:00,22,51,False
2021-12-19 12:00:00,20,40,False
2021-12-19 13:00:00,22,47,False
2021-12-19 14:00:00,21,58,False
2021-12-19 15:00:00,35,42,False
2021-12-19 16:00:00,27,25,False
2021-12-19 17:00:00,38,44,False
2021-12-19 18:00:00,41,54,False
2021-12-19 19:00:00,50,55,False
2021-12-19 20:00:00,35,42,False
2021-12-19 21:00:00,31,47,False
2021-12-19 22:00:00,46,52,False
2021-12-19 23:00:00,30,59,False
2021-12-20 00:00:00,30,45,False
2021-12-20 01:00:00,30,42,False
2021-12-20 02:00:00,31,42,False
2021-12-20 03:00:00,49,51,False
2021-12-20 04:00:00,30,60,False
2021-12-20 05:00:00,44,59,False
2021-12-20 06:00:00,23,44,False
2021-12-20 07:00:00,29,45,False
2021-12-20 08:00:00,30,30,False
2021-12-20 09:00:00,36,44,False
2021-12-20 10:00:00,22,48,False
2021-12-20 11:00:00,37,42,False
2021-12-20 12:00:00,41,44,False
2021-12-20 13:00:00,27,61,False
2021-12-20 14:00:00,37,66,False
2021-12-20 15:00:00,37,50,False
2021-12-20 16:00:00,42,57,False
2021-12-20 17:00:00,42,61,False
2021-12-20 18:00:00,35,79,False
2021-12-20 19:00:00,25,63,False
2021-12-20 20:00:00,47,56,False
2021-12-20 21:00:00,28,51,False
2021-12-20 22:00:00,40,60,False
2021-12-20 23:00:00,43,65,False
