date,doge,dogecoin,isPartial
2020-04-09 23:00:00,18,18,False
2020-04-10 00:00:00,99,31,False
2020-04-10 01:00:00,54,6,False
2020-04-10 02:00:00,25,6,False
2020-04-10 03:00:00,82,19,False
2020-04-10 04:00:00,53,33,False
2020-04-10 05:00:00,45,39,False
2020-04-10 06:00:00,47,6,False
2020-04-10 07:00:00,27,11,False
2020-04-10 08:00:00,46,0,False
2020-04-10 09:00:00,50,15,False
2020-04-10 10:00:00,30,20,False
2020-04-10 11:00:00,33,5,False
2020-04-10 12:00:00,48,9,False
2020-04-10 13:00:00,45,0,False
2020-04-10 14:00:00,34,11,False
2020-04-10 15:00:00,50,19,False
2020-04-10 16:00:00,77,12,False
2020-04-10 17:00:00,75,16,False
2020-04-10 18:00:00,53,20,False
2020-04-10 19:00:00,56,17,False
2020-04-10 20:00:00,59,9,False
2020-04-10 21:00:00,80,30,False
2020-04-10 22:00:00,45,17,False
2020-04-10 23:00:00,85,12,False
2020-04-11 00:00:00,63,19,False
2020-04-11 01:00:00,89,0,False
2020-04-11 02:00:00,90,13,False
2020-04-11 03:00:00,100,0,False
2020-04-11 04:00:00,34,7,False
2020-04-11 05:00:00,41,20,False
2020-04-11 06:00:00,69,19,False
2020-04-11 07:00:00,52,17,False
2020-04-11 08:00:00,85,34,False
2020-04-11 09:00:00,51,17,False
2020-04-11 10:00:00,22,16,False
2020-04-11 11:00:00,62,21,False
2020-04-11 12:00:00,38,10,False
2020-04-11 13:00:00,35,13,False
2020-04-11 14:00:00,58,8,False
2020-04-11 15:00:00,67,8,False
2020-04-11 16:00:00,48,8,False
2020-04-11 17:00:00,71,4,False
2020-04-11 18:00:00,68,9,False
2020-04-11 19:00:00,80,5,False
2020-04-11 20:00:00,58,25,False
2020-04-11 21:00:00,52,16,False
2020-04-11 22:00:00,81,18,False
2020-04-11 23:00:00,63,6,False
2020-04-12 00:00:00,71,20,False
2020-04-12 01:00:00,65,13,False
2020-04-12 02:00:00,53,20,False
2020-04-12 03:00:00,82,21,False
2020-04-12 04:00:00,49,28,False
2020-04-12 05:00:00,55,0,False
2020-04-12 06:00:00,37,6,False
2020-04-12 07:00:00,47,6,False
2020-04-12 08:00:00,67,17,False
2020-04-12 09:00:00,77,0,False
2020-04-12 10:00:00,81,27,False
2020-04-12 11:00:00,47,0,False
2020-04-12 12:00:00,56,5,False
2020-04-12 13:00:00,44,4,False
2020-04-12 14:00:00,49,17,False
2020-04-12 15:00:00,57,8,False
2020-04-12 16:00:00,73,4,False
2020-04-12 17:00:00,25,13,False
2020-04-12 18:00:00,64,13,False
2020-04-12 19:00:00,66,18,False
2020-04-12 20:00:00,61,24,False
2020-04-12 21:00:00,42,32,False
2020-04-12 22:00:00,46,12,False
2020-04-12 23:00:00,67,12,False
2020-04-13 00:00:00,37,6,False
2020-04-13 01:00:00,30,6,False
2020-04-13 02:00:00,74,12,False
2020-04-13 03:00:00,64,19,False
2020-04-13 04:00:00,84,7,False
2020-04-13 05:00:00,38,26,False
2020-04-13 06:00:00,81,18,False
2020-04-13 07:00:00,43,11,False
2020-04-13 08:00:00,55,5,False
2020-04-13 09:00:00,34,10,False
2020-04-13 10:00:00,33,14,False
2020-04-13 11:00:00,53,18,False
2020-04-13 12:00:00,37,17,False
2020-04-13 13:00:00,48,8,False
2020-04-13 14:00:00,58,22,False
2020-04-13 15:00:00,56,4,False
2020-04-13 16:00:00,59,7,False
2020-04-13 17:00:00,61,25,False
2020-04-13 18:00:00,30,19,False
2020-04-13 19:00:00,73,27,False
2020-04-13 20:00:00,38,21,False
2020-04-13 21:00:00,28,5,False
2020-04-13 22:00:00,63,5,False
2020-04-13 23:00:00,45,17,False
2020-04-14 00:00:00,93,29,False
2020-04-14 01:00:00,52,23,False
2020-04-14 02:00:00,53,0,False
2020-04-14 03:00:00,55,12,False
2020-04-14 04:00:00,25,19,False
2020-04-14 05:00:00,79,31,False
2020-04-14 06:00:00,77,27,False
2020-04-14 07:00:00,55,10,False
2020-04-14 08:00:00,52,14,False
2020-04-14 09:00:00,45,14,False
2020-04-14 10:00:00,36,18,False
2020-04-14 11:00:00,56,13,False
2020-04-14 12:00:00,27,8,False
2020-04-14 13:00:00,29,22,False
2020-04-14 14:00:00,41,10,False
2020-04-14 15:00:00,48,10,False
2020-04-14 16:00:00,64,14,False
2020-04-14 17:00:00,70,14,False
2020-04-14 18:00:00,76,14,False
2020-04-14 19:00:00,74,0,False
2020-04-14 20:00:00,58,17,False
2020-04-14 21:00:00,61,9,False
2020-04-14 22:00:00,47,11,False
2020-04-14 23:00:00,74,23,False
