date,doge,dogecoin,isPartial
2020-12-05 23:00:00,81,0,False
2020-12-06 00:00:00,49,25,False
2020-12-06 01:00:00,64,33,False
2020-12-06 02:00:00,58,33,False
2020-12-06 03:00:00,33,7,False
2020-12-06 04:00:00,81,7,False
2020-12-06 05:00:00,63,14,False
2020-12-06 06:00:00,74,35,False
2020-12-06 07:00:00,67,25,False
2020-12-06 08:00:00,66,11,False
2020-12-06 09:00:00,72,5,False
2020-12-06 10:00:00,35,5,False
2020-12-06 11:00:00,32,19,False
2020-12-06 12:00:00,53,32,False
2020-12-06 13:00:00,45,4,False
2020-12-06 14:00:00,51,12,False
2020-12-06 15:00:00,39,8,False
2020-12-06 16:00:00,68,12,False
2020-12-06 17:00:00,46,16,False
2020-12-06 18:00:00,36,0,False
2020-12-06 19:00:00,66,21,False
2020-12-06 20:00:00,63,13,False
2020-12-06 21:00:00,65,24,False
2020-12-06 22:00:00,52,11,False
2020-12-06 23:00:00,75,6,False
2020-12-07 00:00:00,53,24,False
2020-12-07 01:00:00,63,6,False
2020-12-07 02:00:00,53,0,False
2020-12-07 03:00:00,48,31,False
2020-12-07 04:00:00,68,26,False
2020-12-07 05:00:00,54,0,False
2020-12-07 06:00:00,55,28,False
2020-12-07 07:00:00,85,21,False
2020-12-07 08:00:00,28,10,False
2020-12-07 09:00:00,40,9,False
2020-12-07 10:00:00,70,9,False
2020-12-07 11:00:00,33,4,False
2020-12-07 12:00:00,42,12,False
2020-12-07 13:00:00,54,11,False
2020-12-07 14:00:00,41,10,False
2020-12-07 15:00:00,46,7,False
2020-12-07 16:00:00,77,10,False
2020-12-07 17:00:00,75,17,False
2020-12-07 18:00:00,51,18,False
2020-12-07 19:00:00,65,11,False
2020-12-07 20:00:00,69,12,False
2020-12-07 21:00:00,75,9,False
2020-12-07 22:00:00,70,10,False
2020-12-07 23:00:00,72,22,False
2020-12-08 00:00:00,58,29,False
2020-12-08 01:00:00,68,11,False
2020-12-08 02:00:00,63,17,False
2020-12-08 03:00:00,47,12,False
2020-12-08 04:00:00,61,18,False
2020-12-08 05:00:00,24,31,False
2020-12-08 06:00:00,38,0,False
2020-12-08 07:00:00,40,20,False
2020-12-08 08:00:00,32,5,False
2020-12-08 09:00:00,40,13,False
2020-12-08 10:00:00,55,13,False
2020-12-08 11:00:00,41,8,False
2020-12-08 12:00:00,35,31,False
2020-12-08 13:00:00,37,11,False
2020-12-08 14:00:00,73,3,False
2020-12-08 15:00:00,51,19,False
2020-12-08 16:00:00,48,17,False
2020-12-08 17:00:00,61,36,False
2020-12-08 18:00:00,59,22,False
2020-12-08 19:00:00,29,7,False
2020-12-08 20:00:00,23,15,False
2020-12-08 21:00:00,47,8,False
2020-12-08 22:00:00,78,20,False
2020-12-08 23:00:00,61,17,False
2020-12-09 00:00:00,53,18,False
2020-12-09 01:00:00,68,6,False
2020-12-09 02:00:00,64,18,False
2020-12-09 03:00:00,71,6,False
2020-12-09 04:00:00,25,6,False
2020-12-09 05:00:00,36,18,False
2020-12-09 06:00:00,55,27,False
2020-12-09 07:00:00,15,0,False
2020-12-09 08:00:00,57,9,False
2020-12-09 09:00:00,27,4,False
2020-12-09 10:00:00,39,26,False
2020-12-09 11:00:00,25,12,False
2020-12-09 12:00:00,65,4,False
2020-12-09 13:00:00,29,11,False
2020-12-09 14:00:00,50,7,False
2020-12-09 15:00:00,61,27,False
2020-12-09 16:00:00,77,0,False
2020-12-09 17:00:00,57,11,False
2020-12-09 18:00:00,59,22,False
2020-12-09 19:00:00,53,4,False
2020-12-09 20:00:00,39,4,False
2020-12-09 21:00:00,21,17,False
2020-12-09 22:00:00,69,15,False
2020-12-09 23:00:00,34,17,False
2020-12-10 00:00:00,64,17,False
2020-12-10 01:00:00,63,11,False
2020-12-10 02:00:00,90,0,False
2020-12-10 03:00:00,42,6,False
2020-12-10 04:00:00,81,0,False
2020-12-10 05:00:00,67,24,False
2020-12-10 06:00:00,56,6,False
2020-12-10 07:00:00,53,19,False
2020-12-10 08:00:00,18,18,False
2020-12-10 09:00:00,31,13,False
2020-12-10 10:00:00,56,17,False
2020-12-10 11:00:00,54,4,False
2020-12-10 12:00:00,40,12,False
2020-12-10 13:00:00,56,15,False
2020-12-10 14:00:00,60,4,False
2020-12-10 15:00:00,62,10,False
2020-12-10 16:00:00,35,10,False
2020-12-10 17:00:00,70,3,False
2020-12-10 18:00:00,67,4,False
2020-12-10 19:00:00,55,20,False
2020-12-10 20:00:00,65,40,False
2020-12-10 21:00:00,49,13,False
2020-12-10 22:00:00,51,15,False
2020-12-10 23:00:00,46,6,False
