date,doge,dogecoin,isPartial
2020-02-04 23:00:00,55,5,False
2020-02-05 00:00:00,56,15,False
2020-02-05 01:00:00,50,10,False
2020-02-05 02:00:00,35,15,False
2020-02-05 03:00:00,47,31,False
2020-02-05 04:00:00,33,22,False
2020-02-05 05:00:00,38,16,False
2020-02-05 06:00:00,61,25,False
2020-02-05 07:00:00,45,14,False
2020-02-05 08:00:00,25,4,False
2020-02-05 09:00:00,40,8,False
2020-02-05 10:00:00,19,8,False
2020-02-05 11:00:00,37,11,False
2020-02-05 12:00:00,54,14,False
2020-02-05 13:00:00,47,3,False
2020-02-05 14:00:00,58,12,False
2020-02-05 15:00:00,80,18,False
2020-02-05 16:00:00,76,3,False
2020-02-05 17:00:00,57,16,False
2020-02-05 18:00:00,86,20,False
2020-02-05 19:00:00,47,17,False
2020-02-05 20:00:00,74,25,False
2020-02-05 21:00:00,73,8,False
2020-02-05 22:00:00,66,13,False
2020-02-05 23:00:00,87,0,False
2020-02-06 00:00:00,73,21,False
2020-02-06 01:00:00,66,10,False
2020-02-06 02:00:00,41,16,False
2020-02-06 03:00:00,64,21,False
2020-02-06 04:00:00,45,11,False
2020-02-06 05:00:00,50,6,False
2020-02-06 06:00:00,36,10,False
2020-02-06 07:00:00,56,23,False
2020-02-06 08:00:00,59,8,False
2020-02-06 09:00:00,69,16,False
2020-02-06 10:00:00,66,8,False
2020-02-06 11:00:00,34,11,False
2020-02-06 12:00:00,58,10,False
2020-02-06 13:00:00,60,3,False
2020-02-06 14:00:00,64,3,False
2020-02-06 15:00:00,76,12,False
2020-02-06 16:00:00,43,21,False
2020-02-06 17:00:00,41,16,False
2020-02-06 18:00:00,40,16,False
2020-02-06 19:00:00,68,27,False
2020-02-06 20:00:00,78,4,False
2020-02-06 21:00:00,39,4,False
2020-02-06 22:00:00,45,18,False
2020-02-06 23:00:00,46,10,False
2020-02-07 00:00:00,83,21,False
2020-02-07 01:00:00,47,16,False
2020-02-07 02:00:00,68,26,False
2020-02-07 03:00:00,43,5,False
2020-02-07 04:00:00,34,0,False
2020-02-07 05:00:00,34,23,False
2020-02-07 06:00:00,21,16,False
2020-02-07 07:00:00,42,0,False
2020-02-07 08:00:00,61,13,False
2020-02-07 09:00:00,58,8,False
2020-02-07 10:00:00,28,12,False
2020-02-07 11:00:00,41,4,False
2020-02-07 12:00:00,35,14,False
2020-02-07 13:00:00,36,10,False
2020-02-07 14:00:00,63,3,False
2020-02-07 15:00:00,70,16,False
2020-02-07 16:00:00,53,19,False
2020-02-07 17:00:00,72,16,False
2020-02-07 18:00:00,72,17,False
2020-02-07 19:00:00,76,22,False
2020-02-07 20:00:00,61,23,False
2020-02-07 21:00:00,62,16,False
2020-02-07 22:00:00,69,9,False
2020-02-07 23:00:00,42,5,False
2020-02-08 00:00:00,72,44,False
2020-02-08 01:00:00,100,33,False
2020-02-08 02:00:00,55,22,False
2020-02-08 03:00:00,63,0,False
2020-02-08 04:00:00,54,6,False
2020-02-08 05:00:00,49,18,False
2020-02-08 06:00:00,58,23,False
2020-02-08 07:00:00,31,15,False
2020-02-08 08:00:00,43,14,False
2020-02-08 09:00:00,41,9,False
2020-02-08 10:00:00,35,26,False
2020-02-08 11:00:00,38,21,False
2020-02-08 12:00:00,24,16,False
2020-02-08 13:00:00,63,4,False
2020-02-08 14:00:00,46,35,False
2020-02-08 15:00:00,48,28,False
2020-02-08 16:00:00,62,21,False
2020-02-08 17:00:00,42,32,False
2020-02-08 18:00:00,74,26,False
2020-02-08 19:00:00,55,19,False
2020-02-08 20:00:00,44,32,False
2020-02-08 21:00:00,73,55,False
2020-02-08 22:00:00,48,57,False
2020-02-08 23:00:00,37,21,False
2020-02-09 00:00:00,88,33,False
2020-02-09 01:00:00,28,34,False
2020-02-09 02:00:00,68,23,False
2020-02-09 03:00:00,41,41,False
2020-02-09 04:00:00,37,91,False
2020-02-09 05:00:00,56,80,False
2020-02-09 06:00:00,42,36,False
2020-02-09 07:00:00,49,38,False
2020-02-09 08:00:00,30,35,False
2020-02-09 09:00:00,41,27,False
2020-02-09 10:00:00,49,26,False
2020-02-09 11:00:00,55,17,False
2020-02-09 12:00:00,44,24,False
2020-02-09 13:00:00,48,7,False
2020-02-09 14:00:00,35,24,False
2020-02-09 15:00:00,47,27,False
2020-02-09 16:00:00,43,20,False
2020-02-09 17:00:00,41,10,False
2020-02-09 18:00:00,39,17,False
2020-02-09 19:00:00,68,32,False
2020-02-09 20:00:00,30,15,False
2020-02-09 21:00:00,28,0,False
2020-02-09 22:00:00,37,18,False
2020-02-09 23:00:00,77,5,False
