date,doge,dogecoin,isPartial
2020-03-05 23:00:00,73,14,False
2020-03-06 00:00:00,60,28,False
2020-03-06 01:00:00,55,14,False
2020-03-06 02:00:00,55,14,False
2020-03-06 03:00:00,97,14,False
2020-03-06 04:00:00,31,15,False
2020-03-06 05:00:00,60,10,False
2020-03-06 06:00:00,5,14,False
2020-03-06 07:00:00,30,8,False
2020-03-06 08:00:00,51,20,False
2020-03-06 09:00:00,37,7,False
2020-03-06 10:00:00,35,7,False
2020-03-06 11:00:00,61,23,False
2020-03-06 12:00:00,41,9,False
2020-03-06 13:00:00,81,9,False
2020-03-06 14:00:00,55,17,False
2020-03-06 15:00:00,66,11,False
2020-03-06 16:00:00,81,8,False
2020-03-06 17:00:00,83,6,False
2020-03-06 18:00:00,84,6,False
2020-03-06 19:00:00,84,6,False
2020-03-06 20:00:00,100,10,False
2020-03-06 21:00:00,59,7,False
2020-03-06 22:00:00,67,13,False
2020-03-06 23:00:00,56,5,False
2020-03-07 00:00:00,44,10,False
2020-03-07 01:00:00,55,10,False
2020-03-07 02:00:00,55,10,False
2020-03-07 03:00:00,67,10,False
2020-03-07 04:00:00,75,5,False
2020-03-07 05:00:00,28,22,False
2020-03-07 06:00:00,37,0,False
2020-03-07 07:00:00,47,24,False
2020-03-07 08:00:00,40,4,False
2020-03-07 09:00:00,46,21,False
2020-03-07 10:00:00,29,8,False
2020-03-07 11:00:00,27,8,False
2020-03-07 12:00:00,54,11,False
2020-03-07 13:00:00,27,7,False
2020-03-07 14:00:00,38,9,False
2020-03-07 15:00:00,53,9,False
2020-03-07 16:00:00,65,6,False
2020-03-07 17:00:00,51,10,False
2020-03-07 18:00:00,43,10,False
2020-03-07 19:00:00,38,10,False
2020-03-07 20:00:00,62,7,False
2020-03-07 21:00:00,31,8,False
2020-03-07 22:00:00,43,9,False
2020-03-07 23:00:00,70,14,False
2020-03-08 00:00:00,44,0,False
2020-03-08 01:00:00,60,10,False
2020-03-08 02:00:00,76,25,False
2020-03-08 03:00:00,78,5,False
2020-03-08 04:00:00,49,11,False
2020-03-08 05:00:00,50,17,False
2020-03-08 06:00:00,69,16,False
2020-03-08 07:00:00,44,20,False
2020-03-08 08:00:00,18,13,False
2020-03-08 09:00:00,33,13,False
2020-03-08 10:00:00,36,8,False
2020-03-08 11:00:00,35,4,False
2020-03-08 12:00:00,54,4,False
2020-03-08 13:00:00,67,17,False
2020-03-08 14:00:00,32,10,False
2020-03-08 15:00:00,43,12,False
2020-03-08 16:00:00,55,22,False
2020-03-08 17:00:00,43,9,False
2020-03-08 18:00:00,49,10,False
2020-03-08 19:00:00,53,13,False
2020-03-08 20:00:00,56,7,False
2020-03-08 21:00:00,53,8,False
2020-03-08 22:00:00,43,4,False
2020-03-08 23:00:00,57,5,False
2020-03-09 00:00:00,78,20,False
2020-03-09 01:00:00,96,0,False
2020-03-09 02:00:00,63,0,False
2020-03-09 03:00:00,61,10,False
2020-03-09 04:00:00,48,11,False
2020-03-09 05:00:00,31,21,False
2020-03-09 06:00:00,42,5,False
2020-03-09 07:00:00,34,4,False
2020-03-09 08:00:00,19,4,False
2020-03-09 09:00:00,36,15,False
2020-03-09 10:00:00,24,28,False
2020-03-09 11:00:00,48,10,False
2020-03-09 12:00:00,58,9,False
2020-03-09 13:00:00,40,11,False
2020-03-09 14:00:00,74,8,False
2020-03-09 15:00:00,67,18,False
2020-03-09 16:00:00,74,16,False
2020-03-09 17:00:00,45,3,False
2020-03-09 18:00:00,75,9,False
2020-03-09 19:00:00,51,12,False
2020-03-09 20:00:00,44,13,False
2020-03-09 21:00:00,59,17,False
2020-03-09 22:00:00,42,4,False
2020-03-09 23:00:00,67,13,False
2020-03-10 00:00:00,72,23,False
2020-03-10 01:00:00,49,4,False
2020-03-10 02:00:00,56,14,False
2020-03-10 03:00:00,64,5,False
2020-03-10 04:00:00,21,5,False
2020-03-10 05:00:00,46,10,False
2020-03-10 06:00:00,46,0,False
2020-03-10 07:00:00,38,21,False
2020-03-10 08:00:00,27,11,False
2020-03-10 09:00:00,35,7,False
2020-03-10 10:00:00,24,24,False
2020-03-10 11:00:00,44,9,False
2020-03-10 12:00:00,43,12,False
2020-03-10 13:00:00,73,19,False
2020-03-10 14:00:00,57,10,False
2020-03-10 15:00:00,63,16,False
2020-03-10 16:00:00,39,8,False
2020-03-10 17:00:00,86,11,False
2020-03-10 18:00:00,63,14,False
2020-03-10 19:00:00,77,15,False
2020-03-10 20:00:00,43,15,False
2020-03-10 21:00:00,71,27,False
2020-03-10 22:00:00,82,20,False
2020-03-10 23:00:00,83,26,False
