date,doge,dogecoin,isPartial
2021-06-18 23:00:00,10,19,False
2021-06-19 00:00:00,9,18,False
2021-06-19 01:00:00,6,18,False
2021-06-19 02:00:00,10,27,False
2021-06-19 03:00:00,13,23,False
2021-06-19 04:00:00,7,21,False
2021-06-19 05:00:00,9,19,False
2021-06-19 06:00:00,10,18,False
2021-06-19 07:00:00,8,15,False
2021-06-19 08:00:00,4,14,False
2021-06-19 09:00:00,6,17,False
2021-06-19 10:00:00,4,12,False
2021-06-19 11:00:00,3,14,False
2021-06-19 12:00:00,6,15,False
2021-06-19 13:00:00,7,15,False
2021-06-19 14:00:00,6,15,False
2021-06-19 15:00:00,6,16,False
2021-06-19 16:00:00,6,17,False
2021-06-19 17:00:00,9,14,False
2021-06-19 18:00:00,8,15,False
2021-06-19 19:00:00,6,18,False
2021-06-19 20:00:00,8,22,False
2021-06-19 21:00:00,9,17,False
2021-06-19 22:00:00,8,23,False
2021-06-19 23:00:00,9,23,False
2021-06-20 00:00:00,11,26,False
2021-06-20 01:00:00,10,23,False
2021-06-20 02:00:00,12,26,False
2021-06-20 03:00:00,10,24,False
2021-06-20 04:00:00,6,21,False
2021-06-20 05:00:00,5,15,False
2021-06-20 06:00:00,9,17,False
2021-06-20 07:00:00,6,17,False
2021-06-20 08:00:00,5,17,False
2021-06-20 09:00:00,7,17,False
2021-06-20 10:00:00,7,17,False
2021-06-20 11:00:00,7,24,False
2021-06-20 12:00:00,9,24,False
2021-06-20 13:00:00,10,28,False
2021-06-20 14:00:00,11,25,False
2021-06-20 15:00:00,9,21,False
2021-06-20 16:00:00,9,21,False
2021-06-20 17:00:00,8,19,False
2021-06-20 18:00:00,7,21,False
2021-06-20 19:00:00,8,21,False
2021-06-20 20:00:00,6,26,False
2021-06-20 21:00:00,13,19,False
2021-06-20 22:00:00,14,26,False
2021-06-20 23:00:00,7,23,False
2021-06-21 00:00:00,9,26,False
2021-06-21 01:00:00,11,29,False
2021-06-21 02:00:00,13,24,False
2021-06-21 03:00:00,9,25,False
2021-06-21 04:00:00,11,26,False
2021-06-21 05:00:00,5,19,False
2021-06-21 06:00:00,8,19,False
2021-06-21 07:00:00,8,16,False
2021-06-21 08:00:00,7,18,False
2021-06-21 09:00:00,6,15,False
2021-06-21 10:00:00,7,27,False
2021-06-21 11:00:00,11,44,False
2021-06-21 12:00:00,10,39,False
2021-06-21 13:00:00,13,44,False
2021-06-21 14:00:00,11,41,False
2021-06-21 15:00:00,14,43,False
2021-06-21 16:00:00,18,50,False
2021-06-21 17:00:00,17,49,False
2021-06-21 18:00:00,16,44,False
2021-06-21 19:00:00,18,52,False
2021-06-21 20:00:00,16,53,False
2021-06-21 21:00:00,19,59,False
2021-06-21 22:00:00,26,90,False
2021-06-21 23:00:00,28,100,False
2021-06-22 00:00:00,29,97,False
2021-06-22 01:00:00,21,77,False
2021-06-22 02:00:00,20,61,False
2021-06-22 03:00:00,16,60,False
2021-06-22 04:00:00,13,49,False
2021-06-22 05:00:00,14,39,False
2021-06-22 06:00:00,11,37,False
2021-06-22 07:00:00,9,32,False
2021-06-22 08:00:00,10,32,False
2021-06-22 09:00:00,9,33,False
2021-06-22 10:00:00,10,42,False
2021-06-22 11:00:00,9,47,False
2021-06-22 12:00:00,12,52,False
2021-06-22 13:00:00,11,58,False
2021-06-22 14:00:00,15,53,False
2021-06-22 15:00:00,13,52,False
2021-06-22 16:00:00,14,38,False
2021-06-22 17:00:00,13,40,False
2021-06-22 18:00:00,11,42,False
2021-06-22 19:00:00,14,41,False
2021-06-22 20:00:00,12,39,False
2021-06-22 21:00:00,12,39,False
2021-06-22 22:00:00,14,43,False
2021-06-22 23:00:00,9,41,False
2021-06-23 00:00:00,14,35,False
2021-06-23 01:00:00,11,42,False
2021-06-23 02:00:00,11,43,False
2021-06-23 03:00:00,15,44,False
2021-06-23 04:00:00,9,37,False
2021-06-23 05:00:00,9,28,False
2021-06-23 06:00:00,8,29,False
2021-06-23 07:00:00,8,24,False
2021-06-23 08:00:00,6,26,False
2021-06-23 09:00:00,7,21,False
2021-06-23 10:00:00,8,23,False
2021-06-23 11:00:00,8,25,False
2021-06-23 12:00:00,10,28,False
2021-06-23 13:00:00,10,37,False
2021-06-23 14:00:00,11,31,False
2021-06-23 15:00:00,10,34,False
2021-06-23 16:00:00,13,31,False
2021-06-23 17:00:00,8,29,False
2021-06-23 18:00:00,10,29,False
2021-06-23 19:00:00,7,27,False
2021-06-23 20:00:00,8,29,False
2021-06-23 21:00:00,10,30,False
2021-06-23 22:00:00,10,29,False
2021-06-23 23:00:00,9,36,False
