date,doge,dogecoin,isPartial
2021-02-13 23:00:00,10,52,False
2021-02-14 00:00:00,16,59,False
2021-02-14 01:00:00,15,54,False
2021-02-14 02:00:00,15,48,False
2021-02-14 03:00:00,11,47,False
2021-02-14 04:00:00,16,57,False
2021-02-14 05:00:00,14,52,False
2021-02-14 06:00:00,13,39,False
2021-02-14 07:00:00,9,33,False
2021-02-14 08:00:00,7,35,False
2021-02-14 09:00:00,10,42,False
2021-02-14 10:00:00,11,52,False
2021-02-14 11:00:00,8,45,False
2021-02-14 12:00:00,14,53,False
2021-02-14 13:00:00,9,54,False
2021-02-14 14:00:00,20,64,False
2021-02-14 15:00:00,14,66,False
2021-02-14 16:00:00,16,54,False
2021-02-14 17:00:00,16,55,False
2021-02-14 18:00:00,18,62,False
2021-02-14 19:00:00,13,56,False
2021-02-14 20:00:00,14,57,False
2021-02-14 21:00:00,11,60,False
2021-02-14 22:00:00,17,69,False
2021-02-14 23:00:00,22,96,False
2021-02-15 00:00:00,18,76,False
2021-02-15 01:00:00,16,83,False
2021-02-15 02:00:00,27,100,False
2021-02-15 03:00:00,20,96,False
2021-02-15 04:00:00,26,91,False
2021-02-15 05:00:00,19,77,False
2021-02-15 06:00:00,11,66,False
2021-02-15 07:00:00,13,54,False
2021-02-15 08:00:00,12,52,False
2021-02-15 09:00:00,9,43,False
2021-02-15 10:00:00,10,45,False
2021-02-15 11:00:00,12,48,False
2021-02-15 12:00:00,10,46,False
2021-02-15 13:00:00,11,47,False
2021-02-15 14:00:00,11,56,False
2021-02-15 15:00:00,16,60,False
2021-02-15 16:00:00,14,62,False
2021-02-15 17:00:00,14,55,False
2021-02-15 18:00:00,15,58,False
2021-02-15 19:00:00,15,61,False
2021-02-15 20:00:00,15,63,False
2021-02-15 21:00:00,15,69,False
2021-02-15 22:00:00,17,68,False
2021-02-15 23:00:00,16,59,False
2021-02-16 00:00:00,12,61,False
2021-02-16 01:00:00,15,57,False
2021-02-16 02:00:00,16,54,False
2021-02-16 03:00:00,16,52,False
2021-02-16 04:00:00,21,64,False
2021-02-16 05:00:00,15,46,False
2021-02-16 06:00:00,11,54,False
2021-02-16 07:00:00,9,45,False
2021-02-16 08:00:00,9,38,False
2021-02-16 09:00:00,11,41,False
2021-02-16 10:00:00,8,32,False
2021-02-16 11:00:00,11,40,False
2021-02-16 12:00:00,8,43,False
2021-02-16 13:00:00,11,46,False
2021-02-16 14:00:00,10,57,False
2021-02-16 15:00:00,14,50,False
2021-02-16 16:00:00,12,53,False
2021-02-16 17:00:00,13,56,False
2021-02-16 18:00:00,14,56,False
2021-02-16 19:00:00,13,54,False
2021-02-16 20:00:00,17,63,False
2021-02-16 21:00:00,9,50,False
2021-02-16 22:00:00,19,57,False
2021-02-16 23:00:00,17,54,False
2021-02-17 00:00:00,12,56,False
2021-02-17 01:00:00,13,43,False
2021-02-17 02:00:00,14,51,False
2021-02-17 03:00:00,13,51,False
2021-02-17 04:00:00,14,49,False
2021-02-17 05:00:00,12,45,False
2021-02-17 06:00:00,11,38,False
2021-02-17 07:00:00,7,38,False
2021-02-17 08:00:00,11,30,False
2021-02-17 09:00:00,7,35,False
2021-02-17 10:00:00,11,28,False
2021-02-17 11:00:00,7,33,False
2021-02-17 12:00:00,10,37,False
2021-02-17 13:00:00,7,34,False
2021-02-17 14:00:00,9,38,False
2021-02-17 15:00:00,11,41,False
2021-02-17 16:00:00,13,41,False
2021-02-17 17:00:00,12,44,False
2021-02-17 18:00:00,10,39,False
2021-02-17 19:00:00,11,47,False
2021-02-17 20:00:00,13,53,False
2021-02-17 21:00:00,15,60,False
2021-02-17 22:00:00,13,64,False
2021-02-17 23:00:00,20,72,False
2021-02-18 00:00:00,14,58,False
2021-02-18 01:00:00,13,53,False
2021-02-18 02:00:00,15,42,False
2021-02-18 03:00:00,11,53,False
2021-02-18 04:00:00,13,43,False
2021-02-18 05:00:00,10,44,False
2021-02-18 06:00:00,8,36,False
2021-02-18 07:00:00,7,32,False
2021-02-18 08:00:00,9,32,False
2021-02-18 09:00:00,8,28,False
2021-02-18 10:00:00,9,29,False
2021-02-18 11:00:00,8,31,False
2021-02-18 12:00:00,5,32,False
2021-02-18 13:00:00,6,31,False
2021-02-18 14:00:00,12,38,False
2021-02-18 15:00:00,10,37,False
2021-02-18 16:00:00,12,31,False
2021-02-18 17:00:00,24,67,False
2021-02-18 18:00:00,19,60,False
2021-02-18 19:00:00,14,55,False
2021-02-18 20:00:00,13,54,False
2021-02-18 21:00:00,16,53,False
2021-02-18 22:00:00,20,69,False
2021-02-18 23:00:00,14,59,False
