date,doge,dogecoin,isPartial
2021-04-29 23:00:00,3,13,False
2021-04-30 00:00:00,4,14,False
2021-04-30 01:00:00,3,11,False
2021-04-30 02:00:00,3,12,False
2021-04-30 03:00:00,3,14,False
2021-04-30 04:00:00,3,11,False
2021-04-30 05:00:00,2,9,False
2021-04-30 06:00:00,3,10,False
2021-04-30 07:00:00,2,9,False
2021-04-30 08:00:00,3,9,False
2021-04-30 09:00:00,2,9,False
2021-04-30 10:00:00,3,9,False
2021-04-30 11:00:00,3,8,False
2021-04-30 12:00:00,2,9,False
2021-04-30 13:00:00,2,9,False
2021-04-30 14:00:00,3,10,False
2021-04-30 15:00:00,3,10,False
2021-04-30 16:00:00,3,9,False
2021-04-30 17:00:00,3,11,False
2021-04-30 18:00:00,7,16,False
2021-04-30 19:00:00,5,14,False
2021-04-30 20:00:00,4,14,False
2021-04-30 21:00:00,3,14,False
2021-04-30 22:00:00,6,15,False
2021-04-30 23:00:00,5,18,False
2021-05-01 00:00:00,4,17,False
2021-05-01 01:00:00,4,15,False
2021-05-01 02:00:00,5,14,False
2021-05-01 03:00:00,4,16,False
2021-05-01 04:00:00,8,23,False
2021-05-01 05:00:00,5,19,False
2021-05-01 06:00:00,4,13,False
2021-05-01 07:00:00,4,13,False
2021-05-01 08:00:00,3,12,False
2021-05-01 09:00:00,4,11,False
2021-05-01 10:00:00,3,12,False
2021-05-01 11:00:00,3,11,False
2021-05-01 12:00:00,4,12,False
2021-05-01 13:00:00,4,14,False
2021-05-01 14:00:00,4,12,False
2021-05-01 15:00:00,4,12,False
2021-05-01 16:00:00,4,12,False
2021-05-01 17:00:00,4,11,False
2021-05-01 18:00:00,6,14,False
2021-05-01 19:00:00,5,15,False
2021-05-01 20:00:00,5,15,False
2021-05-01 21:00:00,5,19,False
2021-05-01 22:00:00,9,25,False
2021-05-01 23:00:00,9,24,False
2021-05-02 00:00:00,9,28,False
2021-05-02 01:00:00,7,24,False
2021-05-02 02:00:00,6,21,False
2021-05-02 03:00:00,7,23,False
2021-05-02 04:00:00,4,20,False
2021-05-02 05:00:00,5,17,False
2021-05-02 06:00:00,4,13,False
2021-05-02 07:00:00,4,12,False
2021-05-02 08:00:00,3,12,False
2021-05-02 09:00:00,3,10,False
2021-05-02 10:00:00,5,10,False
2021-05-02 11:00:00,3,11,False
2021-05-02 12:00:00,3,13,False
2021-05-02 13:00:00,3,11,False
2021-05-02 14:00:00,3,12,False
2021-05-02 15:00:00,4,11,False
2021-05-02 16:00:00,4,12,False
2021-05-02 17:00:00,4,12,False
2021-05-02 18:00:00,5,13,False
2021-05-02 19:00:00,4,14,False
2021-05-02 20:00:00,4,14,False
2021-05-02 21:00:00,6,16,False
2021-05-02 22:00:00,5,18,False
2021-05-02 23:00:00,4,16,False
2021-05-03 00:00:00,4,14,False
2021-05-03 01:00:00,5,14,False
2021-05-03 02:00:00,5,15,False
2021-05-03 03:00:00,4,13,False
2021-05-03 04:00:00,4,13,False
2021-05-03 05:00:00,4,12,False
2021-05-03 06:00:00,2,10,False
2021-05-03 07:00:00,3,10,False
2021-05-03 08:00:00,3,10,False
2021-05-03 09:00:00,3,9,False
2021-05-03 10:00:00,3,10,False
2021-05-03 11:00:00,4,11,False
2021-05-03 12:00:00,3,13,False
2021-05-03 13:00:00,5,16,False
2021-05-03 14:00:00,5,16,False
2021-05-03 15:00:00,6,17,False
2021-05-03 16:00:00,7,24,False
2021-05-03 17:00:00,6,20,False
2021-05-03 18:00:00,6,21,False
2021-05-03 19:00:00,7,22,False
2021-05-03 20:00:00,8,24,False
2021-05-03 21:00:00,14,44,False
2021-05-03 22:00:00,13,39,False
2021-05-03 23:00:00,12,38,False
2021-05-04 00:00:00,12,37,False
2021-05-04 01:00:00,8,29,False
2021-05-04 02:00:00,8,27,False
2021-05-04 03:00:00,6,24,False
2021-05-04 04:00:00,6,23,False
2021-05-04 05:00:00,6,20,False
2021-05-04 06:00:00,7,20,False
2021-05-04 07:00:00,6,19,False
2021-05-04 08:00:00,12,32,False
2021-05-04 09:00:00,12,30,False
2021-05-04 10:00:00,9,30,False
2021-05-04 11:00:00,9,34,False
2021-05-04 12:00:00,18,59,False
2021-05-04 13:00:00,22,71,False
2021-05-04 14:00:00,28,86,False
2021-05-04 15:00:00,19,64,False
2021-05-04 16:00:00,16,58,False
2021-05-04 17:00:00,17,60,False
2021-05-04 18:00:00,15,62,False
2021-05-04 19:00:00,15,52,False
2021-05-04 20:00:00,17,55,False
2021-05-04 21:00:00,14,58,False
2021-05-04 22:00:00,14,54,False
2021-05-04 23:00:00,15,55,False
