date,doge,dogecoin,isPartial
2020-06-28 23:00:00,83,19,False
2020-06-29 00:00:00,54,10,False
2020-06-29 01:00:00,58,5,False
2020-06-29 02:00:00,34,19,False
2020-06-29 03:00:00,73,10,False
2020-06-29 04:00:00,34,24,False
2020-06-29 05:00:00,18,18,False
2020-06-29 06:00:00,49,24,False
2020-06-29 07:00:00,49,4,False
2020-06-29 08:00:00,59,7,False
2020-06-29 09:00:00,25,7,False
2020-06-29 10:00:00,34,7,False
2020-06-29 11:00:00,29,16,False
2020-06-29 12:00:00,42,9,False
2020-06-29 13:00:00,33,6,False
2020-06-29 14:00:00,38,5,False
2020-06-29 15:00:00,30,11,False
2020-06-29 16:00:00,45,17,False
2020-06-29 17:00:00,73,9,False
2020-06-29 18:00:00,68,12,False
2020-06-29 19:00:00,37,15,False
2020-06-29 20:00:00,42,6,False
2020-06-29 21:00:00,41,7,False
2020-06-29 22:00:00,34,8,False
2020-06-29 23:00:00,37,27,False
2020-06-30 00:00:00,76,19,False
2020-06-30 01:00:00,42,14,False
2020-06-30 02:00:00,42,19,False
2020-06-30 03:00:00,52,9,False
2020-06-30 04:00:00,48,5,False
2020-06-30 05:00:00,54,4,False
2020-06-30 06:00:00,33,16,False
2020-06-30 07:00:00,11,8,False
2020-06-30 08:00:00,22,15,False
2020-06-30 09:00:00,32,0,False
2020-06-30 10:00:00,38,7,False
2020-06-30 11:00:00,52,20,False
2020-06-30 12:00:00,45,6,False
2020-06-30 13:00:00,45,3,False
2020-06-30 14:00:00,52,5,False
2020-06-30 15:00:00,50,14,False
2020-06-30 16:00:00,54,20,False
2020-06-30 17:00:00,35,6,False
2020-06-30 18:00:00,53,6,False
2020-06-30 19:00:00,36,12,False
2020-06-30 20:00:00,19,16,False
2020-06-30 21:00:00,94,4,False
2020-06-30 22:00:00,70,12,False
2020-06-30 23:00:00,73,14,False
2020-07-01 00:00:00,61,5,False
2020-07-01 01:00:00,42,9,False
2020-07-01 02:00:00,79,14,False
2020-07-01 03:00:00,53,0,False
2020-07-01 04:00:00,53,14,False
2020-07-01 05:00:00,41,5,False
2020-07-01 06:00:00,54,4,False
2020-07-01 07:00:00,46,11,False
2020-07-01 08:00:00,44,11,False
2020-07-01 09:00:00,40,3,False
2020-07-01 10:00:00,41,7,False
2020-07-01 11:00:00,56,3,False
2020-07-01 12:00:00,42,9,False
2020-07-01 13:00:00,37,3,False
2020-07-01 14:00:00,53,8,False
2020-07-01 15:00:00,34,6,False
2020-07-01 16:00:00,49,11,False
2020-07-01 17:00:00,58,18,False
2020-07-01 18:00:00,51,9,False
2020-07-01 19:00:00,34,9,False
2020-07-01 20:00:00,29,10,False
2020-07-01 21:00:00,26,4,False
2020-07-01 22:00:00,34,8,False
2020-07-01 23:00:00,51,14,False
2020-07-02 00:00:00,80,5,False
2020-07-02 01:00:00,65,9,False
2020-07-02 02:00:00,57,19,False
2020-07-02 03:00:00,53,0,False
2020-07-02 04:00:00,82,5,False
2020-07-02 05:00:00,57,4,False
2020-07-02 06:00:00,61,16,False
2020-07-02 07:00:00,56,11,False
2020-07-02 08:00:00,29,18,False
2020-07-02 09:00:00,53,4,False
2020-07-02 10:00:00,47,0,False
2020-07-02 11:00:00,34,3,False
2020-07-02 12:00:00,27,12,False
2020-07-02 13:00:00,39,14,False
2020-07-02 14:00:00,36,14,False
2020-07-02 15:00:00,47,3,False
2020-07-02 16:00:00,83,9,False
2020-07-02 17:00:00,56,9,False
2020-07-02 18:00:00,33,15,False
2020-07-02 19:00:00,66,9,False
2020-07-02 20:00:00,47,17,False
2020-07-02 21:00:00,40,11,False
2020-07-02 22:00:00,84,8,False
2020-07-02 23:00:00,55,5,False
2020-07-03 00:00:00,77,5,False
2020-07-03 01:00:00,66,5,False
2020-07-03 02:00:00,52,9,False
2020-07-03 03:00:00,24,9,False
2020-07-03 04:00:00,44,14,False
2020-07-03 05:00:00,41,23,False
2020-07-03 06:00:00,50,8,False
2020-07-03 07:00:00,35,4,False
2020-07-03 08:00:00,38,11,False
2020-07-03 09:00:00,45,4,False
2020-07-03 10:00:00,50,7,False
2020-07-03 11:00:00,67,7,False
2020-07-03 12:00:00,31,3,False
2020-07-03 13:00:00,44,9,False
2020-07-03 14:00:00,38,9,False
2020-07-03 15:00:00,82,9,False
2020-07-03 16:00:00,45,6,False
2020-07-03 17:00:00,69,12,False
2020-07-03 18:00:00,66,10,False
2020-07-03 19:00:00,40,7,False
2020-07-03 20:00:00,42,7,False
2020-07-03 21:00:00,75,0,False
2020-07-03 22:00:00,48,4,False
2020-07-03 23:00:00,87,19,False
