date,doge,dogecoin,isPartial
2020-06-08 23:00:00,80,15,False
2020-06-09 00:00:00,36,26,False
2020-06-09 01:00:00,53,18,False
2020-06-09 02:00:00,95,22,False
2020-06-09 03:00:00,45,12,False
2020-06-09 04:00:00,35,17,False
2020-06-09 05:00:00,45,16,False
2020-06-09 06:00:00,37,11,False
2020-06-09 07:00:00,41,7,False
2020-06-09 08:00:00,47,16,False
2020-06-09 09:00:00,53,9,False
2020-06-09 10:00:00,26,0,False
2020-06-09 11:00:00,35,5,False
2020-06-09 12:00:00,38,13,False
2020-06-09 13:00:00,47,7,False
2020-06-09 14:00:00,38,7,False
2020-06-09 15:00:00,49,2,False
2020-06-09 16:00:00,87,19,False
2020-06-09 17:00:00,55,10,False
2020-06-09 18:00:00,64,5,False
2020-06-09 19:00:00,41,16,False
2020-06-09 20:00:00,47,12,False
2020-06-09 21:00:00,70,10,False
2020-06-09 22:00:00,73,8,False
2020-06-09 23:00:00,74,4,False
2020-06-10 00:00:00,53,21,False
2020-06-10 01:00:00,44,8,False
2020-06-10 02:00:00,73,4,False
2020-06-10 03:00:00,50,13,False
2020-06-10 04:00:00,95,9,False
2020-06-10 05:00:00,54,13,False
2020-06-10 06:00:00,56,11,False
2020-06-10 07:00:00,66,3,False
2020-06-10 08:00:00,27,0,False
2020-06-10 09:00:00,42,6,False
2020-06-10 10:00:00,37,3,False
2020-06-10 11:00:00,20,6,False
2020-06-10 12:00:00,40,13,False
2020-06-10 13:00:00,52,12,False
2020-06-10 14:00:00,45,15,False
2020-06-10 15:00:00,44,12,False
2020-06-10 16:00:00,48,18,False
2020-06-10 17:00:00,63,26,False
2020-06-10 18:00:00,69,11,False
2020-06-10 19:00:00,56,14,False
2020-06-10 20:00:00,54,9,False
2020-06-10 21:00:00,57,7,False
2020-06-10 22:00:00,46,8,False
2020-06-10 23:00:00,79,4,False
2020-06-11 00:00:00,79,21,False
2020-06-11 01:00:00,61,24,False
2020-06-11 02:00:00,54,4,False
2020-06-11 03:00:00,65,17,False
2020-06-11 04:00:00,40,31,False
2020-06-11 05:00:00,51,17,False
2020-06-11 06:00:00,38,15,False
2020-06-11 07:00:00,28,14,False
2020-06-11 08:00:00,40,10,False
2020-06-11 09:00:00,29,13,False
2020-06-11 10:00:00,38,9,False
2020-06-11 11:00:00,41,3,False
2020-06-11 12:00:00,42,8,False
2020-06-11 13:00:00,47,16,False
2020-06-11 14:00:00,41,3,False
2020-06-11 15:00:00,45,13,False
2020-06-11 16:00:00,46,5,False
2020-06-11 17:00:00,70,13,False
2020-06-11 18:00:00,75,8,False
2020-06-11 19:00:00,40,17,False
2020-06-11 20:00:00,58,6,False
2020-06-11 21:00:00,67,13,False
2020-06-11 22:00:00,66,12,False
2020-06-11 23:00:00,62,12,False
2020-06-12 00:00:00,77,17,False
2020-06-12 01:00:00,55,4,False
2020-06-12 02:00:00,80,8,False
2020-06-12 03:00:00,62,0,False
2020-06-12 04:00:00,31,9,False
2020-06-12 05:00:00,69,17,False
2020-06-12 06:00:00,55,20,False
2020-06-12 07:00:00,44,7,False
2020-06-12 08:00:00,39,4,False
2020-06-12 09:00:00,59,14,False
2020-06-12 10:00:00,30,3,False
2020-06-12 11:00:00,58,9,False
2020-06-12 12:00:00,52,6,False
2020-06-12 13:00:00,41,8,False
2020-06-12 14:00:00,39,11,False
2020-06-12 15:00:00,51,13,False
2020-06-12 16:00:00,65,8,False
2020-06-12 17:00:00,42,0,False
2020-06-12 18:00:00,65,11,False
2020-06-12 19:00:00,70,18,False
2020-06-12 20:00:00,72,6,False
2020-06-12 21:00:00,38,21,False
2020-06-12 22:00:00,52,8,False
2020-06-12 23:00:00,100,30,False
2020-06-13 00:00:00,68,9,False
2020-06-13 01:00:00,73,14,False
2020-06-13 02:00:00,86,9,False
2020-06-13 03:00:00,48,15,False
2020-06-13 04:00:00,53,20,False
2020-06-13 05:00:00,43,5,False
2020-06-13 06:00:00,41,19,False
2020-06-13 07:00:00,42,9,False
2020-06-13 08:00:00,58,9,False
2020-06-13 09:00:00,40,8,False
2020-06-13 10:00:00,27,8,False
2020-06-13 11:00:00,32,11,False
2020-06-13 12:00:00,40,10,False
2020-06-13 13:00:00,54,26,False
2020-06-13 14:00:00,54,6,False
2020-06-13 15:00:00,56,3,False
2020-06-13 16:00:00,63,6,False
2020-06-13 17:00:00,46,10,False
2020-06-13 18:00:00,45,17,False
2020-06-13 19:00:00,82,17,False
2020-06-13 20:00:00,79,4,False
2020-06-13 21:00:00,60,8,False
2020-06-13 22:00:00,63,22,False
2020-06-13 23:00:00,50,5,False
