date,eth,ethereum,isPartial
2021-06-23 23:00:00,23,69,False
2021-06-24 00:00:00,14,70,False
2021-06-24 01:00:00,16,74,False
2021-06-24 02:00:00,31,59,False
2021-06-24 03:00:00,19,80,False
2021-06-24 04:00:00,26,71,False
2021-06-24 05:00:00,27,57,False
2021-06-24 06:00:00,26,77,False
2021-06-24 07:00:00,17,67,False
2021-06-24 08:00:00,20,63,False
2021-06-24 09:00:00,21,71,False
2021-06-24 10:00:00,21,65,False
2021-06-24 11:00:00,22,62,False
2021-06-24 12:00:00,22,81,False
2021-06-24 13:00:00,23,73,False
2021-06-24 14:00:00,21,69,False
2021-06-24 15:00:00,28,81,False
2021-06-24 16:00:00,23,70,False
2021-06-24 17:00:00,25,78,False
2021-06-24 18:00:00,24,70,False
2021-06-24 19:00:00,20,88,False
2021-06-24 20:00:00,21,100,False
2021-06-24 21:00:00,26,84,False
2021-06-24 22:00:00,26,73,False
2021-06-24 23:00:00,22,75,False
2021-06-25 00:00:00,25,71,False
2021-06-25 01:00:00,28,57,False
2021-06-25 02:00:00,31,63,False
2021-06-25 03:00:00,26,75,False
2021-06-25 04:00:00,17,84,False
2021-06-25 05:00:00,22,69,False
2021-06-25 06:00:00,19,69,False
2021-06-25 07:00:00,16,73,False
2021-06-25 08:00:00,24,54,False
2021-06-25 09:00:00,19,62,False
2021-06-25 10:00:00,24,68,False
2021-06-25 11:00:00,27,91,False
2021-06-25 12:00:00,19,78,False
2021-06-25 13:00:00,19,69,False
2021-06-25 14:00:00,23,87,False
2021-06-25 15:00:00,20,84,False
2021-06-25 16:00:00,23,91,False
2021-06-25 17:00:00,27,70,False
2021-06-25 18:00:00,28,69,False
2021-06-25 19:00:00,22,82,False
2021-06-25 20:00:00,18,80,False
2021-06-25 21:00:00,16,83,False
2021-06-25 22:00:00,34,89,False
2021-06-25 23:00:00,20,66,False
2021-06-26 00:00:00,27,66,False
2021-06-26 01:00:00,29,71,False
2021-06-26 02:00:00,20,76,False
2021-06-26 03:00:00,24,75,False
2021-06-26 04:00:00,25,75,False
2021-06-26 05:00:00,18,77,False
2021-06-26 06:00:00,19,72,False
2021-06-26 07:00:00,26,87,False
2021-06-26 08:00:00,28,77,False
2021-06-26 09:00:00,27,94,False
2021-06-26 10:00:00,21,75,False
2021-06-26 11:00:00,26,64,False
2021-06-26 12:00:00,23,78,False
2021-06-26 13:00:00,26,83,False
2021-06-26 14:00:00,24,79,False
2021-06-26 15:00:00,19,71,False
2021-06-26 16:00:00,25,63,False
2021-06-26 17:00:00,21,73,False
2021-06-26 18:00:00,23,80,False
2021-06-26 19:00:00,20,75,False
2021-06-26 20:00:00,23,72,False
2021-06-26 21:00:00,15,76,False
2021-06-26 22:00:00,26,94,False
2021-06-26 23:00:00,22,70,False
2021-06-27 00:00:00,21,63,False
2021-06-27 01:00:00,15,48,False
2021-06-27 02:00:00,27,63,False
2021-06-27 03:00:00,18,67,False
2021-06-27 04:00:00,21,65,False
2021-06-27 05:00:00,23,56,False
2021-06-27 06:00:00,26,67,False
2021-06-27 07:00:00,21,81,False
2021-06-27 08:00:00,24,70,False
2021-06-27 09:00:00,22,86,False
2021-06-27 10:00:00,13,63,False
2021-06-27 11:00:00,18,60,False
2021-06-27 12:00:00,18,66,False
2021-06-27 13:00:00,22,73,False
2021-06-27 14:00:00,23,65,False
2021-06-27 15:00:00,17,68,False
2021-06-27 16:00:00,21,55,False
2021-06-27 17:00:00,16,69,False
2021-06-27 18:00:00,19,71,False
2021-06-27 19:00:00,15,68,False
2021-06-27 20:00:00,19,68,False
2021-06-27 21:00:00,14,70,False
2021-06-27 22:00:00,26,88,False
2021-06-27 23:00:00,28,89,False
2021-06-28 00:00:00,31,81,False
2021-06-28 01:00:00,26,77,False
2021-06-28 02:00:00,21,70,False
2021-06-28 03:00:00,27,79,False
2021-06-28 04:00:00,27,69,False
2021-06-28 05:00:00,26,85,False
2021-06-28 06:00:00,28,86,False
2021-06-28 07:00:00,32,85,False
2021-06-28 08:00:00,29,88,False
2021-06-28 09:00:00,29,78,False
2021-06-28 10:00:00,27,70,False
2021-06-28 11:00:00,21,73,False
2021-06-28 12:00:00,21,82,False
2021-06-28 13:00:00,24,74,False
2021-06-28 14:00:00,26,86,False
2021-06-28 15:00:00,31,87,False
2021-06-28 16:00:00,26,87,False
2021-06-28 17:00:00,22,85,False
2021-06-28 18:00:00,20,78,False
2021-06-28 19:00:00,25,100,False
2021-06-28 20:00:00,30,87,False
2021-06-28 21:00:00,22,94,False
2021-06-28 22:00:00,26,97,False
2021-06-28 23:00:00,20,70,False
