date,eth,ethereum,isPartial
2021-07-13 23:00:00,29,73,False
2021-07-14 00:00:00,31,79,False
2021-07-14 01:00:00,26,77,False
2021-07-14 02:00:00,38,68,False
2021-07-14 03:00:00,39,76,False
2021-07-14 04:00:00,37,85,False
2021-07-14 05:00:00,45,71,False
2021-07-14 06:00:00,42,85,False
2021-07-14 07:00:00,28,73,False
2021-07-14 08:00:00,30,71,False
2021-07-14 09:00:00,44,61,False
2021-07-14 10:00:00,27,67,False
2021-07-14 11:00:00,32,59,False
2021-07-14 12:00:00,30,60,False
2021-07-14 13:00:00,27,65,False
2021-07-14 14:00:00,26,73,False
2021-07-14 15:00:00,25,71,False
2021-07-14 16:00:00,24,74,False
2021-07-14 17:00:00,19,74,False
2021-07-14 18:00:00,19,57,False
2021-07-14 19:00:00,16,66,False
2021-07-14 20:00:00,13,72,False
2021-07-14 21:00:00,24,81,False
2021-07-14 22:00:00,30,78,False
2021-07-14 23:00:00,29,68,False
2021-07-15 00:00:00,20,59,False
2021-07-15 01:00:00,33,48,False
2021-07-15 02:00:00,24,66,False
2021-07-15 03:00:00,21,60,False
2021-07-15 04:00:00,23,60,False
2021-07-15 05:00:00,29,69,False
2021-07-15 06:00:00,27,71,False
2021-07-15 07:00:00,26,50,False
2021-07-15 08:00:00,33,54,False
2021-07-15 09:00:00,32,50,False
2021-07-15 10:00:00,35,57,False
2021-07-15 11:00:00,24,67,False
2021-07-15 12:00:00,25,70,False
2021-07-15 13:00:00,28,69,False
2021-07-15 14:00:00,26,58,False
2021-07-15 15:00:00,27,66,False
2021-07-15 16:00:00,23,69,False
2021-07-15 17:00:00,27,66,False
2021-07-15 18:00:00,26,69,False
2021-07-15 19:00:00,15,68,False
2021-07-15 20:00:00,24,78,False
2021-07-15 21:00:00,23,64,False
2021-07-15 22:00:00,24,66,False
2021-07-15 23:00:00,21,71,False
2021-07-16 00:00:00,30,59,False
2021-07-16 01:00:00,25,63,False
2021-07-16 02:00:00,30,56,False
2021-07-16 03:00:00,31,53,False
2021-07-16 04:00:00,25,76,False
2021-07-16 05:00:00,24,58,False
2021-07-16 06:00:00,38,63,False
2021-07-16 07:00:00,32,57,False
2021-07-16 08:00:00,32,58,False
2021-07-16 09:00:00,33,62,False
2021-07-16 10:00:00,24,66,False
2021-07-16 11:00:00,25,70,False
2021-07-16 12:00:00,23,73,False
2021-07-16 13:00:00,22,66,False
2021-07-16 14:00:00,23,60,False
2021-07-16 15:00:00,22,54,False
2021-07-16 16:00:00,24,62,False
2021-07-16 17:00:00,25,61,False
2021-07-16 18:00:00,17,57,False
2021-07-16 19:00:00,18,65,False
2021-07-16 20:00:00,22,67,False
2021-07-16 21:00:00,26,60,False
2021-07-16 22:00:00,18,66,False
2021-07-16 23:00:00,32,62,False
2021-07-17 00:00:00,25,47,False
2021-07-17 01:00:00,22,69,False
2021-07-17 02:00:00,25,62,False
2021-07-17 03:00:00,25,63,False
2021-07-17 04:00:00,33,58,False
2021-07-17 05:00:00,23,63,False
2021-07-17 06:00:00,21,52,False
2021-07-17 07:00:00,22,59,False
2021-07-17 08:00:00,27,49,False
2021-07-17 09:00:00,20,49,False
2021-07-17 10:00:00,24,73,False
2021-07-17 11:00:00,22,67,False
2021-07-17 12:00:00,18,53,False
2021-07-17 13:00:00,19,58,False
2021-07-17 14:00:00,30,48,False
2021-07-17 15:00:00,22,58,False
2021-07-17 16:00:00,23,52,False
2021-07-17 17:00:00,19,55,False
2021-07-17 18:00:00,17,56,False
2021-07-17 19:00:00,27,62,False
2021-07-17 20:00:00,16,68,False
2021-07-17 21:00:00,23,58,False
2021-07-17 22:00:00,22,63,False
2021-07-17 23:00:00,23,65,False
2021-07-18 00:00:00,28,54,False
2021-07-18 01:00:00,21,54,False
2021-07-18 02:00:00,22,61,False
2021-07-18 03:00:00,31,56,False
2021-07-18 04:00:00,43,71,False
2021-07-18 05:00:00,31,66,False
2021-07-18 06:00:00,25,70,False
2021-07-18 07:00:00,21,62,False
2021-07-18 08:00:00,27,63,False
2021-07-18 09:00:00,24,44,False
2021-07-18 10:00:00,26,63,False
2021-07-18 11:00:00,24,70,False
2021-07-18 12:00:00,21,56,False
2021-07-18 13:00:00,27,53,False
2021-07-18 14:00:00,20,61,False
2021-07-18 15:00:00,26,55,False
2021-07-18 16:00:00,27,65,False
2021-07-18 17:00:00,27,61,False
2021-07-18 18:00:00,25,68,False
2021-07-18 19:00:00,21,56,False
2021-07-18 20:00:00,18,60,False
2021-07-18 21:00:00,29,63,False
2021-07-18 22:00:00,20,60,False
2021-07-18 23:00:00,21,66,False
