date,eth,ethereum,isPartial
2020-06-28 23:00:00,49,100,False
2020-06-29 00:00:00,33,82,False
2020-06-29 01:00:00,24,76,False
2020-06-29 02:00:00,48,38,False
2020-06-29 03:00:00,49,81,False
2020-06-29 04:00:00,41,70,False
2020-06-29 05:00:00,84,83,False
2020-06-29 06:00:00,48,75,False
2020-06-29 07:00:00,41,77,False
2020-06-29 08:00:00,46,78,False
2020-06-29 09:00:00,68,62,False
2020-06-29 10:00:00,52,62,False
2020-06-29 11:00:00,65,51,False
2020-06-29 12:00:00,43,52,False
2020-06-29 13:00:00,68,35,False
2020-06-29 14:00:00,66,65,False
2020-06-29 15:00:00,49,66,False
2020-06-29 16:00:00,56,66,False
2020-06-29 17:00:00,47,44,False
2020-06-29 18:00:00,42,56,False
2020-06-29 19:00:00,38,43,False
2020-06-29 20:00:00,43,64,False
2020-06-29 21:00:00,47,71,False
2020-06-29 22:00:00,39,50,False
2020-06-29 23:00:00,38,51,False
2020-06-30 00:00:00,36,64,False
2020-06-30 01:00:00,27,62,False
2020-06-30 02:00:00,47,52,False
2020-06-30 03:00:00,40,64,False
2020-06-30 04:00:00,68,80,False
2020-06-30 05:00:00,45,50,False
2020-06-30 06:00:00,58,78,False
2020-06-30 07:00:00,61,52,False
2020-06-30 08:00:00,87,56,False
2020-06-30 09:00:00,54,80,False
2020-06-30 10:00:00,87,66,False
2020-06-30 11:00:00,69,62,False
2020-06-30 12:00:00,44,59,False
2020-06-30 13:00:00,44,72,False
2020-06-30 14:00:00,52,60,False
2020-06-30 15:00:00,29,66,False
2020-06-30 16:00:00,44,63,False
2020-06-30 17:00:00,48,73,False
2020-06-30 18:00:00,41,54,False
2020-06-30 19:00:00,63,81,False
2020-06-30 20:00:00,17,63,False
2020-06-30 21:00:00,54,63,False
2020-06-30 22:00:00,47,92,False
2020-06-30 23:00:00,20,98,False
2020-07-01 00:00:00,29,78,False
2020-07-01 01:00:00,32,55,False
2020-07-01 02:00:00,40,66,False
2020-07-01 03:00:00,25,84,False
2020-07-01 04:00:00,37,49,False
2020-07-01 05:00:00,31,50,False
2020-07-01 06:00:00,72,66,False
2020-07-01 07:00:00,60,69,False
2020-07-01 08:00:00,87,91,False
2020-07-01 09:00:00,58,48,False
2020-07-01 10:00:00,42,65,False
2020-07-01 11:00:00,68,49,False
2020-07-01 12:00:00,50,63,False
2020-07-01 13:00:00,55,79,False
2020-07-01 14:00:00,56,67,False
2020-07-01 15:00:00,56,71,False
2020-07-01 16:00:00,43,78,False
2020-07-01 17:00:00,38,53,False
2020-07-01 18:00:00,52,74,False
2020-07-01 19:00:00,59,61,False
2020-07-01 20:00:00,40,47,False
2020-07-01 21:00:00,48,76,False
2020-07-01 22:00:00,29,60,False
2020-07-01 23:00:00,44,80,False
2020-07-02 00:00:00,70,86,False
2020-07-02 01:00:00,28,41,False
2020-07-02 02:00:00,37,56,False
2020-07-02 03:00:00,55,54,False
2020-07-02 04:00:00,34,77,False
2020-07-02 05:00:00,27,53,False
2020-07-02 06:00:00,91,93,False
2020-07-02 07:00:00,59,74,False
2020-07-02 08:00:00,76,75,False
2020-07-02 09:00:00,52,73,False
2020-07-02 10:00:00,20,77,False
2020-07-02 11:00:00,63,60,False
2020-07-02 12:00:00,45,77,False
2020-07-02 13:00:00,53,62,False
2020-07-02 14:00:00,48,90,False
2020-07-02 15:00:00,39,66,False
2020-07-02 16:00:00,35,70,False
2020-07-02 17:00:00,36,54,False
2020-07-02 18:00:00,21,55,False
2020-07-02 19:00:00,30,47,False
2020-07-02 20:00:00,55,58,False
2020-07-02 21:00:00,16,73,False
2020-07-02 22:00:00,55,93,False
2020-07-02 23:00:00,28,99,False
2020-07-03 00:00:00,23,45,False
2020-07-03 01:00:00,15,37,False
2020-07-03 02:00:00,41,82,False
2020-07-03 03:00:00,37,49,False
2020-07-03 04:00:00,27,62,False
2020-07-03 05:00:00,47,65,False
2020-07-03 06:00:00,82,73,False
2020-07-03 07:00:00,64,43,False
2020-07-03 08:00:00,78,51,False
2020-07-03 09:00:00,73,71,False
2020-07-03 10:00:00,71,60,False
2020-07-03 11:00:00,64,77,False
2020-07-03 12:00:00,52,50,False
2020-07-03 13:00:00,49,68,False
2020-07-03 14:00:00,58,68,False
2020-07-03 15:00:00,37,81,False
2020-07-03 16:00:00,55,45,False
2020-07-03 17:00:00,35,79,False
2020-07-03 18:00:00,44,54,False
2020-07-03 19:00:00,34,53,False
2020-07-03 20:00:00,36,59,False
2020-07-03 21:00:00,34,84,False
2020-07-03 22:00:00,41,80,False
2020-07-03 23:00:00,42,61,False
