date,eth,ethereum,isPartial
2021-05-24 23:00:00,25,100,False
2021-05-25 00:00:00,27,94,False
2021-05-25 01:00:00,25,89,False
2021-05-25 02:00:00,24,91,False
2021-05-25 03:00:00,29,89,False
2021-05-25 04:00:00,23,90,False
2021-05-25 05:00:00,27,92,False
2021-05-25 06:00:00,22,83,False
2021-05-25 07:00:00,22,84,False
2021-05-25 08:00:00,21,73,False
2021-05-25 09:00:00,22,78,False
2021-05-25 10:00:00,19,87,False
2021-05-25 11:00:00,20,77,False
2021-05-25 12:00:00,16,79,False
2021-05-25 13:00:00,19,83,False
2021-05-25 14:00:00,16,75,False
2021-05-25 15:00:00,20,80,False
2021-05-25 16:00:00,18,75,False
2021-05-25 17:00:00,14,70,False
2021-05-25 18:00:00,17,77,False
2021-05-25 19:00:00,18,82,False
2021-05-25 20:00:00,21,91,False
2021-05-25 21:00:00,20,92,False
2021-05-25 22:00:00,21,87,False
2021-05-25 23:00:00,21,87,False
2021-05-26 00:00:00,20,69,False
2021-05-26 01:00:00,15,71,False
2021-05-26 02:00:00,20,83,False
2021-05-26 03:00:00,25,81,False
2021-05-26 04:00:00,20,83,False
2021-05-26 05:00:00,21,79,False
2021-05-26 06:00:00,23,70,False
2021-05-26 07:00:00,20,77,False
2021-05-26 08:00:00,19,77,False
2021-05-26 09:00:00,15,78,False
2021-05-26 10:00:00,23,73,False
2021-05-26 11:00:00,21,79,False
2021-05-26 12:00:00,16,74,False
2021-05-26 13:00:00,18,80,False
2021-05-26 14:00:00,19,78,False
2021-05-26 15:00:00,15,71,False
2021-05-26 16:00:00,20,66,False
2021-05-26 17:00:00,12,66,False
2021-05-26 18:00:00,16,74,False
2021-05-26 19:00:00,17,78,False
2021-05-26 20:00:00,15,74,False
2021-05-26 21:00:00,17,88,False
2021-05-26 22:00:00,18,77,False
2021-05-26 23:00:00,21,81,False
2021-05-27 00:00:00,18,63,False
2021-05-27 01:00:00,17,62,False
2021-05-27 02:00:00,15,60,False
2021-05-27 03:00:00,16,71,False
2021-05-27 04:00:00,17,67,False
2021-05-27 05:00:00,19,71,False
2021-05-27 06:00:00,17,64,False
2021-05-27 07:00:00,19,58,False
2021-05-27 08:00:00,17,56,False
2021-05-27 09:00:00,18,58,False
2021-05-27 10:00:00,17,59,False
2021-05-27 11:00:00,18,69,False
2021-05-27 12:00:00,21,63,False
2021-05-27 13:00:00,18,63,False
2021-05-27 14:00:00,15,63,False
2021-05-27 15:00:00,18,68,False
2021-05-27 16:00:00,17,68,False
2021-05-27 17:00:00,12,63,False
2021-05-27 18:00:00,15,62,False
2021-05-27 19:00:00,14,71,False
2021-05-27 20:00:00,18,73,False
2021-05-27 21:00:00,16,64,False
2021-05-27 22:00:00,15,72,False
2021-05-27 23:00:00,16,60,False
2021-05-28 00:00:00,11,51,False
2021-05-28 01:00:00,18,61,False
2021-05-28 02:00:00,13,51,False
2021-05-28 03:00:00,14,67,False
2021-05-28 04:00:00,17,53,False
2021-05-28 05:00:00,19,68,False
2021-05-28 06:00:00,18,71,False
2021-05-28 07:00:00,15,60,False
2021-05-28 08:00:00,17,60,False
2021-05-28 09:00:00,15,63,False
2021-05-28 10:00:00,19,59,False
2021-05-28 11:00:00,18,67,False
2021-05-28 12:00:00,14,65,False
2021-05-28 13:00:00,16,61,False
2021-05-28 14:00:00,20,61,False
2021-05-28 15:00:00,11,67,False
2021-05-28 16:00:00,15,64,False
2021-05-28 17:00:00,19,70,False
2021-05-28 18:00:00,16,68,False
2021-05-28 19:00:00,12,68,False
2021-05-28 20:00:00,16,71,False
2021-05-28 21:00:00,19,87,False
2021-05-28 22:00:00,15,67,False
2021-05-28 23:00:00,18,65,False
2021-05-29 00:00:00,8,56,False
2021-05-29 01:00:00,15,52,False
2021-05-29 02:00:00,15,59,False
2021-05-29 03:00:00,15,55,False
2021-05-29 04:00:00,17,49,False
2021-05-29 05:00:00,15,61,False
2021-05-29 06:00:00,19,59,False
2021-05-29 07:00:00,15,60,False
2021-05-29 08:00:00,11,48,False
2021-05-29 09:00:00,18,52,False
2021-05-29 10:00:00,13,54,False
2021-05-29 11:00:00,15,53,False
2021-05-29 12:00:00,12,59,False
2021-05-29 13:00:00,14,66,False
2021-05-29 14:00:00,15,65,False
2021-05-29 15:00:00,18,63,False
2021-05-29 16:00:00,16,64,False
2021-05-29 17:00:00,17,61,False
2021-05-29 18:00:00,14,71,False
2021-05-29 19:00:00,15,69,False
2021-05-29 20:00:00,13,69,False
2021-05-29 21:00:00,23,76,False
2021-05-29 22:00:00,16,72,False
2021-05-29 23:00:00,17,70,False
