date,eth,ethereum,isPartial
2020-03-30 23:00:00,33,44,False
2020-03-31 00:00:00,31,33,False
2020-03-31 01:00:00,22,52,False
2020-03-31 02:00:00,25,43,False
2020-03-31 03:00:00,33,48,False
2020-03-31 04:00:00,31,54,False
2020-03-31 05:00:00,27,49,False
2020-03-31 06:00:00,41,52,False
2020-03-31 07:00:00,45,18,False
2020-03-31 08:00:00,42,39,False
2020-03-31 09:00:00,44,52,False
2020-03-31 10:00:00,31,47,False
2020-03-31 11:00:00,24,41,False
2020-03-31 12:00:00,39,20,False
2020-03-31 13:00:00,32,52,False
2020-03-31 14:00:00,30,40,False
2020-03-31 15:00:00,27,42,False
2020-03-31 16:00:00,46,38,False
2020-03-31 17:00:00,28,38,False
2020-03-31 18:00:00,24,37,False
2020-03-31 19:00:00,28,37,False
2020-03-31 20:00:00,24,37,False
2020-03-31 21:00:00,22,36,False
2020-03-31 22:00:00,30,41,False
2020-03-31 23:00:00,12,44,False
2020-04-01 00:00:00,12,48,False
2020-04-01 01:00:00,18,38,False
2020-04-01 02:00:00,21,45,False
2020-04-01 03:00:00,29,41,False
2020-04-01 04:00:00,34,41,False
2020-04-01 05:00:00,33,52,False
2020-04-01 06:00:00,41,49,False
2020-04-01 07:00:00,32,63,False
2020-04-01 08:00:00,42,39,False
2020-04-01 09:00:00,51,48,False
2020-04-01 10:00:00,24,35,False
2020-04-01 11:00:00,38,40,False
2020-04-01 12:00:00,32,43,False
2020-04-01 13:00:00,29,36,False
2020-04-01 14:00:00,42,50,False
2020-04-01 15:00:00,34,36,False
2020-04-01 16:00:00,23,34,False
2020-04-01 17:00:00,18,18,False
2020-04-01 18:00:00,21,25,False
2020-04-01 19:00:00,31,37,False
2020-04-01 20:00:00,28,39,False
2020-04-01 21:00:00,46,39,False
2020-04-01 22:00:00,38,33,False
2020-04-01 23:00:00,27,33,False
2020-04-02 00:00:00,21,34,False
2020-04-02 01:00:00,27,45,False
2020-04-02 02:00:00,34,40,False
2020-04-02 03:00:00,38,54,False
2020-04-02 04:00:00,37,51,False
2020-04-02 05:00:00,23,46,False
2020-04-02 06:00:00,32,38,False
2020-04-02 07:00:00,37,31,False
2020-04-02 08:00:00,42,52,False
2020-04-02 09:00:00,19,14,False
2020-04-02 10:00:00,24,45,False
2020-04-02 11:00:00,31,31,False
2020-04-02 12:00:00,29,47,False
2020-04-02 13:00:00,26,36,False
2020-04-02 14:00:00,45,49,False
2020-04-02 15:00:00,26,33,False
2020-04-02 16:00:00,52,64,False
2020-04-02 17:00:00,50,65,False
2020-04-02 18:00:00,17,51,False
2020-04-02 19:00:00,32,45,False
2020-04-02 20:00:00,25,51,False
2020-04-02 21:00:00,41,44,False
2020-04-02 22:00:00,17,50,False
2020-04-02 23:00:00,24,39,False
2020-04-03 00:00:00,12,52,False
2020-04-03 01:00:00,15,37,False
2020-04-03 02:00:00,25,53,False
2020-04-03 03:00:00,23,39,False
2020-04-03 04:00:00,24,44,False
2020-04-03 05:00:00,42,36,False
2020-04-03 06:00:00,26,67,False
2020-04-03 07:00:00,48,53,False
2020-04-03 08:00:00,35,40,False
2020-04-03 09:00:00,52,69,False
2020-04-03 10:00:00,45,53,False
2020-04-03 11:00:00,40,74,False
2020-04-03 12:00:00,42,46,False
2020-04-03 13:00:00,42,36,False
2020-04-03 14:00:00,46,46,False
2020-04-03 15:00:00,35,42,False
2020-04-03 16:00:00,20,35,False
2020-04-03 17:00:00,30,36,False
2020-04-03 18:00:00,28,39,False
2020-04-03 19:00:00,20,37,False
2020-04-03 20:00:00,22,47,False
2020-04-03 21:00:00,20,30,False
2020-04-03 22:00:00,17,42,False
2020-04-03 23:00:00,25,34,False
2020-04-04 00:00:00,33,33,False
2020-04-04 01:00:00,17,42,False
2020-04-04 02:00:00,37,40,False
2020-04-04 03:00:00,35,49,False
2020-04-04 04:00:00,23,37,False
2020-04-04 05:00:00,19,47,False
2020-04-04 06:00:00,41,37,False
2020-04-04 07:00:00,25,40,False
2020-04-04 08:00:00,21,55,False
2020-04-04 09:00:00,32,57,False
2020-04-04 10:00:00,34,31,False
2020-04-04 11:00:00,38,53,False
2020-04-04 12:00:00,20,60,False
2020-04-04 13:00:00,23,23,False
2020-04-04 14:00:00,38,15,False
2020-04-04 15:00:00,22,23,False
2020-04-04 16:00:00,25,42,False
2020-04-04 17:00:00,26,45,False
2020-04-04 18:00:00,34,53,False
2020-04-04 19:00:00,26,41,False
2020-04-04 20:00:00,33,57,False
2020-04-04 21:00:00,27,59,False
2020-04-04 22:00:00,25,36,False
2020-04-04 23:00:00,23,46,False
