date,eth,ethereum,isPartial
2020-09-26 23:00:00,32,64,False
2020-09-27 00:00:00,36,58,False
2020-09-27 01:00:00,54,50,False
2020-09-27 02:00:00,58,98,False
2020-09-27 03:00:00,37,74,False
2020-09-27 04:00:00,38,81,False
2020-09-27 05:00:00,56,67,False
2020-09-27 06:00:00,48,61,False
2020-09-27 07:00:00,51,85,False
2020-09-27 08:00:00,56,56,False
2020-09-27 09:00:00,43,57,False
2020-09-27 10:00:00,61,42,False
2020-09-27 11:00:00,52,52,False
2020-09-27 12:00:00,50,57,False
2020-09-27 13:00:00,41,47,False
2020-09-27 14:00:00,45,37,False
2020-09-27 15:00:00,46,55,False
2020-09-27 16:00:00,36,53,False
2020-09-27 17:00:00,28,57,False
2020-09-27 18:00:00,53,51,False
2020-09-27 19:00:00,71,43,False
2020-09-27 20:00:00,55,87,False
2020-09-27 21:00:00,66,66,False
2020-09-27 22:00:00,31,69,False
2020-09-27 23:00:00,42,77,False
2020-09-28 00:00:00,34,31,False
2020-09-28 01:00:00,56,69,False
2020-09-28 02:00:00,43,59,False
2020-09-28 03:00:00,36,63,False
2020-09-28 04:00:00,34,48,False
2020-09-28 05:00:00,41,54,False
2020-09-28 06:00:00,90,56,False
2020-09-28 07:00:00,96,64,False
2020-09-28 08:00:00,89,66,False
2020-09-28 09:00:00,71,47,False
2020-09-28 10:00:00,72,57,False
2020-09-28 11:00:00,59,55,False
2020-09-28 12:00:00,45,70,False
2020-09-28 13:00:00,45,45,False
2020-09-28 14:00:00,50,66,False
2020-09-28 15:00:00,42,68,False
2020-09-28 16:00:00,39,41,False
2020-09-28 17:00:00,37,58,False
2020-09-28 18:00:00,44,40,False
2020-09-28 19:00:00,53,62,False
2020-09-28 20:00:00,46,82,False
2020-09-28 21:00:00,47,50,False
2020-09-28 22:00:00,32,45,False
2020-09-28 23:00:00,37,54,False
2020-09-29 00:00:00,46,39,False
2020-09-29 01:00:00,22,53,False
2020-09-29 02:00:00,49,36,False
2020-09-29 03:00:00,47,60,False
2020-09-29 04:00:00,44,96,False
2020-09-29 05:00:00,82,44,False
2020-09-29 06:00:00,48,62,False
2020-09-29 07:00:00,69,48,False
2020-09-29 08:00:00,64,44,False
2020-09-29 09:00:00,77,50,False
2020-09-29 10:00:00,58,56,False
2020-09-29 11:00:00,65,49,False
2020-09-29 12:00:00,72,48,False
2020-09-29 13:00:00,45,60,False
2020-09-29 14:00:00,57,60,False
2020-09-29 15:00:00,41,61,False
2020-09-29 16:00:00,49,72,False
2020-09-29 17:00:00,47,55,False
2020-09-29 18:00:00,26,61,False
2020-09-29 19:00:00,54,46,False
2020-09-29 20:00:00,46,71,False
2020-09-29 21:00:00,36,73,False
2020-09-29 22:00:00,44,41,False
2020-09-29 23:00:00,33,64,False
2020-09-30 00:00:00,29,46,False
2020-09-30 01:00:00,39,52,False
2020-09-30 02:00:00,23,30,False
2020-09-30 03:00:00,26,56,False
2020-09-30 04:00:00,36,59,False
2020-09-30 05:00:00,56,65,False
2020-09-30 06:00:00,48,48,False
2020-09-30 07:00:00,53,45,False
2020-09-30 08:00:00,100,45,False
2020-09-30 09:00:00,64,57,False
2020-09-30 10:00:00,58,53,False
2020-09-30 11:00:00,64,48,False
2020-09-30 12:00:00,57,41,False
2020-09-30 13:00:00,40,34,False
2020-09-30 14:00:00,44,50,False
2020-09-30 15:00:00,33,48,False
2020-09-30 16:00:00,56,45,False
2020-09-30 17:00:00,34,50,False
2020-09-30 18:00:00,18,53,False
2020-09-30 19:00:00,47,39,False
2020-09-30 20:00:00,50,50,False
2020-09-30 21:00:00,50,58,False
2020-09-30 22:00:00,38,63,False
2020-09-30 23:00:00,47,43,False
2020-10-01 00:00:00,30,33,False
2020-10-01 01:00:00,28,53,False
2020-10-01 02:00:00,28,44,False
2020-10-01 03:00:00,60,53,False
2020-10-01 04:00:00,65,52,False
2020-10-01 05:00:00,54,35,False
2020-10-01 06:00:00,45,48,False
2020-10-01 07:00:00,58,45,False
2020-10-01 08:00:00,51,56,False
2020-10-01 09:00:00,64,59,False
2020-10-01 10:00:00,41,66,False
2020-10-01 11:00:00,59,46,False
2020-10-01 12:00:00,56,54,False
2020-10-01 13:00:00,40,55,False
2020-10-01 14:00:00,48,57,False
2020-10-01 15:00:00,51,54,False
2020-10-01 16:00:00,34,53,False
2020-10-01 17:00:00,48,48,False
2020-10-01 18:00:00,42,54,False
2020-10-01 19:00:00,45,47,False
2020-10-01 20:00:00,53,58,False
2020-10-01 21:00:00,58,78,False
2020-10-01 22:00:00,48,45,False
2020-10-01 23:00:00,51,54,False
