date,eth,ethereum,isPartial
2021-01-24 23:00:00,26,73,False
2021-01-25 00:00:00,37,100,False
2021-01-25 01:00:00,45,96,False
2021-01-25 02:00:00,32,80,False
2021-01-25 03:00:00,25,76,False
2021-01-25 04:00:00,25,86,False
2021-01-25 05:00:00,27,74,False
2021-01-25 06:00:00,24,63,False
2021-01-25 07:00:00,26,71,False
2021-01-25 08:00:00,21,67,False
2021-01-25 09:00:00,23,64,False
2021-01-25 10:00:00,19,61,False
2021-01-25 11:00:00,20,60,False
2021-01-25 12:00:00,25,60,False
2021-01-25 13:00:00,26,65,False
2021-01-25 14:00:00,28,69,False
2021-01-25 15:00:00,21,79,False
2021-01-25 16:00:00,22,75,False
2021-01-25 17:00:00,17,64,False
2021-01-25 18:00:00,19,66,False
2021-01-25 19:00:00,24,68,False
2021-01-25 20:00:00,20,76,False
2021-01-25 21:00:00,22,75,False
2021-01-25 22:00:00,25,77,False
2021-01-25 23:00:00,25,61,False
2021-01-26 00:00:00,18,64,False
2021-01-26 01:00:00,19,56,False
2021-01-26 02:00:00,19,62,False
2021-01-26 03:00:00,16,54,False
2021-01-26 04:00:00,25,60,False
2021-01-26 05:00:00,19,61,False
2021-01-26 06:00:00,24,61,False
2021-01-26 07:00:00,21,53,False
2021-01-26 08:00:00,23,53,False
2021-01-26 09:00:00,19,58,False
2021-01-26 10:00:00,23,49,False
2021-01-26 11:00:00,20,56,False
2021-01-26 12:00:00,18,57,False
2021-01-26 13:00:00,20,55,False
2021-01-26 14:00:00,23,62,False
2021-01-26 15:00:00,21,57,False
2021-01-26 16:00:00,21,60,False
2021-01-26 17:00:00,20,60,False
2021-01-26 18:00:00,19,59,False
2021-01-26 19:00:00,18,64,False
2021-01-26 20:00:00,20,58,False
2021-01-26 21:00:00,22,65,False
2021-01-26 22:00:00,23,64,False
2021-01-26 23:00:00,20,55,False
2021-01-27 00:00:00,18,48,False
2021-01-27 01:00:00,13,52,False
2021-01-27 02:00:00,16,40,False
2021-01-27 03:00:00,19,50,False
2021-01-27 04:00:00,21,52,False
2021-01-27 05:00:00,17,46,False
2021-01-27 06:00:00,21,59,False
2021-01-27 07:00:00,15,44,False
2021-01-27 08:00:00,18,52,False
2021-01-27 09:00:00,20,45,False
2021-01-27 10:00:00,16,48,False
2021-01-27 11:00:00,17,48,False
2021-01-27 12:00:00,17,46,False
2021-01-27 13:00:00,20,45,False
2021-01-27 14:00:00,20,57,False
2021-01-27 15:00:00,23,55,False
2021-01-27 16:00:00,21,59,False
2021-01-27 17:00:00,16,53,False
2021-01-27 18:00:00,24,61,False
2021-01-27 19:00:00,17,62,False
2021-01-27 20:00:00,18,66,False
2021-01-27 21:00:00,21,66,False
2021-01-27 22:00:00,22,67,False
2021-01-27 23:00:00,18,54,False
2021-01-28 00:00:00,17,52,False
2021-01-28 01:00:00,20,58,False
2021-01-28 02:00:00,12,51,False
2021-01-28 03:00:00,11,57,False
2021-01-28 04:00:00,18,57,False
2021-01-28 05:00:00,19,48,False
2021-01-28 06:00:00,19,56,False
2021-01-28 07:00:00,16,47,False
2021-01-28 08:00:00,19,46,False
2021-01-28 09:00:00,17,46,False
2021-01-28 10:00:00,19,50,False
2021-01-28 11:00:00,15,47,False
2021-01-28 12:00:00,12,51,False
2021-01-28 13:00:00,18,46,False
2021-01-28 14:00:00,20,50,False
2021-01-28 15:00:00,23,59,False
2021-01-28 16:00:00,20,53,False
2021-01-28 17:00:00,21,53,False
2021-01-28 18:00:00,18,65,False
2021-01-28 19:00:00,16,60,False
2021-01-28 20:00:00,22,70,False
2021-01-28 21:00:00,22,72,False
2021-01-28 22:00:00,20,72,False
2021-01-28 23:00:00,20,67,False
2021-01-29 00:00:00,24,67,False
2021-01-29 01:00:00,24,70,False
2021-01-29 02:00:00,21,63,False
2021-01-29 03:00:00,18,61,False
2021-01-29 04:00:00,26,74,False
2021-01-29 05:00:00,25,71,False
2021-01-29 06:00:00,19,59,False
2021-01-29 07:00:00,22,61,False
2021-01-29 08:00:00,21,51,False
2021-01-29 09:00:00,28,67,False
2021-01-29 10:00:00,28,68,False
2021-01-29 11:00:00,27,70,False
2021-01-29 12:00:00,20,66,False
2021-01-29 13:00:00,29,80,False
2021-01-29 14:00:00,25,77,False
2021-01-29 15:00:00,29,65,False
2021-01-29 16:00:00,23,78,False
2021-01-29 17:00:00,22,66,False
2021-01-29 18:00:00,27,63,False
2021-01-29 19:00:00,21,66,False
2021-01-29 20:00:00,17,66,False
2021-01-29 21:00:00,23,73,False
2021-01-29 22:00:00,19,77,False
2021-01-29 23:00:00,20,73,False
