date,eth,ethereum,isPartial
2021-09-11 23:00:00,34,58,False
2021-09-12 00:00:00,38,76,False
2021-09-12 01:00:00,24,58,False
2021-09-12 02:00:00,28,64,False
2021-09-12 03:00:00,25,64,False
2021-09-12 04:00:00,24,57,False
2021-09-12 05:00:00,26,58,False
2021-09-12 06:00:00,35,73,False
2021-09-12 07:00:00,33,84,False
2021-09-12 08:00:00,29,65,False
2021-09-12 09:00:00,31,64,False
2021-09-12 10:00:00,35,69,False
2021-09-12 11:00:00,27,62,False
2021-09-12 12:00:00,25,69,False
2021-09-12 13:00:00,29,68,False
2021-09-12 14:00:00,22,60,False
2021-09-12 15:00:00,23,63,False
2021-09-12 16:00:00,31,55,False
2021-09-12 17:00:00,24,70,False
2021-09-12 18:00:00,21,63,False
2021-09-12 19:00:00,29,65,False
2021-09-12 20:00:00,31,80,False
2021-09-12 21:00:00,27,81,False
2021-09-12 22:00:00,30,72,False
2021-09-12 23:00:00,27,80,False
2021-09-13 00:00:00,21,66,False
2021-09-13 01:00:00,27,66,False
2021-09-13 02:00:00,30,67,False
2021-09-13 03:00:00,26,73,False
2021-09-13 04:00:00,31,50,False
2021-09-13 05:00:00,32,66,False
2021-09-13 06:00:00,26,71,False
2021-09-13 07:00:00,28,57,False
2021-09-13 08:00:00,33,82,False
2021-09-13 09:00:00,33,64,False
2021-09-13 10:00:00,28,73,False
2021-09-13 11:00:00,30,64,False
2021-09-13 12:00:00,24,58,False
2021-09-13 13:00:00,28,70,False
2021-09-13 14:00:00,32,87,False
2021-09-13 15:00:00,34,72,False
2021-09-13 16:00:00,28,66,False
2021-09-13 17:00:00,21,61,False
2021-09-13 18:00:00,26,76,False
2021-09-13 19:00:00,30,66,False
2021-09-13 20:00:00,30,81,False
2021-09-13 21:00:00,32,78,False
2021-09-13 22:00:00,26,74,False
2021-09-13 23:00:00,30,69,False
2021-09-14 00:00:00,25,72,False
2021-09-14 01:00:00,26,63,False
2021-09-14 02:00:00,31,65,False
2021-09-14 03:00:00,27,68,False
2021-09-14 04:00:00,33,69,False
2021-09-14 05:00:00,27,69,False
2021-09-14 06:00:00,41,68,False
2021-09-14 07:00:00,20,57,False
2021-09-14 08:00:00,28,72,False
2021-09-14 09:00:00,26,61,False
2021-09-14 10:00:00,28,57,False
2021-09-14 11:00:00,28,52,False
2021-09-14 12:00:00,24,66,False
2021-09-14 13:00:00,30,66,False
2021-09-14 14:00:00,28,63,False
2021-09-14 15:00:00,25,64,False
2021-09-14 16:00:00,28,63,False
2021-09-14 17:00:00,23,66,False
2021-09-14 18:00:00,25,69,False
2021-09-14 19:00:00,26,68,False
2021-09-14 20:00:00,27,76,False
2021-09-14 21:00:00,23,74,False
2021-09-14 22:00:00,33,75,False
2021-09-14 23:00:00,21,66,False
2021-09-15 00:00:00,29,52,False
2021-09-15 01:00:00,28,64,False
2021-09-15 02:00:00,27,69,False
2021-09-15 03:00:00,28,71,False
2021-09-15 04:00:00,26,71,False
2021-09-15 05:00:00,31,59,False
2021-09-15 06:00:00,25,73,False
2021-09-15 07:00:00,33,60,False
2021-09-15 08:00:00,32,56,False
2021-09-15 09:00:00,29,58,False
2021-09-15 10:00:00,21,61,False
2021-09-15 11:00:00,24,57,False
2021-09-15 12:00:00,22,62,False
2021-09-15 13:00:00,24,60,False
2021-09-15 14:00:00,30,66,False
2021-09-15 15:00:00,30,72,False
2021-09-15 16:00:00,25,63,False
2021-09-15 17:00:00,29,69,False
2021-09-15 18:00:00,31,76,False
2021-09-15 19:00:00,26,72,False
2021-09-15 20:00:00,31,73,False
2021-09-15 21:00:00,31,92,False
2021-09-15 22:00:00,29,100,False
2021-09-15 23:00:00,32,77,False
2021-09-16 00:00:00,29,70,False
2021-09-16 01:00:00,24,73,False
2021-09-16 02:00:00,36,56,False
2021-09-16 03:00:00,34,71,False
2021-09-16 04:00:00,37,83,False
2021-09-16 05:00:00,41,76,False
2021-09-16 06:00:00,31,58,False
2021-09-16 07:00:00,34,60,False
2021-09-16 08:00:00,25,57,False
2021-09-16 09:00:00,33,65,False
2021-09-16 10:00:00,37,71,False
2021-09-16 11:00:00,23,69,False
2021-09-16 12:00:00,27,66,False
2021-09-16 13:00:00,29,71,False
2021-09-16 14:00:00,30,68,False
2021-09-16 15:00:00,34,66,False
2021-09-16 16:00:00,23,73,False
2021-09-16 17:00:00,23,66,False
2021-09-16 18:00:00,26,63,False
2021-09-16 19:00:00,28,83,False
2021-09-16 20:00:00,30,83,False
2021-09-16 21:00:00,31,73,False
2021-09-16 22:00:00,21,77,False
2021-09-16 23:00:00,30,69,False
