date,eth,ethereum,isPartial
2021-09-26 23:00:00,28,70,False
2021-09-27 00:00:00,36,49,False
2021-09-27 01:00:00,19,66,False
2021-09-27 02:00:00,33,71,False
2021-09-27 03:00:00,35,73,False
2021-09-27 04:00:00,31,57,False
2021-09-27 05:00:00,32,76,False
2021-09-27 06:00:00,32,60,False
2021-09-27 07:00:00,27,60,False
2021-09-27 08:00:00,40,57,False
2021-09-27 09:00:00,35,61,False
2021-09-27 10:00:00,31,63,False
2021-09-27 11:00:00,35,62,False
2021-09-27 12:00:00,34,68,False
2021-09-27 13:00:00,28,67,False
2021-09-27 14:00:00,30,61,False
2021-09-27 15:00:00,28,68,False
2021-09-27 16:00:00,25,69,False
2021-09-27 17:00:00,37,62,False
2021-09-27 18:00:00,27,67,False
2021-09-27 19:00:00,34,81,False
2021-09-27 20:00:00,24,86,False
2021-09-27 21:00:00,35,69,False
2021-09-27 22:00:00,38,74,False
2021-09-27 23:00:00,25,75,False
2021-09-28 00:00:00,33,54,False
2021-09-28 01:00:00,27,70,False
2021-09-28 02:00:00,32,52,False
2021-09-28 03:00:00,35,67,False
2021-09-28 04:00:00,28,65,False
2021-09-28 05:00:00,35,64,False
2021-09-28 06:00:00,38,65,False
2021-09-28 07:00:00,35,71,False
2021-09-28 08:00:00,32,61,False
2021-09-28 09:00:00,24,62,False
2021-09-28 10:00:00,33,59,False
2021-09-28 11:00:00,26,72,False
2021-09-28 12:00:00,35,64,False
2021-09-28 13:00:00,32,60,False
2021-09-28 14:00:00,31,70,False
2021-09-28 15:00:00,34,74,False
2021-09-28 16:00:00,28,74,False
2021-09-28 17:00:00,35,75,False
2021-09-28 18:00:00,35,63,False
2021-09-28 19:00:00,21,71,False
2021-09-28 20:00:00,30,90,False
2021-09-28 21:00:00,30,68,False
2021-09-28 22:00:00,29,62,False
2021-09-28 23:00:00,28,56,False
2021-09-29 00:00:00,30,70,False
2021-09-29 01:00:00,25,50,False
2021-09-29 02:00:00,33,59,False
2021-09-29 03:00:00,38,64,False
2021-09-29 04:00:00,28,69,False
2021-09-29 05:00:00,26,65,False
2021-09-29 06:00:00,30,65,False
2021-09-29 07:00:00,31,51,False
2021-09-29 08:00:00,38,62,False
2021-09-29 09:00:00,27,51,False
2021-09-29 10:00:00,23,69,False
2021-09-29 11:00:00,28,59,False
2021-09-29 12:00:00,31,65,False
2021-09-29 13:00:00,29,54,False
2021-09-29 14:00:00,30,57,False
2021-09-29 15:00:00,24,62,False
2021-09-29 16:00:00,33,61,False
2021-09-29 17:00:00,30,65,False
2021-09-29 18:00:00,29,69,False
2021-09-29 19:00:00,32,74,False
2021-09-29 20:00:00,25,76,False
2021-09-29 21:00:00,26,83,False
2021-09-29 22:00:00,29,68,False
2021-09-29 23:00:00,28,71,False
2021-09-30 00:00:00,30,45,False
2021-09-30 01:00:00,30,55,False
2021-09-30 02:00:00,41,66,False
2021-09-30 03:00:00,36,67,False
2021-09-30 04:00:00,36,71,False
2021-09-30 05:00:00,39,79,False
2021-09-30 06:00:00,43,47,False
2021-09-30 07:00:00,35,55,False
2021-09-30 08:00:00,29,48,False
2021-09-30 09:00:00,33,57,False
2021-09-30 10:00:00,26,52,False
2021-09-30 11:00:00,19,60,False
2021-09-30 12:00:00,27,46,False
2021-09-30 13:00:00,35,53,False
2021-09-30 14:00:00,23,58,False
2021-09-30 15:00:00,25,57,False
2021-09-30 16:00:00,25,60,False
2021-09-30 17:00:00,25,57,False
2021-09-30 18:00:00,35,76,False
2021-09-30 19:00:00,27,78,False
2021-09-30 20:00:00,31,81,False
2021-09-30 21:00:00,33,77,False
2021-09-30 22:00:00,30,63,False
2021-09-30 23:00:00,37,67,False
2021-10-01 00:00:00,33,61,False
2021-10-01 01:00:00,32,56,False
2021-10-01 02:00:00,21,63,False
2021-10-01 03:00:00,28,71,False
2021-10-01 04:00:00,34,61,False
2021-10-01 05:00:00,28,55,False
2021-10-01 06:00:00,27,68,False
2021-10-01 07:00:00,43,55,False
2021-10-01 08:00:00,40,59,False
2021-10-01 09:00:00,41,71,False
2021-10-01 10:00:00,26,72,False
2021-10-01 11:00:00,40,86,False
2021-10-01 12:00:00,34,98,False
2021-10-01 13:00:00,33,80,False
2021-10-01 14:00:00,42,76,False
2021-10-01 15:00:00,27,71,False
2021-10-01 16:00:00,34,80,False
2021-10-01 17:00:00,34,84,False
2021-10-01 18:00:00,25,83,False
2021-10-01 19:00:00,37,91,False
2021-10-01 20:00:00,26,88,False
2021-10-01 21:00:00,30,100,False
2021-10-01 22:00:00,32,87,False
2021-10-01 23:00:00,33,81,False
