date,eth,ethereum,isPartial
2021-08-27 23:00:00,15,43,False
2021-08-28 00:00:00,19,43,False
2021-08-28 01:00:00,16,43,False
2021-08-28 02:00:00,20,42,False
2021-08-28 03:00:00,23,40,False
2021-08-28 04:00:00,16,39,False
2021-08-28 05:00:00,19,41,False
2021-08-28 06:00:00,18,35,False
2021-08-28 07:00:00,22,35,False
2021-08-28 08:00:00,20,35,False
2021-08-28 09:00:00,22,42,False
2021-08-28 10:00:00,16,36,False
2021-08-28 11:00:00,15,36,False
2021-08-28 12:00:00,16,36,False
2021-08-28 13:00:00,21,38,False
2021-08-28 14:00:00,20,34,False
2021-08-28 15:00:00,17,39,False
2021-08-28 16:00:00,16,36,False
2021-08-28 17:00:00,15,41,False
2021-08-28 18:00:00,19,42,False
2021-08-28 19:00:00,16,38,False
2021-08-28 20:00:00,17,44,False
2021-08-28 21:00:00,19,41,False
2021-08-28 22:00:00,19,45,False
2021-08-28 23:00:00,21,42,False
2021-08-29 00:00:00,12,41,False
2021-08-29 01:00:00,23,42,False
2021-08-29 02:00:00,23,34,False
2021-08-29 03:00:00,24,39,False
2021-08-29 04:00:00,17,39,False
2021-08-29 05:00:00,16,45,False
2021-08-29 06:00:00,17,38,False
2021-08-29 07:00:00,19,38,False
2021-08-29 08:00:00,16,32,False
2021-08-29 09:00:00,22,37,False
2021-08-29 10:00:00,15,33,False
2021-08-29 11:00:00,14,42,False
2021-08-29 12:00:00,19,40,False
2021-08-29 13:00:00,16,36,False
2021-08-29 14:00:00,19,27,False
2021-08-29 15:00:00,20,37,False
2021-08-29 16:00:00,19,33,False
2021-08-29 17:00:00,19,41,False
2021-08-29 18:00:00,19,36,False
2021-08-29 19:00:00,18,38,False
2021-08-29 20:00:00,15,40,False
2021-08-29 21:00:00,21,47,False
2021-08-29 22:00:00,19,45,False
2021-08-29 23:00:00,15,41,False
2021-08-30 00:00:00,20,34,False
2021-08-30 01:00:00,18,33,False
2021-08-30 02:00:00,19,34,False
2021-08-30 03:00:00,21,41,False
2021-08-30 04:00:00,22,34,False
2021-08-30 05:00:00,17,41,False
2021-08-30 06:00:00,22,35,False
2021-08-30 07:00:00,16,35,False
2021-08-30 08:00:00,16,30,False
2021-08-30 09:00:00,19,32,False
2021-08-30 10:00:00,17,37,False
2021-08-30 11:00:00,16,35,False
2021-08-30 12:00:00,16,34,False
2021-08-30 13:00:00,20,35,False
2021-08-30 14:00:00,16,35,False
2021-08-30 15:00:00,20,39,False
2021-08-30 16:00:00,20,32,False
2021-08-30 17:00:00,20,42,False
2021-08-30 18:00:00,24,44,False
2021-08-30 19:00:00,27,57,False
2021-08-30 20:00:00,18,54,False
2021-08-30 21:00:00,20,52,False
2021-08-30 22:00:00,25,43,False
2021-08-30 23:00:00,17,40,False
2021-08-31 00:00:00,15,41,False
2021-08-31 01:00:00,20,42,False
2021-08-31 02:00:00,22,37,False
2021-08-31 03:00:00,24,30,False
2021-08-31 04:00:00,19,42,False
2021-08-31 05:00:00,21,35,False
2021-08-31 06:00:00,21,43,False
2021-08-31 07:00:00,19,35,False
2021-08-31 08:00:00,23,36,False
2021-08-31 09:00:00,15,34,False
2021-08-31 10:00:00,20,39,False
2021-08-31 11:00:00,22,43,False
2021-08-31 12:00:00,21,46,False
2021-08-31 13:00:00,25,49,False
2021-08-31 14:00:00,23,51,False
2021-08-31 15:00:00,16,41,False
2021-08-31 16:00:00,18,53,False
2021-08-31 17:00:00,16,55,False
2021-08-31 18:00:00,18,47,False
2021-08-31 19:00:00,21,58,False
2021-08-31 20:00:00,22,56,False
2021-08-31 21:00:00,20,55,False
2021-08-31 22:00:00,21,63,False
2021-08-31 23:00:00,24,49,False
2021-09-01 00:00:00,22,45,False
2021-09-01 01:00:00,22,49,False
2021-09-01 02:00:00,22,42,False
2021-09-01 03:00:00,19,52,False
2021-09-01 04:00:00,25,37,False
2021-09-01 05:00:00,30,60,False
2021-09-01 06:00:00,26,56,False
2021-09-01 07:00:00,22,46,False
2021-09-01 08:00:00,23,56,False
2021-09-01 09:00:00,23,48,False
2021-09-01 10:00:00,21,62,False
2021-09-01 11:00:00,24,58,False
2021-09-01 12:00:00,19,52,False
2021-09-01 13:00:00,21,54,False
2021-09-01 14:00:00,23,56,False
2021-09-01 15:00:00,23,50,False
2021-09-01 16:00:00,30,74,False
2021-09-01 17:00:00,43,100,False
2021-09-01 18:00:00,29,87,False
2021-09-01 19:00:00,27,83,False
2021-09-01 20:00:00,33,86,False
2021-09-01 21:00:00,40,86,False
2021-09-01 22:00:00,40,86,False
2021-09-01 23:00:00,34,85,False
