date,eth,ethereum,isPartial
2021-06-13 23:00:00,16,81,False
2021-06-14 00:00:00,22,74,False
2021-06-14 01:00:00,23,64,False
2021-06-14 02:00:00,29,68,False
2021-06-14 03:00:00,18,74,False
2021-06-14 04:00:00,23,74,False
2021-06-14 05:00:00,18,93,False
2021-06-14 06:00:00,20,80,False
2021-06-14 07:00:00,22,65,False
2021-06-14 08:00:00,27,65,False
2021-06-14 09:00:00,29,73,False
2021-06-14 10:00:00,19,70,False
2021-06-14 11:00:00,24,67,False
2021-06-14 12:00:00,21,72,False
2021-06-14 13:00:00,20,81,False
2021-06-14 14:00:00,23,80,False
2021-06-14 15:00:00,25,81,False
2021-06-14 16:00:00,19,81,False
2021-06-14 17:00:00,20,73,False
2021-06-14 18:00:00,20,76,False
2021-06-14 19:00:00,19,82,False
2021-06-14 20:00:00,16,79,False
2021-06-14 21:00:00,24,100,False
2021-06-14 22:00:00,20,91,False
2021-06-14 23:00:00,21,93,False
2021-06-15 00:00:00,16,88,False
2021-06-15 01:00:00,23,84,False
2021-06-15 02:00:00,25,74,False
2021-06-15 03:00:00,28,73,False
2021-06-15 04:00:00,20,72,False
2021-06-15 05:00:00,24,78,False
2021-06-15 06:00:00,21,77,False
2021-06-15 07:00:00,31,80,False
2021-06-15 08:00:00,26,73,False
2021-06-15 09:00:00,16,68,False
2021-06-15 10:00:00,23,58,False
2021-06-15 11:00:00,15,73,False
2021-06-15 12:00:00,15,68,False
2021-06-15 13:00:00,19,68,False
2021-06-15 14:00:00,23,71,False
2021-06-15 15:00:00,18,56,False
2021-06-15 16:00:00,19,66,False
2021-06-15 17:00:00,16,56,False
2021-06-15 18:00:00,20,69,False
2021-06-15 19:00:00,20,76,False
2021-06-15 20:00:00,19,64,False
2021-06-15 21:00:00,17,73,False
2021-06-15 22:00:00,21,71,False
2021-06-15 23:00:00,23,70,False
2021-06-16 00:00:00,13,57,False
2021-06-16 01:00:00,21,63,False
2021-06-16 02:00:00,22,63,False
2021-06-16 03:00:00,20,60,False
2021-06-16 04:00:00,18,64,False
2021-06-16 05:00:00,20,72,False
2021-06-16 06:00:00,20,62,False
2021-06-16 07:00:00,17,65,False
2021-06-16 08:00:00,20,48,False
2021-06-16 09:00:00,19,61,False
2021-06-16 10:00:00,23,64,False
2021-06-16 11:00:00,17,60,False
2021-06-16 12:00:00,20,53,False
2021-06-16 13:00:00,15,68,False
2021-06-16 14:00:00,20,56,False
2021-06-16 15:00:00,18,56,False
2021-06-16 16:00:00,20,64,False
2021-06-16 17:00:00,19,66,False
2021-06-16 18:00:00,19,63,False
2021-06-16 19:00:00,16,61,False
2021-06-16 20:00:00,18,79,False
2021-06-16 21:00:00,21,57,False
2021-06-16 22:00:00,14,68,False
2021-06-16 23:00:00,20,68,False
2021-06-17 00:00:00,17,53,False
2021-06-17 01:00:00,20,49,False
2021-06-17 02:00:00,15,59,False
2021-06-17 03:00:00,16,66,False
2021-06-17 04:00:00,20,50,False
2021-06-17 05:00:00,18,59,False
2021-06-17 06:00:00,16,55,False
2021-06-17 07:00:00,26,54,False
2021-06-17 08:00:00,22,56,False
2021-06-17 09:00:00,16,49,False
2021-06-17 10:00:00,19,59,False
2021-06-17 11:00:00,19,70,False
2021-06-17 12:00:00,15,56,False
2021-06-17 13:00:00,20,58,False
2021-06-17 14:00:00,21,57,False
2021-06-17 15:00:00,17,48,False
2021-06-17 16:00:00,13,56,False
2021-06-17 17:00:00,16,66,False
2021-06-17 18:00:00,16,64,False
2021-06-17 19:00:00,22,71,False
2021-06-17 20:00:00,15,59,False
2021-06-17 21:00:00,14,71,False
2021-06-17 22:00:00,16,59,False
2021-06-17 23:00:00,15,62,False
2021-06-18 00:00:00,15,52,False
2021-06-18 01:00:00,12,61,False
2021-06-18 02:00:00,19,55,False
2021-06-18 03:00:00,18,51,False
2021-06-18 04:00:00,17,59,False
2021-06-18 05:00:00,22,64,False
2021-06-18 06:00:00,18,66,False
2021-06-18 07:00:00,18,39,False
2021-06-18 08:00:00,21,55,False
2021-06-18 09:00:00,21,48,False
2021-06-18 10:00:00,21,55,False
2021-06-18 11:00:00,18,60,False
2021-06-18 12:00:00,20,57,False
2021-06-18 13:00:00,20,60,False
2021-06-18 14:00:00,18,67,False
2021-06-18 15:00:00,23,68,False
2021-06-18 16:00:00,15,58,False
2021-06-18 17:00:00,15,62,False
2021-06-18 18:00:00,19,78,False
2021-06-18 19:00:00,16,74,False
2021-06-18 20:00:00,20,74,False
2021-06-18 21:00:00,18,78,False
2021-06-18 22:00:00,20,72,False
2021-06-18 23:00:00,19,74,False
