date,eth,ethereum,isPartial
2020-02-19 23:00:00,54,100,False
2020-02-20 00:00:00,42,67,False
2020-02-20 01:00:00,22,58,False
2020-02-20 02:00:00,32,63,False
2020-02-20 03:00:00,33,77,False
2020-02-20 04:00:00,45,34,False
2020-02-20 05:00:00,60,93,False
2020-02-20 06:00:00,45,67,False
2020-02-20 07:00:00,50,72,False
2020-02-20 08:00:00,60,75,False
2020-02-20 09:00:00,65,64,False
2020-02-20 10:00:00,84,56,False
2020-02-20 11:00:00,70,54,False
2020-02-20 12:00:00,41,66,False
2020-02-20 13:00:00,60,65,False
2020-02-20 14:00:00,50,60,False
2020-02-20 15:00:00,63,58,False
2020-02-20 16:00:00,56,68,False
2020-02-20 17:00:00,30,69,False
2020-02-20 18:00:00,34,58,False
2020-02-20 19:00:00,26,52,False
2020-02-20 20:00:00,37,57,False
2020-02-20 21:00:00,48,84,False
2020-02-20 22:00:00,45,58,False
2020-02-20 23:00:00,32,62,False
2020-02-21 00:00:00,30,61,False
2020-02-21 01:00:00,39,45,False
2020-02-21 02:00:00,26,64,False
2020-02-21 03:00:00,30,49,False
2020-02-21 04:00:00,32,77,False
2020-02-21 05:00:00,51,49,False
2020-02-21 06:00:00,86,55,False
2020-02-21 07:00:00,52,74,False
2020-02-21 08:00:00,78,54,False
2020-02-21 09:00:00,54,42,False
2020-02-21 10:00:00,62,50,False
2020-02-21 11:00:00,66,55,False
2020-02-21 12:00:00,54,65,False
2020-02-21 13:00:00,61,54,False
2020-02-21 14:00:00,62,50,False
2020-02-21 15:00:00,41,52,False
2020-02-21 16:00:00,53,47,False
2020-02-21 17:00:00,27,73,False
2020-02-21 18:00:00,32,47,False
2020-02-21 19:00:00,45,40,False
2020-02-21 20:00:00,43,47,False
2020-02-21 21:00:00,31,60,False
2020-02-21 22:00:00,29,73,False
2020-02-21 23:00:00,33,56,False
2020-02-22 00:00:00,24,41,False
2020-02-22 01:00:00,10,45,False
2020-02-22 02:00:00,17,28,False
2020-02-22 03:00:00,25,40,False
2020-02-22 04:00:00,30,56,False
2020-02-22 05:00:00,35,69,False
2020-02-22 06:00:00,18,54,False
2020-02-22 07:00:00,26,49,False
2020-02-22 08:00:00,49,49,False
2020-02-22 09:00:00,53,44,False
2020-02-22 10:00:00,31,51,False
2020-02-22 11:00:00,36,49,False
2020-02-22 12:00:00,35,33,False
2020-02-22 13:00:00,42,33,False
2020-02-22 14:00:00,36,31,False
2020-02-22 15:00:00,28,56,False
2020-02-22 16:00:00,26,56,False
2020-02-22 17:00:00,31,33,False
2020-02-22 18:00:00,32,49,False
2020-02-22 19:00:00,21,33,False
2020-02-22 20:00:00,28,54,False
2020-02-22 21:00:00,48,75,False
2020-02-22 22:00:00,18,60,False
2020-02-22 23:00:00,30,36,False
2020-02-23 00:00:00,28,34,False
2020-02-23 01:00:00,21,49,False
2020-02-23 02:00:00,31,42,False
2020-02-23 03:00:00,35,60,False
2020-02-23 04:00:00,37,48,False
2020-02-23 05:00:00,53,64,False
2020-02-23 06:00:00,44,65,False
2020-02-23 07:00:00,43,50,False
2020-02-23 08:00:00,15,49,False
2020-02-23 09:00:00,32,62,False
2020-02-23 10:00:00,37,55,False
2020-02-23 11:00:00,43,59,False
2020-02-23 12:00:00,51,51,False
2020-02-23 13:00:00,35,37,False
2020-02-23 14:00:00,31,62,False
2020-02-23 15:00:00,39,47,False
2020-02-23 16:00:00,36,43,False
2020-02-23 17:00:00,41,63,False
2020-02-23 18:00:00,34,56,False
2020-02-23 19:00:00,35,59,False
2020-02-23 20:00:00,47,62,False
2020-02-23 21:00:00,38,54,False
2020-02-23 22:00:00,30,75,False
2020-02-23 23:00:00,37,76,False
2020-02-24 00:00:00,31,56,False
2020-02-24 01:00:00,33,33,False
2020-02-24 02:00:00,13,62,False
2020-02-24 03:00:00,38,55,False
2020-02-24 04:00:00,36,50,False
2020-02-24 05:00:00,50,74,False
2020-02-24 06:00:00,36,55,False
2020-02-24 07:00:00,38,49,False
2020-02-24 08:00:00,62,54,False
2020-02-24 09:00:00,85,38,False
2020-02-24 10:00:00,59,57,False
2020-02-24 11:00:00,53,52,False
2020-02-24 12:00:00,68,65,False
2020-02-24 13:00:00,65,57,False
2020-02-24 14:00:00,54,52,False
2020-02-24 15:00:00,43,56,False
2020-02-24 16:00:00,30,32,False
2020-02-24 17:00:00,40,78,False
2020-02-24 18:00:00,21,48,False
2020-02-24 19:00:00,37,39,False
2020-02-24 20:00:00,18,57,False
2020-02-24 21:00:00,37,54,False
2020-02-24 22:00:00,20,65,False
2020-02-24 23:00:00,42,54,False
