date,eth,ethereum,isPartial
2020-10-11 23:00:00,40,80,False
2020-10-12 00:00:00,47,33,False
2020-10-12 01:00:00,33,55,False
2020-10-12 02:00:00,30,52,False
2020-10-12 03:00:00,58,53,False
2020-10-12 04:00:00,31,57,False
2020-10-12 05:00:00,57,45,False
2020-10-12 06:00:00,51,44,False
2020-10-12 07:00:00,74,50,False
2020-10-12 08:00:00,41,62,False
2020-10-12 09:00:00,84,68,False
2020-10-12 10:00:00,53,47,False
2020-10-12 11:00:00,52,63,False
2020-10-12 12:00:00,60,58,False
2020-10-12 13:00:00,53,52,False
2020-10-12 14:00:00,57,63,False
2020-10-12 15:00:00,57,58,False
2020-10-12 16:00:00,45,87,False
2020-10-12 17:00:00,32,73,False
2020-10-12 18:00:00,52,47,False
2020-10-12 19:00:00,26,74,False
2020-10-12 20:00:00,46,100,False
2020-10-12 21:00:00,47,86,False
2020-10-12 22:00:00,46,92,False
2020-10-12 23:00:00,44,81,False
2020-10-13 00:00:00,67,74,False
2020-10-13 01:00:00,53,40,False
2020-10-13 02:00:00,31,65,False
2020-10-13 03:00:00,34,52,False
2020-10-13 04:00:00,43,49,False
2020-10-13 05:00:00,36,60,False
2020-10-13 06:00:00,46,55,False
2020-10-13 07:00:00,72,69,False
2020-10-13 08:00:00,47,46,False
2020-10-13 09:00:00,64,56,False
2020-10-13 10:00:00,61,49,False
2020-10-13 11:00:00,35,58,False
2020-10-13 12:00:00,42,45,False
2020-10-13 13:00:00,59,52,False
2020-10-13 14:00:00,37,69,False
2020-10-13 15:00:00,29,61,False
2020-10-13 16:00:00,41,65,False
2020-10-13 17:00:00,37,60,False
2020-10-13 18:00:00,26,42,False
2020-10-13 19:00:00,81,60,False
2020-10-13 20:00:00,29,37,False
2020-10-13 21:00:00,30,74,False
2020-10-13 22:00:00,27,80,False
2020-10-13 23:00:00,24,54,False
2020-10-14 00:00:00,31,46,False
2020-10-14 01:00:00,26,76,False
2020-10-14 02:00:00,39,25,False
2020-10-14 03:00:00,56,22,False
2020-10-14 04:00:00,48,48,False
2020-10-14 05:00:00,34,38,False
2020-10-14 06:00:00,48,47,False
2020-10-14 07:00:00,66,52,False
2020-10-14 08:00:00,73,50,False
2020-10-14 09:00:00,57,55,False
2020-10-14 10:00:00,49,71,False
2020-10-14 11:00:00,55,44,False
2020-10-14 12:00:00,47,38,False
2020-10-14 13:00:00,30,63,False
2020-10-14 14:00:00,39,58,False
2020-10-14 15:00:00,36,41,False
2020-10-14 16:00:00,30,65,False
2020-10-14 17:00:00,31,35,False
2020-10-14 18:00:00,39,52,False
2020-10-14 19:00:00,45,46,False
2020-10-14 20:00:00,38,51,False
2020-10-14 21:00:00,50,64,False
2020-10-14 22:00:00,35,53,False
2020-10-14 23:00:00,32,55,False
2020-10-15 00:00:00,28,40,False
2020-10-15 01:00:00,19,49,False
2020-10-15 02:00:00,31,53,False
2020-10-15 03:00:00,44,29,False
2020-10-15 04:00:00,24,52,False
2020-10-15 05:00:00,38,66,False
2020-10-15 06:00:00,37,68,False
2020-10-15 07:00:00,41,58,False
2020-10-15 08:00:00,49,36,False
2020-10-15 09:00:00,56,49,False
2020-10-15 10:00:00,58,56,False
2020-10-15 11:00:00,50,48,False
2020-10-15 12:00:00,47,64,False
2020-10-15 13:00:00,50,50,False
2020-10-15 14:00:00,37,59,False
2020-10-15 15:00:00,50,50,False
2020-10-15 16:00:00,37,49,False
2020-10-15 17:00:00,27,49,False
2020-10-15 18:00:00,18,44,False
2020-10-15 19:00:00,33,62,False
2020-10-15 20:00:00,42,63,False
2020-10-15 21:00:00,45,92,False
2020-10-15 22:00:00,35,97,False
2020-10-15 23:00:00,48,66,False
2020-10-16 00:00:00,33,52,False
2020-10-16 01:00:00,25,64,False
2020-10-16 02:00:00,59,59,False
2020-10-16 03:00:00,49,76,False
2020-10-16 04:00:00,46,46,False
2020-10-16 05:00:00,36,47,False
2020-10-16 06:00:00,58,49,False
2020-10-16 07:00:00,75,54,False
2020-10-16 08:00:00,54,74,False
2020-10-16 09:00:00,50,36,False
2020-10-16 10:00:00,54,46,False
2020-10-16 11:00:00,40,67,False
2020-10-16 12:00:00,43,50,False
2020-10-16 13:00:00,37,48,False
2020-10-16 14:00:00,56,46,False
2020-10-16 15:00:00,29,42,False
2020-10-16 16:00:00,33,49,False
2020-10-16 17:00:00,27,71,False
2020-10-16 18:00:00,32,39,False
2020-10-16 19:00:00,28,67,False
2020-10-16 20:00:00,37,46,False
2020-10-16 21:00:00,26,58,False
2020-10-16 22:00:00,33,87,False
2020-10-16 23:00:00,16,62,False
