date,eth,ethereum,isPartial
2020-10-16 23:00:00,10,41,False
2020-10-17 00:00:00,10,33,False
2020-10-17 01:00:00,18,28,False
2020-10-17 02:00:00,18,29,False
2020-10-17 03:00:00,27,27,False
2020-10-17 04:00:00,30,25,False
2020-10-17 05:00:00,34,40,False
2020-10-17 06:00:00,15,27,False
2020-10-17 07:00:00,29,29,False
2020-10-17 08:00:00,28,35,False
2020-10-17 09:00:00,25,31,False
2020-10-17 10:00:00,18,30,False
2020-10-17 11:00:00,12,25,False
2020-10-17 12:00:00,22,22,False
2020-10-17 13:00:00,28,31,False
2020-10-17 14:00:00,20,26,False
2020-10-17 15:00:00,21,30,False
2020-10-17 16:00:00,21,32,False
2020-10-17 17:00:00,22,27,False
2020-10-17 18:00:00,28,28,False
2020-10-17 19:00:00,23,21,False
2020-10-17 20:00:00,32,28,False
2020-10-17 21:00:00,21,30,False
2020-10-17 22:00:00,27,24,False
2020-10-17 23:00:00,28,44,False
2020-10-18 00:00:00,21,40,False
2020-10-18 01:00:00,21,16,False
2020-10-18 02:00:00,35,35,False
2020-10-18 03:00:00,17,25,False
2020-10-18 04:00:00,23,29,False
2020-10-18 05:00:00,28,17,False
2020-10-18 06:00:00,28,40,False
2020-10-18 07:00:00,28,34,False
2020-10-18 08:00:00,34,36,False
2020-10-18 09:00:00,33,25,False
2020-10-18 10:00:00,24,32,False
2020-10-18 11:00:00,28,22,False
2020-10-18 12:00:00,23,42,False
2020-10-18 13:00:00,34,26,False
2020-10-18 14:00:00,35,28,False
2020-10-18 15:00:00,24,23,False
2020-10-18 16:00:00,20,37,False
2020-10-18 17:00:00,20,35,False
2020-10-18 18:00:00,27,34,False
2020-10-18 19:00:00,33,32,False
2020-10-18 20:00:00,30,38,False
2020-10-18 21:00:00,37,28,False
2020-10-18 22:00:00,39,31,False
2020-10-18 23:00:00,33,36,False
2020-10-19 00:00:00,23,45,False
2020-10-19 01:00:00,7,19,False
2020-10-19 02:00:00,34,51,False
2020-10-19 03:00:00,30,27,False
2020-10-19 04:00:00,23,35,False
2020-10-19 05:00:00,32,23,False
2020-10-19 06:00:00,26,35,False
2020-10-19 07:00:00,36,28,False
2020-10-19 08:00:00,42,35,False
2020-10-19 09:00:00,46,39,False
2020-10-19 10:00:00,31,35,False
2020-10-19 11:00:00,35,35,False
2020-10-19 12:00:00,35,31,False
2020-10-19 13:00:00,33,28,False
2020-10-19 14:00:00,30,34,False
2020-10-19 15:00:00,17,34,False
2020-10-19 16:00:00,33,32,False
2020-10-19 17:00:00,26,31,False
2020-10-19 18:00:00,31,36,False
2020-10-19 19:00:00,22,35,False
2020-10-19 20:00:00,11,41,False
2020-10-19 21:00:00,40,26,False
2020-10-19 22:00:00,21,35,False
2020-10-19 23:00:00,15,34,False
2020-10-20 00:00:00,19,38,False
2020-10-20 01:00:00,19,35,False
2020-10-20 02:00:00,21,36,False
2020-10-20 03:00:00,20,44,False
2020-10-20 04:00:00,33,40,False
2020-10-20 05:00:00,25,61,False
2020-10-20 06:00:00,31,39,False
2020-10-20 07:00:00,21,38,False
2020-10-20 08:00:00,20,44,False
2020-10-20 09:00:00,34,39,False
2020-10-20 10:00:00,36,34,False
2020-10-20 11:00:00,28,40,False
2020-10-20 12:00:00,37,38,False
2020-10-20 13:00:00,37,51,False
2020-10-20 14:00:00,37,32,False
2020-10-20 15:00:00,23,41,False
2020-10-20 16:00:00,20,29,False
2020-10-20 17:00:00,24,31,False
2020-10-20 18:00:00,38,29,False
2020-10-20 19:00:00,21,41,False
2020-10-20 20:00:00,15,39,False
2020-10-20 21:00:00,20,36,False
2020-10-20 22:00:00,14,39,False
2020-10-20 23:00:00,12,59,False
2020-10-21 00:00:00,20,34,False
2020-10-21 01:00:00,21,25,False
2020-10-21 02:00:00,27,34,False
2020-10-21 03:00:00,32,34,False
2020-10-21 04:00:00,25,69,False
2020-10-21 05:00:00,35,50,False
2020-10-21 06:00:00,25,45,False
2020-10-21 07:00:00,53,48,False
2020-10-21 08:00:00,49,48,False
2020-10-21 09:00:00,59,38,False
2020-10-21 10:00:00,40,46,False
2020-10-21 11:00:00,30,37,False
2020-10-21 12:00:00,37,36,False
2020-10-21 13:00:00,28,48,False
2020-10-21 14:00:00,48,52,False
2020-10-21 15:00:00,33,51,False
2020-10-21 16:00:00,42,67,False
2020-10-21 17:00:00,33,44,False
2020-10-21 18:00:00,27,61,False
2020-10-21 19:00:00,27,55,False
2020-10-21 20:00:00,40,56,False
2020-10-21 21:00:00,21,46,False
2020-10-21 22:00:00,41,49,False
2020-10-21 23:00:00,28,71,False
